id,title,authors,venue,paper year
l1658,Approximate Medians and other Quantiles in One Pass and with Limited Memory,"Bruce G. Lindsay, Gurmeet Singh Manku, Sridhar Rajagopalan",SIGMOD Conference,1998
l1659,MPEG-7 Standard for Multimedia Databases,John R. Smith,SIGMOD Conference,2001
l1660,"Object-Relational Database Systems: Principles, Products, and Challenges (Tutorial)","Michael J. Carey, Anil Nori, Nelson Mendona Mattos",SIGMOD Conference,1997
l1661,Recovering Information from Summary Data,"Nikolaos Sidiropoulos, Christos Faloutsos, H. V. Jagadish",VLDB,1997
l1662,The TreeScape System: Reuse of Pre-Computed Aggregates over Irregular OLAP Hierarchies,"Curtis E. Dyreson, Torben Bach Pedersen, Christian S. Jensen",VLDB,2000
l1663,A Data Mining Application: Customes Retention at the Port of Singapore Authority (PSA),"KianSing Ng, Huan Liu, HweeBong Kwah",SIGMOD Conference,1998
l1664,Starting (and Sometimes Ending) a Database Company,Jack A. Orenstein,VLDB,1998
l1665,A Layered Architecture for Querying Dynamic Web Content,"Hasan Davulcu, Michael Kifer, I. V. Ramakrishnan, Juliana Freire",SIGMOD Conference,1999
l1666,A Flexible and Recoverable Client/Server Database Event Notification System,"Chun Xu, Eric N. Hanson, Roxana Dastur, I.-Cheng Chen, Vijay Ramaswamy, Wendy Tan, Kurt Engel",VLDB J.,1998
l1667,APEX: an adaptive path index for XML data,"Chin-Wan Chung, Kyuseok Shim, Jun-Ki Min",SIGMOD Conference,2002
l1668,"The ClustRa Telecom Database: High Availability, High Throughput, and Real-Time Response","Svein-Olaf Hvasshovd, ystein Torbjrnsen, Svein Erik Bratsberg, Per Holager",VLDB,1995
l1669,The Microsoft Database Research Group,"Roger S. Barga, David B. Lomet, Per-ke Larson, Surajit Chaudhuri, Vivek R. Narasayya",SIGMOD Record,1998
l1670,Self-Organizing Data Sharing Communities with SAGRES,"Igor Tatarinov, Wai Tak Theodora Yeung, Shiori Betzler, Jing Su, Jayant Madhavan, Rachel Pottinger, Alon Y. Levy, Ewa Jaslikowska, Stefan Saroiu, Qiong Chen, Zachary G. Ives",SIGMOD Conference,2000
l1671,Automatic Discovery of Language Models for Text Databases,"Aiqun Du, James P. Callan, Margaret E. Connell",SIGMOD Conference,1999
l1672,Why Decision Support Fails and How To Fix It,"Kevin Strehlo, Ralph Kimball",SIGMOD Record,1995
l1673,Tutorial: LDAP Directory Services - Just Another Database Application?,"Anand Deshpande, Shridhar Shukla",SIGMOD Conference,2000
l1674,Relational data sharing in peer-based data management systems,"Beng Chin Ooi, Yanfeng Shu, Kian-Lee Tan",SIGMOD Record,2003
l1675,Warping Indexes with Envelope Transforms for Query by Humming,"Dennis Shasha, Yunyue Zhu",SIGMOD Conference,2003
l1676,Update Propagation Strategies to Improve Freshness in Lazy Master Replicated Databases,"Eric Simon, Esther Pacitti",VLDB J.,2000
l1677,TelegraphCQ: Continuous Dataflow Processing,"Mehul A. Shah, Wei Hong, Sirish Chandrasekaran, Samuel Madden, Sailesh Krishnamurthy, Amol Deshpande, Frederick Reiss, Owen Cooper, Joseph M. Hellerstein, Michael J. Franklin",SIGMOD Conference,2003
l1678,Sequence Query Processing,"Raghu Ramakrishnan, Miron Livny, Praveen Seshadri",SIGMOD Conference,1994
l1679,Semantic Integration in Heterogeneous Databases Using Neural Networks,"Chris Clifton, Wen-Syan Li",VLDB,1994
l1680,Incremental Maintenance of Recursive Views Using Relational Calculus/SQL,"Jianwen Su, Guozhu Dong",SIGMOD Record,2000
l1681,The Ins and Outs (and Everthing in Between) of Data Warehousing,"Donovan A. Schneider, Phillip M. Fernandez",SIGMOD Conference,1996
l1682,Temporal Database System Implementations,Michael H. Bhlen,SIGMOD Record,1995
l1683,Update Propagation Strategies for Improving the Quality of Data on the Web,"Nick Roussopoulos, Alexandros Labrinidis",VLDB,2001
l1684,"Biodiversity Informatics: The Challenge of Rapid Development, Large Databases, and Complex Data (Keynote)","James L. Edwards, Meridith A. Lane, Ebbe Nielsen",VLDB,2000
l1685,Describing and Using Query Capabilities of Heterogeneous Sources,"Yannis Papakonstantinou, Vasilis Vassalos",VLDB,1997
l1686,SQL/XML is Making Good Progress,"Andrew Eisenberg, Jim Melton",SIGMOD Record,2002
l1687,Adapting Materialized Views after Redefinitions,"Ashish Gupta, Inderpal Singh Mumick, Kenneth A. Ross",SIGMOD Conference,1995
l1688,"High-Dimensional Index Structures, Database Support for Next Decade's Applications (Tutorial)","Daniel A. Keim, Stefan Berchtold",SIGMOD Conference,1998
l1689,ADAM: A Testbed for Exploring the Use of Data Mining in Intrusion Detection,"Daniel Barbar, Sushil Jajodia, Ningning Wu, Julia Couto",SIGMOD Record,2001
l1690,Foundations of Statistical Natural Language Processing - Book Review,Gerhard Weikum,SIGMOD Record,2002
l1691,Mining Needle in a Haystack: Classifying Rare Classes via Two-phase Rule Induction,"Ramesh C. Agarwal, Mahesh V. Joshi",SIGMOD Conference,2001
l1692,Repeating History Beyond ARIES,C. Mohan,VLDB,1999
l1693,The Role of Integrity Constraints in Database Interoperation,"Peter M. G. Apers, Mark W. W. Vermeer",VLDB,1996
l1694,Join Algorithm Costs Revisited,"Kotagiri Ramamohanarao, Evan P. Harris",VLDB J.,1996
l1695,A Region Splitting Strategy for Physical Database Design of Multidimensional File Organizations,"Kyu-Young Whang, Il-Yeol Song, Young-Koo Lee, Jong-Hak Lee",VLDB,1997
l1696,Merging Ranks from Heterogeneous Internet Sources,"Hector Garcia-Molina, Luis Gravano",VLDB,1997
l1697,Middle-tier database caching for e-business,"Hamid Pirahesh, C. Mohan, Jeffrey F. Naughton, Sailesh Krishnamurthy, Honguk Woo, Qiong Luo, Bruce G. Lindsay",SIGMOD Conference,2002
l1698,Index Nesting - An Efficient Approach to Indexing in Object-Oriented Databases,"Jiawei Han, Beng Chin Ooi, Hongjun Lu, Kian-Lee Tan",VLDB J.,1996
l1699,Distributed Top-K Monitoring,"Chris Olston, Brian Babcock",SIGMOD Conference,2003
l1700,XCache: a semantic caching system for XML queries,"Elke A. Rundensteiner, Song Wang, Li Chen",SIGMOD Conference,2002
l1701,From Nested-Loop to Join Queries in OODB,"Peter M. G. Apers, Hennie J. Steenhagen, Henk M. Blanken, Rolf A. de By",VLDB,1994
l1702,CQ: A Personalized Update Monitoring Toolkit,"David Buttler, Tong Zhou, Ling Liu, Paul Benninghoff, Wei Han, Calton Pu, Fenghua Yu, Wei Tang, John Biggs",SIGMOD Conference,1998
l1703,MIL Primitives for Querying a Fragmented World,"Martin L. Kersten, Peter A. Boncz",VLDB J.,1999
l1704,HD-Eye: visual clustering of high dimensional data,"Daniel A. Keim, Markus Wawryniuk, Alexander Hinneburg",SIGMOD Conference,2002
l1705,The Data That You Won't Find in Databases: Tutorial panel on data exchange formats,"David Maier, Peter Buneman",SIGMOD Conference,1995
l1706,Integrating the UB-Tree into a Database System Kernel,"Robert Fenk, Rudolf Bayer, Volker Markl, Martin Zirkel, Frank Ramsak, Klaus Elhardt",VLDB,2000
l1707,Including Group-By in Query Optimization,"Surajit Chaudhuri, Kyuseok Shim",VLDB,1994
l1708,Research Issues in Databases for ARCS: Active Rapidly Changing Data Systems,Anindya Datta,SIGMOD Record,1994
l1709,Indexing Images in Oracle8i,"Melliyal Annamalai, Samuel DeFazio, Rajiv Chopra",SIGMOD Conference,2000
l1710,Analysis of Navigation Behaviour in Web Sites Integrating Multiple Information Systems,"Myra Spiliopoulou, Bettina Berendt",VLDB J.,2000
l1711,Process Automation as the Foundation for E-Business,"Fabio Casati, Ming-Chien Shan",VLDB,2000
l1712,An Internet-based negotiation server for e-commerce,"Joachim Hammer, Youzhong Liu, Chunbo Huang, Yihua Huang, Herman Lam, Liu Wang, Haifei Li, Stanley Y. W. Su, Charnyote Pluempitiwiriyawej, Minsoo Lee",VLDB J.,2001
l1713,Wrapper Generation for Semi-structured Internet Sources,"Craig A. Knoblock, Naveen Ashish",SIGMOD Record,1997
l1714,Evolution and Change in Data Management - Issues and Directions,"Kathleen Hornsby, Heidi Gregersen, Lex Wedemeijer, Tomi Mnnist, John F. Roddick, Florida Estrella, Federica Mandreoli, Marlon Dumas, Lina Al-Jadir, Enric Mayol, Leopoldo E. Bertossi, Jens Lufter",SIGMOD Record,2000
l1715,"Optimizing Relational Queries in Connection Hypergraphs: Nested Queries, Views, and Binding Propagations",Jia Liang Han,VLDB J.,1998
l1716,The Clio Project: Managing Heterogeneity,"Rene J. Miller, C. T. Howard Ho, Lucian Popa, Ling-Ling Yan, Ronald Fagin, Mauricio A. Hernndez, Laura M. Haas",SIGMOD Record,2001
l1717,NetCube: A Scalable Tool for Fast Data Mining and Compression,"Dimitris Margaritis, Christos Faloutsos, Sebastian Thrun",VLDB,2001
l1718,Normalization in OODB Design,Byung Suk Lee,SIGMOD Record,1995
l1719,Hilbert R-tree: An Improved R-tree using Fractals,"Ibrahim Kamel, Christos Faloutsos",VLDB,1994
l1720,Oracle Media Server: Providing Consumer Based Interactive Access to Multimedia Data,"Mark Porter, Andrew Laursen, Jeffrey Olkin",SIGMOD Conference,1994
l1721,Approximate Similarity Retrieval with M-Trees,"Fausto Rabitti, Giuseppe Amato, Pavel Zezula, Pasquale Savino",VLDB J.,1998
l1722,The InfoSleuth Project,"Marek Rusinkiewicz, Tomasz Ksiezyk, Richard S. Brice, Ray Shea, Vipul Kashyap, Andrzej Cichocki, Mosfeq Rashid, C. Unnikrishnan, Abdelsalam Helal, Amy Unruh, Marian H. Nodine, Jerry Fowler, Darrell Woelk, Gale Martin, Roberto J. Bayardo Jr., William Bohrer",SIGMOD Conference,1997
l1723,Algorithms for Mining Association Rules for Binary Segmentations of Huge Categorical Databases,"Kunikazu Yoda, Hirofumi Matsuzawa, Takeshi Tokuyama, Yasuhiko Morimoto, Takeshi Fukuda",VLDB,1998
l1724,Dynamic Update Cube for Range-sum Queries,"Seok-Ju Chun, Ju-Hong Lee, Seok-Lyong Lee, Chin-Wan Chung",VLDB,2001
l1725,What Happens During a Join? Dissecting CPU and Memory Optimization Effects,"Stefan Manegold, Martin L. Kersten, Peter A. Boncz",VLDB,2000
l1726,Design issues and challenges for RDF- and schema-based peer-to-peer systems,"Wolf Siberski, Wolfgang Nejdl, Michael Sintek",SIGMOD Record,2003
l1727,A Database Model for Object Dynamics,"Mike P. Papazoglou, Bernd J. Krmer",VLDB J.,1997
l1728,Scientific OLAP for the Biotech Domain,Nam Huyn,VLDB,2001
l1729,A Comparative Study of Alternative Middle Tier Caching Solutions to Support Dynamic Web Content Acceleration,"Anindya Datta, Kaushik Dutta, Helen M. Thomas, Debra E. VanderMeer, Krithi Ramamritham, Dan Fishman",VLDB,2001
l1730,Kweelt: More than just yet another framework to query XML!,Arnaud Sahuguet,SIGMOD Conference,2001
l1731,Efficiently Supporting Ad Hoc Queries in Large Datasets of Time Sequences,"H. V. Jagadish, Christos Faloutsos, Flip Korn",SIGMOD Conference,1997
l1732,On-Demand Data Elevation in Hierarchical Multimedia Storage Servers,"Thomas Papadakis, Peter Triantafillou",VLDB,1997
l1733,Speeding up construction of PMR quadtree-based spatial indexes,"Gsli R. Hjaltason, Hanan Samet",VLDB J.,2002
l1734,EOS: An Extensible Object Store,"Euthimios Panagos, Alexandros Biliris",SIGMOD Conference,1994
l1735,Towards Automated Performance Tuning for Complex Workloads,"Michael J. Carey, Manish Mehta, Miron Livny, Kurt P. Brown",VLDB,1994
l1736,MOSAICO - A System for Conceptual Modeling and Rapid Prototyping of Object-Oriented Database Application,"M. Toiati, Michele Missikoff",SIGMOD Conference,1994
l1737,A Brief Survey of Web Data Extraction Tools,"Berthier A. Ribeiro-Neto, Alberto H. F. Laender, Altigran Soares da Silva, Juliana S. Teixeira",SIGMOD Record,2002
l1738,Dynamic Itemset Counting and Implication Rules for Market Basket Data,"Shalom Tsur, Rajeev Motwani, Sergey Brin, Jeffrey D. Ullman",SIGMOD Conference,1997
l1739,Extracting Large-Scale Knowledge Bases from the Web,"Andrew Tomkins, Prabhakar Raghavan, Ravi Kumar, Sridhar Rajagopalan",VLDB,1999
l1740,Querying XML Views of Relational Data,"Jerry Kiernan, Jayavel Shanmugasundaram, Catalina Fan, Eugene J. Shekita, John Funderburk",VLDB,2001
l1741,Memex: A Browsing Assistant for Collaborative Archiving and Mining of Surf Trails,"Mallela Subramanyam, Mitul Tiwari, Sandeep Srivastava, Soumen Chakrabarti",VLDB,2000
l1742,Evaluation of Remote Backup Algorithms for Transaction-Processing Systems,"Christos A. Polyzois, Hector Garcia-Molina",ACM Trans. Database Syst.,1994
l1743,Data Modelling versus Ontology Engineering,"Mustafa Jarrar, Peter Spyns, Robert Meersman",SIGMOD Record,2002
l1744,Specification and Implementation of Exceptions in Workflow Management Systems,"Stefano Paraboschi, Stefano Ceri, Fabio Casati, Giuseppe Pozzi",ACM Trans. Database Syst.,1999
l1745,Concurrent Garbage Collection in O2,"Marcin Skubiszewski, Patrick Valduriez",VLDB,1997
l1746,Iceberg-cube computation with PC clusters,"Yu Yin, Raymond T. Ng, Alan S. Wagner",SIGMOD Conference,2001
l1747,FALCON: Feedback Adaptive Loop for Content-Based Retrieval,"Christos Faloutsos, Leejay Wu, Katia P. Sycara, Terry R. Payne",VLDB,2000
l1748,XML schema,"Jim Melton, Charles E. Campbell, Andrew Eisenberg",SIGMOD Record,2003
l1749,"Workshop on Performance and Architecture of Web Servers (PAWS-2000, held in conjection with SIGMETRICS-2000)","Krishna Kant, Prasant Mohapatra",SIGMOD Record,2000
l1750,Surfing Wavelets on Streams: One-Pass Summaries for Approximate Aggregate Queries,"Anna C. Gilbert, Martin Strauss, Yannis Kotidis, S. Muthukrishnan",VLDB,2001
l1751,A Consensus Glossary of Temporal Database Concepts,"Shashi K. Gadia, Christian S. Jensen, Patrick J. Hayes, Ramez Elmasri, Sushil Jajodia, James Clifford",SIGMOD Record,1994
l1752,SHORE: Combining the Best Features of OODBMS and File Systems,Shore Team,SIGMOD Conference,1995
l1753,Unbundling Active Functionality,"Hans Fritschi, Arne Koschel, Gnter von Bltzingsloewen, Stella Gatziu",SIGMOD Record,1998
l1754,BIRCH: An Efficient Data Clustering Method for Very Large Databases,"Raghu Ramakrishnan, Miron Livny, Tian Zhang",SIGMOD Conference,1996
l1755,"Domains, Relations and Religious Wars",Rafael Camps,SIGMOD Record,1996
l1756,ARIES/CSA: A Method for Database Recovery in Client-Server Architectures,"C. Mohan, Inderpal Narang",SIGMOD Conference,1994
l1757,New partnership with ACM and update on the journal,M. Tamer zsu,VLDB J.,2003
l1758,Cumulative Updates,"Beat Wthrich, Suryanarayana M. Sripada",VLDB,1994
l1759,High-Concurrency Locking in R-Trees,"Douglas Banks, Marcel Kornacker",VLDB,1995
l1760,Issues in data stream management,"Lukasz Golab, M. Tamer zsu",SIGMOD Record,2003
l1761,A New Method for Similarity Indexing of Market Basket Data,"Joel L. Wolf, Charu C. Aggarwal, Philip S. Yu",SIGMOD Conference,1999
l1762,The INCINERATE Data Model,H. V. Jagadish,ACM Trans. Database Syst.,1995
l1763,Global Optimization of Histograms,"H. V. Jagadish, Kian-Lee Tan, Hui Jin, Beng Chin Ooi",SIGMOD Conference,2001
l1764,XL: a platform for web services,"Andreas Grnhagen, Steffen Rost, Donald Kossmann, Daniela Florescu",SIGMOD Conference,2002
l1765,Towards Knowledge-Based Digital Libraries,"Manfred A. Jeusfeld, Ling Feng, Jeroen Hoppenbrouwers",SIGMOD Record,2001
l1766,Priority Assignment in Real-Time Active Databases,"Rajendran M. Sivasankaran, Bhaskar Purimetla, John A. Stankovic, Krithi Ramamritham, Donald F. Towsley",VLDB J.,1996
l1767,Space-Efficient Online Computation of Quantile Summaries,"Sanjeev Khanna, Michael Greenwald",SIGMOD Conference,2001
l1768,"The Five-Minute Rule Ten Years Later, and Other Computer Storage Rules of Thumb","Jim Gray, Goetz Graefe",SIGMOD Record,1997
l1769,A Database Index to Large Biological Sequences,"Robert W. Irving, Ela Hunt, Malcolm P. Atkinson",VLDB,2001
l1770,French government activity in the conservation of data and electronic documents,Serge Novaretti,VLDB,2001
l1771,Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms,Hannes Spintzik,VLDB,1995
l1772,1-Safe Algorithms for Symmetric Site Configurations,"Maitrayi Sabaratnam, ystein Torbjrnsen, Rune Humborstad, Svein-Olaf Hvasshovd",VLDB,1997
l1773,Application Architecture: 2Tier or 3Tier? What is DBMS's Role? (Panel Abstract),Anil Nori,SIGMOD Conference,2000
l1774,Determining Text Databases to Search in the Internet,"Weiyi Meng, Naphtali Rishe, Clement T. Yu, King-Lup Liu, Xiaodong Wang, Yuhsi Chang",VLDB,1998
l1775,"Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 2",Michael L. Brodie,VLDB,2000
l1776,Walking Through a Very Large Virtual Environment in Real-time,"Yixin Ruan, Kian-Lee Tan, Jason Chionh, Lidan Shou, Zhiyong Huang",VLDB,2001
l1777,Progress on HPCC and NII,Marianne Winslett,SIGMOD Record,1994
l1778,Storage and Querying of E-Commerce Data,"Yirong Xu, Rakesh Agrawal, Amit Somani",VLDB,2001
l1779,The hyperion project: from data integration to data coordination,"Marcelo Arenas, Vasiliki Kantere, Rene J. Miller, Anastasios Kementsietsidis, John Mylopoulos, Iluju Kiringa",SIGMOD Record,2003
l1780,Integrating Symbolic Images into a Multimedia Database System Using Classification and Abstraction Approaches,"Hanan Samet, Aya Soffer",VLDB J.,1998
l1781,E-Services - Guest editorial,"Dimitrios Georgakopoulos, Ming-Chien Shan, Fabio Casati",VLDB J.,2001
l1782,A Data Warehousing Architecture for Enabling Service Provisioning Process,Yannis Kotidis,VLDB,2001
l1783,Aqua: A Fast Decision Support Systems Using Approximate Query Answers,"Swarup Acharya, Phillip B. Gibbons, Viswanath Poosala",VLDB,1999
l1784,Adaptable Query Optimization and Evaluation in Temporal Middleware,"Christian S. Jensen, Richard T. Snodgrass, Giedrius Slivinskas",SIGMOD Conference,2001
l1785,Relational Databases for Querying XML Documents: Limitations and Opportunities,"Jeffrey F. Naughton, Kristin Tufte, Chun Zhang, Gang He, David J. DeWitt, Jayavel Shanmugasundaram",VLDB,1999
l1786,Report on the EDBT'02 Panel on Scientific Data Integration,"Carole A. Goble, Omar Boucelma, Silvana Castano, Vanja Josifovski, Zo Lacroix, Bertram Ludscher",SIGMOD Record,2002
l1787,Cost Models DO Matter: Providing Cost Information for Diverse Data Sources in a Federated System,"Mary Tork Roth, Laura M. Haas, Fatma Ozcan",VLDB,1999
l1788,Research Issues in Active Database Systems: Report from the Closing Panel at RIDE-ADS '94,Jennifer Widom,SIGMOD Record,1994
