id,title,authors,venue,paper year
r1687,XQuery formal semantics state and challenges,Peter Fankhauser,ACM SIGMOD Record,2001
r1688,XPath queries on streaming data,"Feng Peng, Sudarshan S. Chawathe",International Conference on Management of Data,2003
r1689,XTRACT: a system for extracting document type descriptors from XML documents,"Minos Garofalakis, Aristides Gionis, Rajeev Rastogi, S. Seshadri, Kyuseok Shim",International Conference on Management of Data,2000
r1690,Ensuring consistency in multidatabases by preserving two-level serializability,"Sharad Mehrotra, Rajeev Rastogi, Henry F. Korth, Abraham Silberschatz",ACM Transactions on Database Systems (TODS),1998
r1691,Push Technology Personalization through Event Correlation,"Asaf Adi, David Botzer, Opher Etzion, Tali Yatzkar-Haham",Very Large Data Bases,2000
r1692,Similarity-based queries for time series data,"Davood Rafiei, Alberto Mendelzon",International Conference on Management of Data,1997
r1693,Coordinating backup/recovery and data consistency between database and file systems,"Suparna Bhattacharya, C. Mohan, Karen W. Brannon, Inderpal Narang, Hui-I Hsiao, Mahadevan Subramanian",International Conference on Management of Data,2002
r1694,Information finding in a digital library: the Stanford perspective,"Tak W. Yan, Héctor García-Molina",ACM SIGMOD Record,1995
r1695,Microsoft TerraServer: a spatial data warehouse,"Tom Barclay, Jim Gray, Don Slutz",International Conference on Management of Data,2000
r1696,Foundations of statistical natural language processing,Gerhard Weikum,ACM SIGMOD Record,2002
r1697,Versions and workspaces in Microsoft repository,"Thomas Bergstraesser, Philip A. Bernstein, Shankar Pal, David Shutt",International Conference on Management of Data,1998
r1698,A consumer viewpoint on Mediator languages-a proposal for a standard,"Arnon Rosenthal, Erich Hughes, Scott Renner, Len Seligman",ACM SIGMOD Record,1997
r1699,TSQL2 language specification,"Richard Thomas Snodgrass, Ilsoo Ahn, Gadi Ariav, Don Batory, James Clifford, Curtis E. Dyreson, Ramez Elmasri, Fabio Grandi, Christian S. Jensen, Wolfgang Käfer, Nick Kline, Krishna Kulkarni, T. Y. Cliff Leung, Nikos Lorentzos, John F. Roddick, Arie Segev, Michael D. Soo, Suryanarayana M. Sripada",ACM SIGMOD Record,1994
r1700,An ontological analysis of the relationship construct in conceptual modeling,"Yair Wand, Veda C. Storey, Ron Weber",ACM Transactions on Database Systems (TODS),1998
r1701,Analysis of existing databases at the logical level: the DBA companion project,"Fabien De Marchi, Stéphane Lopes, Jean-Marc Petit, Farouk Toumani",ACM SIGMOD Record,2003
r1702,Cost Models DO Matter: Providing Cost Information for Diverse Data Sources in a Federated System,"Mary Tork Roth, Fatma Ozcan, Laura M. Haas",Very Large Data Bases,1999
r1703,Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems,"Masahisa Tamura, Masaru Kitsuregawa",Very Large Data Bases,1999
r1704,ICICLES: Self-Tuning Samples for Approximate Query Answering,"Venkatesh Ganti, Mong-Li Lee, Raghu Ramakrishnan",Very Large Data Bases,2000
r1705,Developing an Indexing Scheme for XML Document Collection using the Oracle8i Extensibility Framework,"Seema Sundara, Ying Hu, Timothy Chorma, Nipun Agarwal, Jagannathan Srinivasan",Very Large Data Bases,2000
r1706,Using unknowns to prevent discovery of association rules,"Yücel Saygin, Vassilios S. Verykios, Chris Clifton",ACM SIGMOD Record,2001
r1707,Density biased sampling: an improved method for data mining and clustering,"Christopher R. Palmer, Christos Faloutsos",International Conference on Management of Data,2000
r1708,XMill: an efficient compressor for XML data,"Hartmut Liefke, Dan Suciu",International Conference on Management of Data,2000
r1709,Lore: a database management system for semistructured data,"Jason McHugh, Serge Abiteboul, Roy Goldman, Dallas Quass, Jennifer Widom",ACM SIGMOD Record,1997
r1710,The Persistent Cache: Improving OID Indexing in Temporal Object-Oriented Database Systems,Kjetil Nørvåg,Very Large Data Bases,1999
r1711,"Agents, trust, and information access on the semantic web","Tim Finin, Anupam Joshi",ACM SIGMOD Record,2002
r1712,"Response to the ODMG-93 commentary written by Dr. Won Kim of UniSQL, Inc.",CORPORATE Object Database Management Group,ACM SIGMOD Record,1994
r1713,Online index rebuild,"Nagavamsi Ponnekanti, Hanuma Kodavalla",International Conference on Management of Data,2001
r1714,Timer-driven database triggers and alerters: semantics and a challenge,"Eric N. Hanson, Lloyd X. Noronha",ACM SIGMOD Record,1999
r1715,Tools and transformations-rigorous and otherwise-for practical database design,"Arnon Rosenthal, David Reiner",ACM Transactions on Database Systems (TODS),1994
r1716,Designing and mining multi-terabyte astronomy archives: the Sloan Digital Sky Survey,"Alexander S. Szalay, Peter Z. Kunszt, Ani Thakar, Jim Gray, Don Slutz, Robert J. Brunner",International Conference on Management of Data,2000
r1717,Semantic Access: Semantic Interface for Querying Databases,"Naphtali Rishe, Jun Yuan, Rukshan Athauda, Shu-Ching Chen, Xiaoling Lu, Xiaobin Ma, Alexander Vaschillo, Artyom Shaposhnikov, Dmitry Vasilevsky",Very Large Data Bases,2000
r1718,Spatial and temporal content-based access to hypervideo databases,"Haitao Jiang, Ahmed K. Elmagarmid",The VLDB Journal — The International Journal on Very Large Data Bases,1998
r1719,Research activities in database management and information retrieval at University of Illinois at Chicago,"Isabel Cruz, Ashfaq Khokhar, Bing Liu, Prasad Sistla, Ouri Wolfson, Clement Yu",ACM SIGMOD Record,2002
r1720,Optimizing multidimensional index trees for main memory access,"Kihong Kim, Sang K. Cha, Keunjoo Kwon",International Conference on Management of Data,2002
r1721,2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Theodore Johnson, Dennis Shasha",Very Large Data Bases,1994
r1722,A Web odyssey: from codd to XML,Victor Vianu,ACM SIGMOD Record,2003
r1723,Memory management during run generation in external sorting,"Per-Åke Larson, Goetz Graefe",International Conference on Management of Data,1999
r1724,Query evaluation in deductive databases with alternating fixpoint semantics,Weidong Chen,ACM Transactions on Database Systems (TODS),1995
r1725,A general technique for querying XML documents using a relational database system,"Jayavel Shanmugasundaram, Eugene Shekita, Jerry Kiernan, Rajasekar Krishnamurthy, Efstratios Viglas, Jeffrey Naughton, Igor Tatarinov",ACM SIGMOD Record,2001
r1726,Efficiently mining long patterns from databases,"Roberto J. Bayardo, Jr.",International Conference on Management of Data,1998
r1727,Research Directions in Biodiversity Informatics,John L. Schnase,Very Large Data Bases,2000
r1728,On completeness of historical relational query languages,"James Clifford, Albert Croker, Alexander Tuzhilin",ACM Transactions on Database Systems (TODS),1994
r1729,"Review of The data warehouse toolkit: the complete guide to dimensional modeling (2nd edition) by Ralph Kimball, Margy Ross. John Wiley & Sons, Inc. 2002.",Alexander A. Anisimov,ACM SIGMOD Record,2003
r1730,Very Large Databases in a Commercial Application Environment,Karl-Heinz Hess,Very Large Data Bases,1996
r1731,Logical logging to extend recovery to new domains,"David Lomet, Mark Tuttle",International Conference on Management of Data,1999
r1732,A Single Pass Computing Engine for Interactive Analysis of VLDBs,Ted Mihalisin,Very Large Data Bases,1998
r1733,A One-Pass Algorithm for Accurately Estimating Quantiles for Disk-Resident Data,"Khaled Alsabti, Sanjay Ranka, Vineet Singh",Very Large Data Bases,1997
r1734,Transaction Timestamping in (Temporal) Databases,"Christian S. Jensen, David B. Lomet",Very Large Data Bases,2001
r1735,The impact of object technology on commercial transaction processing,Edward E. Cobb,The VLDB Journal — The International Journal on Very Large Data Bases,1997
r1736,Loading databases using dataflow parallelism,"Tom Barclay, Robert Barnes, Jim Gray, Prakash Sundaresan",ACM SIGMOD Record,1994
r1737,OminiSearch: a method for searching dynamic content on the Web,"David Buttler, Ling Liu, Calton Pu, Henrique Paques, Wei Han, Wei Tang",International Conference on Management of Data,2001
r1738,Transactional client-server cache consistency: alternatives and performance,"Michael J. Franklin, Michael J. Carey, Miron Livny",ACM Transactions on Database Systems (TODS),1997
r1739,To Weave the Web,"Paolo Atzeni, Giansalvatore Mecca, Paolo Merialdo",Very Large Data Bases,1997
r1740,A new join algorithm,"Dong Keun Shin, Arnold Charles Meltzer",ACM SIGMOD Record,1994
r1741,Secure and portable database extensibility,"Michael Godfrey, Tobias Mayr, Praveen Seshadri, Thorsten von Eicken",International Conference on Management of Data,1998
r1742,Introduction to constraint databases,Bart Kuijpers,ACM SIGMOD Record,2002
r1743,The database and information system research group at the University of ULM,"Peter Dadam, Wolfgang Klas",ACM SIGMOD Record,1997
r1744,Improved query performance with variant indexes,"Patrick O'Neil, Dallan Quass",International Conference on Management of Data,1997
r1745,Data mining-based intrusion detectors: an overview of the columbia IDS project,"Salvatore J. Stolfo, Wenke Lee, Philip K. Chan, Wei Fan, Eleazar Eskin",ACM SIGMOD Record,2001
r1746,Building Scalable Internet Applications with Oracle8i Server,"Julie Basu, José Alberto Fernández, Olga Peschansky",Very Large Data Bases,2000
r1747,The SPIFFI scalable video-on-demand system,"Craig S. Freedman, David J. DeWitt",International Conference on Management of Data,1995
r1748,Efficient and cost-effective techniques for browsing and indexing large video databases,"JungHwan Oh, Kien A. Hua",International Conference on Management of Data,2000
r1749,a survey and critique of advanced transaction models,c. mohan,International Conference on Management of Data,1994
r1750,A logical foundation for deductive object-oriented databases,"Mengchi Liu, Gillian Dobbie, Tok Wang Ling",ACM Transactions on Database Systems (TODS),2002
r1751,Storage and Retrieval of XML Data Using Relational Databases,"Surajit Chaudhuri, Kyuseok Shim",Very Large Data Bases,2001
r1752,A framework for providing consistent and recoverable agent-based access to heterogeneous mobile databases,"Evaggelia Pitoura, Bharat Bhargava",ACM SIGMOD Record,1995
r1753,WWW-UDK: a web-based environmental meta-information system,"Ralf Kramer, Ralf Nicholai, Arne Koschel, Claudia Rolker, Peter Lockemann, Andree Keitel, Rudolf Legat, Konrad Tirm",ACM SIGMOD Record,1997
r1754,A database model for object dynamics,"M. P. Papazoglou, B. J. Krämer",The VLDB Journal — The International Journal on Very Large Data Bases,1997
r1755,Quality of service in multimedia digital libraries,"Elisa Bertino, Ahmed K. Elmagarmid, Mohand-Saïd Hacid",ACM SIGMOD Record,2001
r1756,A close look at the IFO data model,Magdy S. Hanna,ACM SIGMOD Record,1995
r1757,A logical view of structured files,"Serge Abiteboul, Sophie Cluet, Tova Milo",The VLDB Journal — The International Journal on Very Large Data Bases,1998
r1758,Cost-driven vertical class partitioning for methods in object oriented databases,"Chi-Wai Fung, Kamalakar Karlapalem, Qing Li",The VLDB Journal — The International Journal on Very Large Data Bases,2003
r1759,Design issues and challenges for RDF- and schema-based peer-to-peer systems,"Wolfgang Nejdl, Wolf Siberski, Michael Sintek",ACM SIGMOD Record,2003
r1760,Research in multi-organizational processes and semantic information brokering at the LSDIS lab,"Amit Sheth, John Miller, Krys Kochut, Budak Arpinar",ACM SIGMOD Record,2001
r1761,Information rules,Dale A. Stirling,ACM SIGMOD Record,2003
r1762,A query language for a Web-site management system,"Mary Fernandez, Daniela Florescu, Alon Levy, Dan Suciu",ACM SIGMOD Record,1997
r1763,Cubetree: organization of and bulk incremental updates on the data cube,"Nick Roussopoulos, Yannis Kotidis, Mema Roussopoulos",International Conference on Management of Data,1997
r1764,Supporting dynamic displays using active rules,"Oscar Díaz, Arturo Jaime, Norman W. Paton, Ghassan al-Qaimari",ACM SIGMOD Record,1994
r1765,SPIRIT: Sequential Pattern Mining with Regular Expression Constraints,"Minos N. Garofalakis, Rajeev Rastogi, Kyuseok Shim",Very Large Data Bases,2000
r1766,Covering indexes for branching path queries,"Raghav Kaushik, Philip Bohannon, Jeffrey F Naughton, Henry F Korth",International Conference on Management of Data,2002
r1767,A comprehensive XQuery to SQL translation using dynamic interval encoding,"David DeHaan, David Toman, Mariano P. Consens, M. Tamer Özsu",International Conference on Management of Data,2003
r1768,Security of random data perturbation methods,"Krishnamurty Muralidhar, Rathindra Sarathy",ACM Transactions on Database Systems (TODS),1999
r1769,Obtaining Complete Answers from Incomplete Databases,Alon Y. Levy,Very Large Data Bases,1995
r1770,Unbundling active functionality,"Stella Gatziu, Arne Koschel, Günter von Bültzingsloewen, Hans Fritschi",ACM SIGMOD Record,1998
r1771,Path sharing and predicate evaluation for high-performance XML filtering,"Yanlei Diao, Mehmet Altinel, Michael J. Franklin, Hao Zhang, Peter Fischer",ACM Transactions on Database Systems (TODS),2003
r1772,Performance of Future Database Systems: Bottlenecks and Bonananzas,Chaitanya K. Baru,Very Large Data Bases,1996
r1773,A performance study of four index structures for set-valued attributes of low cardinality,"Sven Helmer, Guido Moerkotte",The VLDB Journal — The International Journal on Very Large Data Bases,2002
r1774,An overview of data warehousing and OLAP technology,"Surajit Chaudhuri, Umeshwar Dayal",ACM SIGMOD Record,1997
