ID,Title,Episodes,Producers,Genres,Type,Year,Rating
3147,Spirit of Wonder: Shounen Kagaku Club,2,"['Bandai Visual', 'Ajia-Do', 'Bandai Entertainment']","['Comedy', 'Drama', 'Fantasy', 'Sci-Fi', 'Seinen', 'Space']", OVA,2001,6.99
3148,Super Robot Taisen OG: Divine Wars,25,"['Oriental Light and Magic', 'GDH', 'Genco', 'Media Blasters']","['Action', 'Mecha', 'Sci-Fi']", TV,2006,6.99
3149,Suteki Tantei Labyrinth,25,"['Studio Deen', 'Right Stuf']","['Mystery', 'Sci-Fi']", TV,2007,6.99
3150,Wonder Beat Scramble,26,['Mushi Productions'],"['Action', 'Sci-Fi', 'Space']", TV,1986,6.99
3151,Shin Hokuto no Ken,3,"['OB Planning', 'ADV Films', 'Kitty Films', 'Sega', 'Sentai Filmworks']","['Action', 'Martial Arts', 'Sci-Fi', 'Shounen']", OVA,2003,7.02
3152,Shin KoihimeMusou,12,"['Marvelous Entertainment', 'Doga Kobo', 'Sentai Filmworks']","['Comedy', 'Ecchi', 'Fantasy', 'Historical']", TV,2009,7.02
3153,Shinkyoku Soukai Polyphonica,12,"['Ginga Ya', 'Sentai Filmworks', 'SoftBank Creative Corp.', 'Memory-Tech']","['Drama', 'Fantasy', 'Music', 'Romance', 'School']", TV,2007,7.02
3154,Shutsugeki! Machine Robo Rescue,53,"['Sunrise', 'TV Tokyo', 'Bandai Visual', 'Lantis']","['Action', 'Mecha', 'Sci-Fi']", TV,2003,7.02
3155,Suki na Mono wa Suki Dakara Shou ga Nai!!,13,"['Zexcs', 'Media Blasters']","['Comedy', 'Drama', 'Romance', 'Shoujo', 'Shounen Ai', 'Slice of Life']", TV,2005,7.02
3156,Teekyuu 3,12,"['MAPPA', 'Earth Star Entertainment']","['Comedy', 'School', 'Shounen', 'Sports']", TV,2013,7.02
3157,Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,5,['Bones'],"['Action', 'Drama', 'Historical', 'Supernatural']", Special,2007,7.02
3158,UFO Princess Valkyrie: Special,1,"['ADV Films', 'Media Factory']","['Comedy', 'Romance', 'Sci-Fi']", Special,2006,7.02
3159,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,1,['Gainax'],"['Action', 'Adventure', 'Comedy', 'Mecha', 'Sci-Fi']", OVA,2007,7.02
3160,Urusei Yatsura Movie 4: Lum The Forever,1,"['Studio Deen', 'Kitty Films']","['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']", Movie,1986,7.02
3161,Yume no Crayon Oukoku,70,['Toei Animation'],"['Adventure', 'Comedy', 'Fantasy', 'Shoujo']", TV,1997,7.02
3162,Ai no Senshi Rainbowman,22,['Tsuchida Productions'],"['Action', 'Adventure', 'Mecha', 'Sci-Fi']", TV,1982,7.01
3163,Coo: Tooi Umi kara Kita Coo,1,['Toei Animation'],"['Adventure', 'Drama', 'Mystery', 'Slice of Life']", Movie,1993,7.01
3164,Hai! Akko Desu,164,['Eiken'],"['Romance', 'Slice of Life']", TV,1988,7.01
3165,Fushigi Yuugi: Eikouden,4,['Studio Pierrot'],"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Shoujo']", OVA,2001,7.01
3166,Zetman,13,"['TV Asahi', 'TMS Entertainment', 'Viz Media', 'Asatsu DK', 'YTV', 'Toho Company', 'NYAV Post', 'Sakura Create']","['Action', 'Drama', 'Horror', 'Romance', 'Sci-Fi', 'Seinen', 'Supernatural']", TV,2012,7.02
3167,Futari wa Precure: Max Heart,47,['Toei Animation'],"['Action', 'Comedy', 'Fantasy', 'Magic', 'Shoujo']", TV,2005,7.01
3168,Ikkitousen: Great Guardians,12,"['Arms', 'Genco', 'FUNimation Entertainment', 'Showgate']","['Action', 'Ecchi', 'Martial Arts', 'School', 'Super Power']", TV,2008,7.01
3169,Zero no Tsukaima: Princesses no Rondo Picture Drama,7,['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'Romance', 'School']", Special,2008,7.02
3170,Koko wa Green Wood,6,"['Studio Pierrot', 'Ajia-Do', 'Media Blasters', 'Central Park Media']","['Comedy', 'Drama', 'Romance', 'Shoujo', 'Slice of Life', 'Supernatural']", OVA,1991,7.01
3171,Kousoku Denjin Albegus,45,['Toei Animation'],['Mecha'], TV,1983,7.01
3172,Live On Cardliver Kakeru,51,"['TMS Entertainment', 'Sakura Create']","['Fantasy', 'Game']", TV,2008,7.01
3173,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,13,"['Madhouse', 'Geneon Universal Entertainment', 'TV Tokyo Music']","['Adventure', 'Comedy', 'Drama', 'Martial Arts', 'Samurai', 'Shounen']", TV,2004,7.01
3174,Macross Dynamite 7,4,"['Mainichi Broadcasting', 'Production Reed', 'Studio Nue']","['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']", OVA,1997,7.01
3175,Lupin III: Touhou Kenbunroku - Another Page,1,['TMS Entertainment'],"['Action', 'Adventure', 'Comedy', 'Mystery', 'Shounen']", Special,2012,7.02
3176,Mobile Suit Gundam: The 08th MS Team - Miller's Report,1,"['Sunrise', 'Bandai Entertainment', 'Atelier Musa']","['Drama', 'Mecha', 'Military', 'Sci-Fi', 'Shounen']", Movie,1998,7.01
3177,Touch 2: Sayonara no Okurimono,1,['add some'],"['Drama', 'Romance', 'Sports']", Movie,1986,7.01
3178,Senkou no Night Raid,13,"['TV Tokyo', 'Aniplex', 'A-1 Pictures', 'Sentai Filmworks']","['Action', 'Historical', 'Military', 'Super Power']", TV,2010,7.01
3179,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,1,['A-1 Pictures'],['Music'], Music,2013,7.01
3180,Nourin,12,"['Frontier Works', 'FUNimation Entertainment', 'Silver Link']","['Comedy', 'Ecchi', 'Romance', 'School']", TV,2014,7.01
3181,Sword Art Online: Sword Art Offline - Extra Edition,1,"['A-1 Pictures', 'Aniplex of America', 'I was a Ballerina']",['Comedy'], Special,2014,7.01
3182,Samurai Flamenco,22,"['Aniplex', 'Manglobe', 'Dentsu', 'Movic', 'Fuji TV', 'Aniplex of America']","['Action', 'Comedy']", TV,2013,7.01
3183,Tales of Phantasia The Animation,4,"['Geneon Universal Entertainment', 'Actas', 'Frontier Works']","['Adventure', 'Fantasy', 'Shounen']", OVA,2004,7.01
3184,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,2,['add some'],"['Comedy', 'Romance', 'Sci-Fi']", OVA,2006,7.01
3185,Umi ga Kikoeru,1,"['J.C.Staff', 'Studio Ghibli', 'GKids']","['Drama', 'Romance', 'School', 'Slice of Life']", Movie,1993,7.01
3186,Usavich IV,13,['Kanaban Graphics'],['Comedy'], TV,2011,7
3187,Wellber no Monogatari: Sisters of Wellber Zwei,13,"['Production I.G', 'Avex Entertainment', 'Trans Arts']","['Adventure', 'Fantasy', 'Historical', 'Romance']", TV,2008,7.01
3188,YAT Anshin! Uchuu Ryokou 2,25,['Group TAC'],"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']", TV,1998,7.01
3189,Ai Shoujo Pollyanna Monogatari,51,['Nippon Animation'],"['Drama', 'Historical', 'Slice of Life']", TV,1986,7
3190,Uchuu Senkan Yamato (Movie),1,['add some'],"['Drama', 'Military', 'Sci-Fi', 'Space']", Movie,1977,7.01
3191,Tribe Cool Crew,50,"['Sunrise', 'Avex Entertainment', 'Bandai', 'Sentai Filmworks', 'Bandai Namco Pictures']","['Music', 'School']", TV,2014,7.01
3192,Aldnoah.Zero Extra Archives,1,"['Aniplex', 'A-1 Pictures', 'TROYCA']","['Action', 'Mecha', 'Sci-Fi']", Special,2015,7
3193,Black Jack: Sora Kara Kita Kodomo,1,['Tezuka Productions'],['Drama'], OVA,2000,7
3194,Cardfight!! Vanguard G,48,"['TV Tokyo', 'Dentsu', 'Sotsu Agency', 'TMS Entertainment']","['Action', 'Game', 'Shounen']", TV,2014,7.01
3195,Croket!,52,"['TV Tokyo', 'Shogakukan Productions']","['Action', 'Adventure', 'Comedy', 'Fantasy']", TV,2003,7
3196,Dr. Rin ni Kiitemite!,51,['NAS'],"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']", TV,2001,7
3197,Astro Boy (2003),50,"['Sony Pictures Entertainment', 'Dentsu', 'Tezuka Productions']","['Action', 'Adventure', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']", TV,2003,7
3198,Brave 10,12,"['TMS Entertainment', 'Media Factory', 'NIS America, Inc.', 'Studio Saki Makura']","['Action', 'Adventure', 'Historical', 'Samurai', 'Seinen', 'Super Power']", TV,2012,7
3199,Bokusatsu Tenshi Dokuro-chan 2,2,"['Geneon Universal Entertainment', 'Hal Film Maker', 'Media Blasters', 'ASCII Media Works', 'Showgate']","['Comedy', 'Ecchi', 'Magic']", OVA,2007,7
3200,Akakichi no Eleven,52,"['TV Tokyo', 'DOGA Productions']",['Sports'], TV,1970,6.98
3201,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,1,['Oriental Light and Magic'],"['Comedy', 'Kids', 'Supernatural']", Movie,2014,6.99
3202,Yozakura Quartet,12,"['Nomad', 'TBS', 'Sentai Filmworks']","['Action', 'Comedy', 'Magic', 'Shounen', 'Super Power', 'Supernatural']", TV,2008,6.99
3203,Choujikuu Seiki Orguss 02,6,"['J.C.Staff', 'Bandai Visual', 'Mainichi Broadcasting']","['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']", OVA,1993,6.98
3204,Aoki Densetsu Shoot! (Movie),1,['add some'],"['Action', 'Shounen', 'Sports']", Movie,1994,6.97
3205,Dragon Ball Specials,2,['Toei Animation'],"['Comedy', 'Fantasy', 'Shounen', 'Super Power']", Special,1988,7
3206,Asobi ni Iku yo!: Asobi ni Oide,1,"['FUNimation Entertainment', 'AIC Plus+']","['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi']", OVA,2011,6.98
3207,Binbou Shimai Monogatari,10,"['Toei Animation', 'TV Asahi']","['Comedy', 'Drama', 'Slice of Life']", TV,2006,6.98
3208,Code:Breaker OVA,3,['Kinema Citrus'],"['Action', 'Comedy', 'School', 'Shounen', 'Super Power', 'Supernatural']", OVA,2012,6.98
3209,Houkago no Ouji-sama,5,['M.S.C'],"['Comedy', 'School', 'Shounen', 'Sports']", Special,2014,6.98
3210,Hi no Tori 2772: Ai no CosmoZone,1,"['Tezuka Productions', 'Toho Company']","['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']", Movie,1980,6.97
3211,Grappler Baki,1,['Knack Productions'],"['Action', 'Shounen', 'Sports']", OVA,1994,6.98
3212,D.C.: Da Capo,26,"['Feel', 'Lantis', 'Zexcs']","['Drama', 'Harem', 'Magic', 'Romance']", TV,2003,6.98
3213,Girls Bravo: Second Season,13,"['Geneon Universal Entertainment', 'AIC Spirits', 'FUNimation Entertainment', 'Lantis', 'Kadokawa Shoten', 'Fuji TV', 'Studio Jack']","['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School']", TV,2005,6.98
3214,Goshuushou-sama Ninomiya-kun,12,"['AIC Spirits', 'Kadokawa Shoten']","['Comedy', 'Ecchi', 'Fantasy', 'Harem']", TV,2007,6.98
3215,Fireball Charming,13,['Jinnis Animation Studios'],['Sci-Fi'], TV,2011,6.98
3216,Inaka Isha,1,"['Studio Deen', 'Shochiku', 'Yamamura Animation, Inc.']","['Dementia', 'Drama', 'Historical', 'Psychological']", Movie,2007,6.98
3217,Jyuushin Enbu: Hero Tales,26,"['Square Enix', 'Genco', 'Studio Flag', 'FUNimation Entertainment']","['Action', 'Fantasy', 'Shounen']", TV,2007,6.98
3218,Kinnikuman: Kinnikusei Oui Soudatsu-hen,46,['add some'],"['Action', 'Comedy', 'Shounen', 'Sports']", TV,1991,6.98
3219,Kamen no Maid Guy OVA,1,['Geneon Universal Entertainment'],"['Action', 'Comedy', 'Ecchi']", OVA,2008,6.98
3220,Jigoku Sensei Nube: Kyoufu no Natsu Yasumi! Asashi no Uni no Gensetsu,1,['Toei Animation'],"['Action', 'Horror', 'School', 'Shounen', 'Supernatural']", Movie,1997,6.98
3221,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,1,['Sunrise'],"['Adventure', 'Comedy']", Movie,2006,6.98
3222,Kono Minikuku mo Utsukushii Sekai,12,"['Gainax', 'Shaft', 'ADV Films', 'TBS', 'Rondo Robe', 'Movic']","['Comedy', 'Drama', 'Magic', 'Romance', 'Sci-Fi']", TV,2004,6.98
3223,Kyoukai no Rinne (TV),25,"['Shogakukan Productions', 'NHK', 'Brains Base', 'NHK Enterprises', 'Sentai Filmworks']","['Comedy', 'Romance', 'School', 'Shounen', 'Supernatural']", TV,2015,6.98
3224,Mizugumo Monmon,1,['Studio Ghibli'],"['Fantasy', 'Kids', 'Romance']", Movie,2006,6.98
3225,Muka Muka Paradise,51,['Nippon Animation'],"['Adventure', 'Comedy']", TV,1993,6.98
3226,Mazinger Z tai Ankoku Daishougun,1,['Dynamic Planning'],"['Action', 'Mecha', 'Shounen']", Movie,1974,6.98
3227,Miyuki,37,['Kitty Films'],"['Romance', 'School']", TV,1983,6.98
3228,Mobile Police Patlabor: WXIII,1,"['Madhouse', 'Bandai Visual', 'Touhouku Shinsha', 'Shochiku', 'Maiden Japan']","['Mecha', 'Police', 'Sci-Fi']", Movie,2001,6.98
3229,Otome wa Boku ni Koishiteru: Futari no Elder,3,['Silver Link'],"['Drama', 'Romance', 'School', 'Shoujo Ai']", OVA,2012,6.98
3230,Nisoku Hokou,1,['add some'],['Music'], Music,2010,6.98
3231,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,1,"['Studio Pierrot', 'Viz Media', 'Bandai', 'TV Tokyo Music']","['Action', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Sports']", Special,2004,6.98
3232,Seiken no Blacksmith,12,"['Manglobe', 'FUNimation Entertainment', 'Earth Star Entertainment']","['Action', 'Adventure', 'Fantasy']", TV,2009,6.98
3233,Silent Mobius,26,"['Radix', 'Bandai Entertainment']","['Action', 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Romance', 'Sci-Fi']", TV,1998,6.98
3234,Strait Jacket,3,['Feel'],"['Action', 'Fantasy', 'Sci-Fi']", OVA,2007,6.98
3235,Stratos 4 Advance,6,"['Bandai Visual', 'Studio Fantasia']","['Comedy', 'Military', 'Sci-Fi', 'Shounen']", OVA,2005,6.98
3236,Tayutama: Kiss on My Deity,12,"['Media Factory', 'Silver Link', 'Sentai Filmworks', 'Delphi Sound']","['Harem', 'Romance', 'Supernatural']", TV,2009,6.98
3237,To Heart 2 Adnext,2,['Chaos Project'],"['Comedy', 'Harem', 'Romance']", OVA,2010,6.98
3238,Venus Wars,1,"['Shochiku', 'Gakken', 'Discotek']","['Action', 'Adventure', 'Sci-Fi', 'Space']", Movie,1989,6.98
3239,Peace Maker Kurogane Special,1,['Gonzo'],"['Action', 'Comedy', 'Drama', 'Historical', 'Samurai', 'Shounen']", Special,2003,6.97
3240,Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,1,['SynergySP'],"['Action', 'Comedy', 'Shounen', 'Supernatural']", OVA,2010,6.98
3241,VS Knight Lamune & 40 Fire,26,['Production Reed'],"['Comedy', 'Fantasy', 'Mecha', 'Shounen']", TV,1996,6.98
3242,Akai Koudan Zillion,31,"['Production I.G', 'Victor Entertainment']","['Action', 'Adventure', 'Military', 'Sci-Fi', 'Shounen']", TV,1987,6.97
3243,Aoki Ryuusei SPT Layzner OVA,3,['Sunrise'],"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']", OVA,1986,6.97
3244,X OVA,1,['Kadokawa Shoten'],"['Drama', 'Fantasy', 'Mystery', 'Romance', 'Supernatural']", OVA,2001,6.98
3245,Ai Yori Aoshi: Yumegatari,1,['J.C.Staff'],"['Comedy', 'Harem', 'Romance', 'Slice of Life']", Special,2002,6.97
3246,Agatha Christie no Meitantei Poirot to Marple,39,['Oriental Light and Magic'],"['Historical', 'Mystery']", TV,2004,6.97
3247,Asobot Senki Gokuu,52,['Studio Egg'],"['Comedy', 'Sci-Fi']", TV,2002,6.97
3248,Bakuretsu Tenshi,24,"['Gonzo', 'GDH', 'TV Asahi', 'FUNimation Entertainment', 'Imagica']","['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']", TV,2004,6.97
3249,Blade of the Immortal,13,"['Bee Train', 'Production I.G', 'Kodansha', 'Media Blasters']","['Action', 'Adventure', 'Historical', 'Samurai', 'Supernatural']", TV,2008,6.97
3250,Break Blade Picture Drama,6,"['Production I.G', 'Xebec']","['Comedy', 'Fantasy']", Special,2010,6.97
3251,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,1,['Shin-Ei Animation'],['Comedy'], Movie,2011,6.97
3252,"Dakara Boku wa, H ga Dekinai. OVA",1,['Feel'],"['Comedy', 'Ecchi', 'Romance']", OVA,2013,6.97
3253,Dirty Pair: Bouryaku no 005-bin,1,"['ADV Films', 'Right Stuf']","['Action', 'Adventure', 'Comedy', 'Police', 'Sci-Fi']", OVA,1990,6.97
3254,Gegege no Kitarou (1971),45,['Toei Animation'],"['Adventure', 'Demons', 'Super Power', 'Supernatural']", TV,1971,6.97
3255,Genki Bakuhatsu Ganbaruger,47,['Sunrise'],"['Mecha', 'Shounen']", TV,1992,6.97
3256,Fortune Arterial: Akai Yakusoku,12,"['Feel', 'Zexcs', 'NTT Docomo', 'AMG MUSIC']","['Comedy', 'Romance', 'School', 'Supernatural', 'Vampire']", TV,2010,6.97
3257,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,1,"['Toei Animation', 'FUNimation Entertainment']","['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen']", Movie,1989,6.97
3258,Mahou Tsukai Tai!,13,"['Madhouse', 'Bandai Visual', 'Production Reed', 'Media Blasters', 'NYAV Post']","['Comedy', 'Magic', 'Romance', 'Sci-Fi']", TV,1999,6.97
3259,Precure All Stars GoGo Dream Live!,1,['Toei Animation'],"['Action', 'Fantasy', 'Magic', 'Shoujo']", Special,2008,6.97
3260,HappyLesson: The Final,3,['KSS'],"['Comedy', 'Harem', 'Romance', 'School']", OVA,2004,6.97
3261,Kinnikuman II Sei: Ultimate Muscle 2,13,['Toei Animation'],"['Action', 'Comedy', 'Martial Arts', 'Sci-Fi', 'Shounen', 'Sports']", TV,2006,6.97
3262,Kashimashi: Girl Meets Girl OVA,1,"['Bandai Visual', 'Studio Hibari', 'Lantis', 'Media Blasters']","['Comedy', 'Drama', 'Romance', 'School', 'Shoujo Ai', 'Slice of Life']", OVA,2006,6.97
3263,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,1,"['TV Tokyo', 'Oriental Light and Magic', 'Shogakukan Productions', '4Kids Entertainment', 'Miramax Films', 'Studio Jack']","['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Kids']", Movie,2003,6.97
3264,Saikyou Ginga Ultimate Zero: Battle Spirits,49,"['Sunrise', 'Asatsu DK']",['Shounen'], TV,2013,6.97
3265,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...",13,"['Satelight', 'Encourage Films', 'Memory-Tech', 'Dwango', 'Bushiroad Inc.', 'Good Smile Company']","['Action', 'Music', 'Sci-Fi']", TV,2012,6.97
3266,Zettai Muteki Raijin-Oh,51,"['Sunrise', 'Toshiba EMI', 'Anime Midstream']","['Adventure', 'Mecha', 'School', 'Sci-Fi', 'Shounen']", TV,1991,6.97
3267,Astroganger,26,"['Toei Animation', 'Knack Productions']","['Action', 'Mecha', 'Sci-Fi']", TV,1972,6.96
3268,Super Robot Taisen OG: Divine Wars Special,1,"['Oriental Light and Magic', 'GDH', 'Genco']","['Action', 'Comedy', 'Mecha']", Special,2007,6.97
3269,Aachi wa Ssipak,1,['Flatiron Film Company'],"['Action', 'Comedy']", Movie,2006,6.96
3270,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,1,['J.C.Staff'],"['Comedy', 'Ecchi']", OVA,2010,6.97
3271,Terra e... Specials,3,['Minami Machi Bugyousho'],"['Adventure', 'Drama', 'Sci-Fi']", Special,2007,6.97
3272,Tenkai Knights,52,['Bones'],"['Action', 'Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']", TV,2014,6.97
3273,Bastard!!: Ankoku no Hakai Kami,6,['AIC'],"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy']", OVA,1992,6.96
3274,Detective Conan: The Fugitive Kogorou Mouri,1,['TMS Entertainment'],"['Comedy', 'Mystery']", ONA,2014,6.96
3275,Getter Robo G,39,['Dynamic Planning'],"['Action', 'Mecha', 'Sci-Fi', 'Shounen']", TV,1975,6.96
3276,C Special,1,"['FUNimation Entertainment', 'Silver Link']","['Action', 'Comedy', 'Ecchi', 'School', 'Supernatural']", Special,2012,6.96
3277,"Futsuu no Joshikousei ga [Locodol] Yatte Mita.: Nagarekawa, Annai Shite Mita.",1,['Feel'],"['Comedy', 'Seinen']", Special,2014,6.96
3278,Futari wa Precure: SplashStar Movie - Tick Tack Kiki Ippatsu!,1,['Toei Animation'],"['Fantasy', 'Kids', 'Magic', 'Shoujo']", Movie,2006,6.96
3279,Canvas 2: Niji-iro no Sketch,24,"['Zexcs', 'DAX Production']","['Comedy', 'Drama', 'Romance', 'Slice of Life']", TV,2005,6.96
3280,C,12,"['Starchild Records', 'FUNimation Entertainment', 'Silver Link']","['Action', 'Comedy', 'Ecchi', 'School', 'Supernatural']", TV,2011,6.96
3281,Chocotto Sister,24,"['Diomedea', 'Nomad']","['Comedy', 'Drama', 'Romance']", TV,2006,6.96
3282,Hatsumei Boy Kanipan,31,['Studio Comet'],"['Adventure', 'Comedy', 'Mecha']", TV,1998,6.96
3283,Hibike! Euphonium: Suisougaku-bu no Nichijou,7,['Kyoto Animation'],"['Comedy', 'Music', 'School']", Special,2015,6.96
3284,Hanaukyou Maid-tai: La Verite,12,['Daume'],"['Comedy', 'Ecchi', 'Harem', 'Romance']", TV,2004,6.96
3285,Gundam Evolve,15,['Sunrise'],"['Action', 'Mecha', 'Military', 'Shounen', 'Space']", OVA,2001,6.96
3286,"Inari, Konkon, Koi Iroha.: Inari, Konkon, Semishigure.",1,"['FUNimation Entertainment', 'DAX Production', 'flying DOG', 'Production IMS']","['Comedy', 'Romance', 'Seinen', 'Supernatural']", OVA,2014,6.96
3287,I My Me! Strawberry Eggs,13,"['Geneon Universal Entertainment', 'TNK', 'Pioneer LDC']","['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']", TV,2001,6.96
3288,Gudetama,  Unknown,['Sanrio'],"['Comedy', 'Kids']", TV,2014,7
3289,Happiness Charge Precure!,49,['Toei Animation'],"['Fantasy', 'Magic', 'Shoujo']", TV,2014,6.96
3290,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,2,['Toei Animation'],"['Mystery', 'Shounen']", OVA,2012,6.96
3291,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,1,['Sunrise'],"['Drama', 'Mecha', 'Military']", Special,2014,6.96
3292,Jewelpet Happiness,52,"['TV Tokyo', 'Studio Comet']","['Fantasy', 'Magic', 'Shoujo']", TV,2013,6.96
3293,Makai Senki Disgaea: Welcome to Netherworld,1,['add some'],"['Action', 'Comedy', 'Demons', 'Fantasy', 'Magic']", Special,2006,6.96
3294,Kill Me Baby,13,"['J.C.Staff', 'Pony Canyon', 'TBS', 'Magic Capsule', 'Sentai Filmworks', 'Pony Canyon Enterprises']","['Comedy', 'School', 'Seinen']", TV,2012,6.96
3295,Kindaichi Shounen no Jikenbo: Satsuriku no Deep Blue,1,['Toei Animation'],"['Mystery', 'Shounen']", Movie,1999,6.96
3296,Mahou Sensei Negima! Introduction Film,3,['Xebec'],"['Action', 'Comedy', 'Ecchi', 'Harem', 'Romance', 'Supernatural']", OVA,2004,6.96
3297,Kami nomi zo Shiru Sekai: Flag 0,1,"['Manglobe', 'Sentai Filmworks']","['Comedy', 'Shounen', 'Supernatural']", OVA,2010,6.96
3298,Naruto: The Cross Roads,1,['Studio Pierrot'],"['Action', 'Adventure', 'Comedy', 'Shounen']", Special,2009,6.96
3299,Cyborg 009 (TV),26,"['Sunrise', 'Toei Animation']","['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']", TV,1968,7.16
3300,Detective Conan OVA 12: The Miracle of Excalibur,1,['TMS Entertainment'],"['Comedy', 'Mystery', 'Police', 'Shounen', 'Sports']", OVA,2012,7.16
3301,OnegaiTeacher: Reminiscence Disc,1,"['Bandai Visual', 'Genco']","['Comedy', 'Romance', 'Sci-Fi']", OVA,2003,6.95
3302,Nekketsu Saikyou Go-Saurer,51,"['Sunrise', 'Yomiuri Advertising']","['Action', 'Mecha', 'Sci-Fi']", TV,1993,6.96
3303,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,1,"['TV Asahi', 'Shin-Ei Animation']","['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']", Movie,1981,7.16
3304,Anyamal Tantei Kiruminzoo,50,"['Hal Film Maker', 'Satelight']","['Comedy', 'Magic', 'Shoujo']", TV,2009,7.15
3305,B'T X,25,"['Tokyo Movie Shinsha', 'TMS-Kyokuchi']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']", TV,1996,7.16
3306,Gatchaman Crowds Insight: Inbound,1,['Tatsunoko Productions'],"['Adventure', 'Sci-Fi']", ONA,2015,7.16
3307,Doraemon Movie 06: Nobita no Little Star Wars,1,['add some'],"['Fantasy', 'Space']", Movie,1985,7.17
3308,Dororo to Hyakkimaru,26,"['Mushi Productions', 'Tezuka Productions', 'Discotek']","['Action', 'Adventure', 'Supernatural']", TV,1969,7.14
3309,Hayate no Gotoku! Cuties,12,"['TV Tokyo', 'Manglobe', 'Sentai Filmworks']","['Comedy', 'Harem', 'Parody', 'Romance', 'Shounen']", TV,2013,7.16
3310,Kaibutsu Oujo: Konsui Oujo,1,"['Madhouse', 'Lantis', 'Sentai Filmworks']","['Comedy', 'Horror', 'Supernatural']", Special,2008,7.16
