id,title,author,numAuthors,binding,publisher,isbn,pubYear,pubMonth,pubDay,editionNum,pages,volume,lang,editionDescr,series,upc
9780205142606,Child Development and Early Education : Infancy Through Preschool,"Turner, Pauline H. Hamner, Tommie J.",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205142606,1993,6,17,,448,,ENG,,,
9780205143177,Rational-Emotive Couples Therapy with Alcoholics,"Ellis, Albert",1,Paperback,"Allyn & Bacon, Incorporated",9780205143177,1992,3,,,144,,ENG,,Practitioner Guidebook Ser.,
9780205143948,Treating Childhood and Adolescent,"Kirschenbaum, Daniel S. Stalonas, Peter M. Johnson, William G.",3,Paperback,"Allyn & Bacon, Incorporated",9780205143948,1992,3,,,168,,ENG,,,
9780205143979,Practice of Child Therapy,"Kratochwill, Thomas R.",1,Paperback,"Allyn & Bacon, Incorporated",9780205143979,1992,6,,2,450,,ENG,,,
9780205144204,Hostage,"Miron, Murray S.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205144204,1979,1,,1,,,ENG,,,
9780205144235,Special Education,"Morris, Richard J. Blatt, Burton",2,Paperback,"Allyn & Bacon, Incorporated",9780205144235,1986,1,,,,,ENG,,,
9780205144723,Stress Management for Chronic Disorders,"Russell, Michael L.",1,Paperback,"Allyn & Bacon, Incorporated",9780205144723,1992,3,,,698,,ENG,,Practitioner Guidebook Ser.,
9780205145096,"Health, Psychology and Public Health","Winett, R. A.",1,Paperback,"Allyn & Bacon, Incorporated",9780205145096,1992,4,,1,464,,ENG,,,
9780205147212,Abnormal Psychology,"Bernstein, Douglas A. McCauley, Elizabeth A. Nietzel, Michael T. Speltz, Matthew L.",4,Trade Cloth,"Allyn & Bacon, Incorporated",9780205147212,1997,7,,,764,,ENG,,,
9780205147601,Cross Cultural Marketing Cases,"Gerber, Linda V.",1,Trade Cloth,Prentice Hall PTR,9780205147601,1995,1,,,,,ENG,,,
9780205147854,School and Community Relations,"Gallagher, Donald R. Bagin, Don Kindred, Leslie W.",3,Trade Cloth,"Allyn & Bacon, Incorporated",9780205147854,1993,0,,5,326,,ENG,,,
9780205152308,"Biological Anthropology, Books a la Carte Plus MyAnthroLab","Stanford Allen, John S. Stanford, Craig Anton, Susan C.",4,Mixed Media,Prentice Hall PTR,9780205152308,2011,8,05,3,,,ENG,,,
9780205157754,Understanding Plays : Examination Copy,"Barranger, Milly S.",1,Paperback,"Allyn & Bacon, Incorporated",9780205157754,1994,,,2,,,ENG,,,
9780205161096,Open Minds to Equality : A Sourcebook of Learning Activities to Affirm Diversity and Promote Equality,"Schniedewind, Nancy Davidson, Ellen",2,Paperback,"Allyn & Bacon, Incorporated",9780205161096,1997,9,23,2,387,,ENG,Revised,,
9780205161126,Drugs,"Smiley, Russell",1,Trade Cloth,Prentice Hall PTR,9780205161126,1995,1,,1,,,ENG,,,
9780205167005,Educator's Guide to Macintosh Applications,"Abrams, Arnie H.",1,Paperback,"Allyn & Bacon, Incorporated",9780205167005,1995,5,,1,,,ENG,Teacher's Edition of Textbook,,
9780205171941,Behavioral Assessment : A Practical Handbook,,0,Trade Cloth,"Allyn & Bacon, Incorporated",9780205171941,1998,2,03,4,496,,ENG,,,
9780205173891,Practical Writer's Guide with Readings,"McMahan, Elizabeth Day, Susan X.",2,Paperback,Longman Publishing,9780205173891,1996,0,07,1,546,,ENG,,,
9780205184590,Educational Administration : A Problem-Based Approach,"Cunningham, William G. Cordeiro, Paula A.",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205184590,1999,2,,,446,,ENG,,,
9780205185337,Essentials of Psychology : Examination Copy,"Baron, Robert A.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205185337,1995,5,,1,672,,ENG,,,
9780205189342,Short Guide to Writing,"Lynn, Steven",1,Paperback,Longman Publishing,9780205189342,1996,1,27,1,176,,ENG,,,
9780205190584,"Little, Brown Compact Handbook","Aaron, Jane E.",1,"""Print, Other""",Longman Publishing Group,9780205190584,2011,2,07,7,584,,ENG,,English MLA Updated Books Ser.,
9780205191451,Biomechanics : A Qualitative Approach for Studying Human Movement,"Barthels, Katharine M. Kreighbaum, Ellen",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205191451,1996,0,,4,,,ENG,Teacher's Edition of Textbook,,
9780205191499,Mathematic Methods for Elementary and Middle School Teachers,"Hatfield, Mary M. Edwards, Nancy T. Bitter, Gary",3,Paperback,"Wiley & Sons, Incorporated, John",9780205191499,1996,0,,3,450,,ENG,,,978020519149
9780205199082,Access to Health,"Donatelle, Rebecca J. Davis, Lorraine G.",2,Paperback,"Allyn & Bacon, Incorporated",9780205199082,1995,2,,4,,,ENG,,,
9780205210558,American Government,"Tannahill, Neal",1,Paperback,Longman Publishing Group,9780205210558,2011,7,28,11,608,,ENG,Revised,,
9780205215720,"Exploring Research, Books a la Carte Plus NEW MySearchLab","Salkind, Neil J. Salkind",2,Mixed Media,Prentice Hall PTR,9780205215720,2011,7,19,8,,,ENG,,,
9780205216956,Biopsychology,"Pinel Pinel, John P. J.",2,Mixed Media,Prentice Hall PTR,9780205216956,2011,5,27,8,,,ENG,,,
9780205217755,Prebles' Artforms Plus NEW MyArtsLab with EText,"Frank, Patrick L. Frank Preble, Sarah",3,Mixed Media,Pearson Education,9780205217755,2011,6,06,10,504,,ENG,,,
9780205218585,American Nation Vol. 1 : A History of the United States,"Garraty, John A. Carnes, Mark C.",2,Mixed Media,Prentice Hall PTR,9780205218585,2011,5,25,14,,,ENG,,,
9780205218622,"Connections : A World History, Volume 1, Books a la Carte Plus NEW MyHistoryLab","Judge, Edward H. Judge Langdon, John W.",3,Mixed Media,Prentice Hall PTR,9780205218622,2011,7,01,2,,,ENG,,,
9780205225590,Introduction to Behavioral Research Methods,"Leary, Mark R.",1,"""Print, Other""",Prentice Hall PTR,9780205225590,2011,2,04,6,448,,ENG,Revised,,
9780205251575,Media of Mass Communication,"Vivian, John",1,Mixed Media,"Allyn & Bacon, Incorporated",9780205251575,2012,2,28,11,504,,ENG,,,
9780205251629,"Visions of America : A History of the United States, Volume One Plus NEW MyHistoryLab with EText","O'Donnell, Edward T. Keene, Jennifer D. Cornell, Saul T.",3,Paperback,Prentice Hall PTR,9780205251629,2012,3,29,2,528,,ENG,,,
9780205251766,Politics of Congressional Elections,"Jacobson, Gary C.",1,Paperback,Prentice Hall PTR,9780205251766,2012,2,08,8,320,,ENG,Revised,,
9780205261888,Communicating Today,"Zeuschner, Raymond F.",1,Paperback,"Allyn & Bacon, Incorporated",9780205261888,1996,0,,2,,,ENG,,,
9780205261963,"Psychology : The Science of Behavior, Test Bank","Buskist, William Carlson, Neil R.",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205261963,1997,1,,5,,,ENG,,,
9780205262533,Principles of Coaching Football,"Bobo, Mike Dykes, Spike",2,Paperback,Benjamin-Cummings Publishing Company,9780205262533,1997,1,11,,287,,ENG,,,
9780205262885,Diagnosis and Correction in Reading Instruction,"Rubin, Dorothy",1,Paperback,"Allyn & Bacon, Incorporated",9780205262885,1996,8,,3,,,ENG,Teacher's Edition of Textbook,,
9780205264155,Through the Prism of Difference : Readings on Sex and Gender,"Zinn, Baca Sot, Hondagneu",2,Paperback,"Allyn & Bacon, Incorporated",9780205264155,1997,2,,1,600,,ENG,,,
9780205265633,Teaching Content Reading and Writing,"Ruddell, Martha Rapp",1,Trade Cloth,"Wiley & Sons, Incorporated, John",9780205265633,1996,2,,2,420,,ENG,,,978020526563
9780205267576,Collected Wisdom : American Indian Education,"Peacock, Thomas D. Cleary, Linda Miller Pedersen Curtis O Staff",3,Paperback,"Allyn & Bacon, Incorporated",9780205267576,1997,7,30,1,272,,ENG,,,
9780205268115,Involving Your Audience : Making It Active,"Lawson, Karen",1,Paperback,"Allyn & Bacon, Incorporated",9780205268115,1998,9,09,,208,,ENG,,Essence of Public Speaking Ser.,
9780205268290,Crossing Cultures : Readings for Composition,"Knepler, Henry Knepler, Anne Knepler, Myrna",3,Paperback,Longman Publishing,9780205268290,1998,7,08,5,406,,ENG,,,
9780205270262,Speaking for Profit and Pleasure : Making the Platform Work for You,"Thompson, William D.",1,Paperback,"Allyn & Bacon, Incorporated",9780205270262,1997,9,09,,204,,ENG,,,
9780205273485,Psychology and Personal Growth : Instructor's Manual and Test Bank,"Arkoff, Abe Goud, Nelson",2,Paperback,"Allyn & Bacon, Incorporated",9780205273485,1997,7,,5,48,,ENG,Teacher's Edition of Textbook,,
9780205273782,Dynamic International Relation,Clemens,1,Paperback,"Allyn & Bacon, Incorporated",9780205273782,1998,8,,,,,ENG,,,
9780205274659,"Psychology : The Brain, the Person, the World","Rosenberg, Robin S. Kosslyn, Stephen M.",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205274659,2000,1,06,,724,,ENG,Student Edition of Textbook,,
9780205276028,"Integrating Criminologies : Interactive Video ""Prime Time Crime""","Barak, Gregg",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205276028,1998,,,,,,ENG,,,
9780205277896,Voices of a Nation : A History of Mass Media in the United States,"Teeter Folkerts, Jean",2,Paperback,"Allyn & Bacon, Incorporated",9780205277896,1997,2,02,3,578,,ENG,,,
9780205281565,Adolescent Psychology,Jaccard,1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205281565,2000,9,,,,,ENG,,,
9780205283224,Main Idea : Reading to Learn,"Skidell, Myrna B. Becker, Sidney G.",2,Paperback,Longman Publishing,9780205283224,1998,7,,2,453,,ENG,,,
9780205285051,New American Democracy,,0,Trade Cloth,Prentice Hall PTR,9780205285051,1998,1,,,,,ENG,,,
9780205287093,"Personality Theories : Development, Growth, and Diversity","Allen, Bem P.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205287093,1999,6,17,3,518,,ENG,,,
9780205288625,Principles of Classroom Management : A Professional Decision-Making Model,"Nolan, James F. Levin, James",2,Paperback,"Allyn & Bacon, Incorporated",9780205288625,1999,6,24,3,246,,ENG,,,
9780205289035,Data Analysis for Social Workers,"Montcalm, Denise Royse, David",2,Paperback,"Allyn & Bacon, Incorporated",9780205289035,2001,6,01,,352,,ENG,,,
9780205289424,Literature Across Cultures,"Gillespie, Sheena",1,Trade Cloth,Longman Publishing Group,9780205289424,1998,5,,2,,,ENG,Supplement,,
9780205292554,State of Americans,Bronfenbrenner,1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205292554,1998,3,,,304,,ENG,,,
9780205292752,Cultural Anthropology : Interactive Video,"Fratkin, Elliot M. Bates, Daniel G.",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205292752,1999,,,2,,,ENG,,,
9780205293520,Diagnosis and Correction in Reading Instruction,"Rubin, Dorothy",1,Paperback,"Allyn & Bacon, Incorporated",9780205293520,2001,8,15,4,576,,ENG,Revised,,
9780205293896,"Criminal Justice, 2000 Update : Interactive Edition","Albanese, Jay S.",1,"""Video, VHS Format""","Allyn & Bacon, Incorporated",9780205293896,2000,,,,,,ENG,,,
9780205297573,Public Speaking in the Age of Diversity : Interactive Edition Demonstration CD-ROM,"Gamble, Michael W. Gamble, Teri Kwal",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205297573,1998,,,2,,,ENG,,,
9780205299645,Voice Notes,Ashby,1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205299645,1999,1,17,,,,ENG,,,
9780205305650,TakeNote,,0,CD/Spoken Word,Longman Publishing,9780205305650,1999,2,23,,16,,ENG,,,
9780205307296,"Teachers, Computers and Curriculum",,0,Trade Cloth,"Allyn & Bacon, Incorporated",9780205307296,1999,7,,3,,,ENG,,,
9780205307463,"Psychology, Third Canadian Edition","Baron, Robert A. Sharpe, Donald Garrison, Mark",3,Trade Cloth,"Allyn & Bacon, Incorporated",9780205307463,2000,8,,3,218,,ENG,Teacher's Edition of Textbook,,
9780205309610,Allyn and Bacon Quick Guide to the Internet 2000 Edition : For Cultural Anthropology,Robbins,1,Paperback,"Allyn & Bacon, Incorporated",9780205309610,1999,0,,3,,,ENG,,,
9780205310579,Child Development,"Papalia, Diane E.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205310579,1999,8,,5,800,,ENG,,,
9780205315123,"Corrections : Philosophies, Practices, and Procedures","Reichel, Philip L.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205315123,2000,8,09,2,633,,ENG,Revised,,
9780205317165,Instructional Models for Physical Education,,0,Trade Cloth,"Allyn & Bacon, Incorporated",9780205317165,1999,0,,,,,ENG,,,
9780205317523,Supplement,,0,CD/Spoken Word,"Allyn & Bacon, Incorporated",9780205317523,1999,7,,2,,,ENG,,,
9780205318391,"Managing Disruptive Behaviors in the Schools : A Schoolwide, Classroom, and Individualized Social Learning Approach","Marchand-Martella, Nancy E. Nelson, Ron J. Martella, Ronald C.",3,Paperback,"Allyn & Bacon, Incorporated",9780205318391,2002,5,09,,388,,ENG,,,
9780205324712,Understanding Children and Adolescents,,0,Trade Cloth,"Allyn & Bacon, Incorporated",9780205324712,2000,7,,4,736,,ENG,,,
9780205325085,Teaching Students with Special Needs Inclusive Set,,0,Trade Cloth,"Allyn & Bacon, Incorporated",9780205325085,2000,8,,3,576,,ENG,,,
9780205325238,Supplemental Abnormal Psychology and Modern Life,"Butcher Carson, Robert C.",2,CD/Spoken Word,"Allyn & Bacon, Incorporated",9780205325238,2000,8,,11,,,ENG,,,
9780205325399,Discovery : Introduction to Writing,,0,Trade Cloth,"Allyn & Bacon, Incorporated",9780205325399,2000,6,,2,,,ENG,Annotated,,
9780205326808,"Self-Esteem, Motivation, Encouragement with Thomas Phelen : Parenting with the Experts","Love, Pat Phelan, Thomas Carlson, Jon",3,"""Video, 8mm""","Allyn & Bacon, Incorporated",9780205326808,2004,0,,,1,,ENG,,,
9780205327270,Transition Assessment : Planning Transition and IEP Development for Youth with Mild to Moderate Disabilities,"Corbey, Stephanie A. Lombard, Richard C. Miller, Robert J.",3,Perfect,"Allyn & Bacon, Incorporated",9780205327270,2006,2,17,,320,,ENG,,,
9780205342365,Learning in Living Color,"Valdez, Pedro Helms",2,Paperback,"Allyn & Bacon, Incorporated",9780205342365,2001,1,22,,,,ENG,,,
9780205346431,Psychology,"Lefton, Lester A. Brannon, Linda",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205346431,2002,7,15,8,768,,ENG,,,
9780205350995,Sociology : A Brief Introduction,"Thio, Alex",1,Paperback,"Allyn & Bacon, Incorporated",9780205350995,2002,7,03,5,528,,ENG,,,
9780205356614,"Abnormal Psychology : The Brain, the Person, the World",Kosslyn Rosenberg,2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205356614,2006,1,,,,,ENG,,,
9780205359745,Sex Matters : The Sexuality and Society Reader,"Stombler, Mindy Burgess, Elisabeth O. Baunach, Dawn Michelle Simonds, Wendy Donnelly, Denise",5,Paperback,"Allyn & Bacon, Incorporated",9780205359745,2003,7,21,,544,,ENG,,,
9780205360550,Toward Digital Equity : Bridging the Divide in Education,"Resta, Paul E. Solomon, Gwen Allen, Nancy",3,Paperback,"Allyn & Bacon, Incorporated",9780205360550,2002,9,30,,288,,ENG,,,
9780205366095,"Making Non-Fiction and Other Informational Texts Come Alive : A Practical Approach to Reading, Writing, and Using Non-Fiction and Other Informational Texts Across the Curriculum","Mumper, G. Jean Pike, Kathy",2,Paperback,"Allyn & Bacon, Incorporated",9780205366095,2003,8,14,,224,,ENG,,,
9780205379538,Creating Young Writers,"Spandel, Vicki",1,Paperback,"Allyn & Bacon, Incorporated",9780205379538,2003,9,09,,272,,ENG,,,076092018735
9780205380510,What Every Teacher Should Know about Multicultural and Global Education,"Kysilka, Marcella L. Brown, Susan C.",2,Perfect,"Allyn & Bacon, Incorporated",9780205380510,2002,7,08,,60,,ENG,,,
9780205402649,Classroom Mathematics Inventory for Grades K-6 : An Informal Assessment,"Guillaume, Andrea M.",1,Paperback,"Allyn & Bacon, Incorporated",9780205402649,2004,2,15,,304,,ENG,,,
9780205418299,Screenwriting : Step by Step,"Henson, Wendy J.",1,Paperback,"Allyn & Bacon, Incorporated",9780205418299,2004,0,01,,144,,ENG,,,
9780205424344,Phonetics,MacKay,1,Paperback,"Allyn & Bacon, Incorporated",9780205424344,2005,2,,,400,,ENG,,,
9780205430710,Beating the CSET! : Methods and Strategies for Beating CSET Multiple Subjects (Subtests I-III) Elementary Language Arts,"Boosalis, Chris Nicholas",1,Paperback,"Allyn & Bacon, Incorporated",9780205430710,2004,1,09,,216,,ENG,,Boosalis Ser.,
9780205449781,Law of Public Communication 2007,"Lee, William E. Middleton, Kent R.",2,Perfect,"Allyn & Bacon, Incorporated",9780205449781,2005,7,,7,624,,ENG,,,
9780205451166,Creative Drama in the Classroom and Beyond,"McCaslin, Nellie",1,Perfect,"Allyn & Bacon, Incorporated",9780205451166,2005,3,25,8,480,,ENG,Revised,,
9780205454525,Readings in Deviant Behavior,"Calhoun, Thomas Thio, Alex",2,Paperback,"Allyn & Bacon, Incorporated",9780205454525,2005,8,,4,368,,ENG,Revised,,
9780205457236,Principalship : A Reflective Practice Perspective,"Sergiovanni, Thomas J.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205457236,2005,4,12,5,384,,ENG,Revised,,
9780205460892,Math Instruction for Students with Learning Problems,"Gurganus, Susan Perry",1,Perfect,"Allyn & Bacon, Incorporated",9780205460892,2006,1,13,,368,,ENG,,,
9780205464838,"Teaching Reading in the Middle Grades : Understanding and Supporting Literacy Development, MyLabSchool Edition","Rycik, James A. Irvin, Judith L.",2,Paperback,"Allyn & Bacon, Incorporated",9780205464838,2004,2,23,,240,,ENG,,,
9780205464869,"Dual Language : Teaching and Learning in Two Languages, MyLabSchool Edition","Soltero, Sonia White",1,Paperback,"Allyn & Bacon, Incorporated",9780205464869,2004,2,23,,192,,ENG,,,
9780205474530,Developing Child,"Boyd, Denise Bee, Helen",2,Trade Cloth,"Allyn & Bacon, Incorporated",9780205474530,2006,3,,11,608,,ENG,Revised,MyDevelopmentLab Ser.,
9780205477906,Study Guide (Revised Printing),"Thio, Alex",1,Paperback,Pearson Education Canada,9780205477906,2005,7,13,6,192,,ENG,,,
9780205485581,Education : The Practice and Profession of Teaching,"McNergney, Robert F. McNergney, Joanne M.",2,Perfect,"Allyn & Bacon, Incorporated",9780205485581,2006,3,,5,496,,ENG,Revised,,
9780205491674,Literacy Coach : Guiding in the Right Direction,"Puig, Enrique A. Froelich, Kathy S.",2,Perfect,"Allyn & Bacon, Incorporated",9780205491674,2006,8,15,,144,,ENG,,,
9780205501236,"Psychology in Context, Books a la Carte Plus MyPsychLab CourseCompass","Rosenberg, Robin S. Kosslyn, Stephen M.",2,CD/Spoken Word,Pearson Education Canada,9780205501236,2006,7,10,3,,,ENG,,,
9780205504893,Summer Reading : Program and Evidence,"Shin, Fay H. Krashen, Stephen D.",2,Perfect,"Allyn & Bacon, Incorporated",9780205504893,2007,4,10,,113,,ENG,,,076092041139
9780205508273,Organized Crime,"Roth, Mitchel P.",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205508273,2009,2,23,,648,,ENG,,,
9780205512584,Deviant Behavior,"Thio, Alex",1,Trade Cloth,"Allyn & Bacon, Incorporated",9780205512584,2006,2,11,9,480,,ENG,,,
9780205530748,"Adolescent : Development, Relationships, and Culture","Dolgin, Kim Gale Rice, F. Philip",2,Perfect,"Allyn & Bacon, Incorporated",9780205530748,2007,5,21,12,544,,ENG,,,
9780205542826,Writing : A Guide for College and Beyond,"Faigley, Lester",1,Trade Cloth,"Dorling Kindersley Publishing, Incorporated",9780205542826,2006,2,01,,,,ENG,,,
9780205545674,Principalship : New Roles in a Professional Learning Community,"Matthews, Joe Matthews, L. Joseph Crow, Gary M.",3,Trade Cloth,Prentice Hall PTR,9780205545674,2009,9,23,,432,,ENG,,,
