ID,Title,UsedPrice,NewPrice,Author,ISBN10,ISBN13,Publisher,Publication_Date,Pages,Dimensions
HC2594,Spell Bound (a Hex Hall Novel)(Hex Hall (Quality)),$10.19,$10.46,Rachel Hawkins,1423121406,9781423121404,Hyperion Books,"Feb. 5th, 2013",336,
HC2595,The Car,$7.99,$8.50,Gary Paulsen,0152058273,9780152058272,Harcourt Paperbacks,"Nov. 1st, 2006",182,4.52 x 7.04 x 0.57 inches
HC2596,Dope Sick,$3.98,$10.66,Walter Dean Myers,0061214795,9780061214790,Amistad Press,"Feb. 2nd, 2010",186,5.10 x 7.10 x 0.51 inches
HC2597,Lemony Snicket,$4.98,$8.49,Lemony Snicket,0060562250,9780060562250,HarperTrophy,"May. 6th, 2003",240,5.00 x 6.90 x 0.70 inches
HC2598,Make Things Happen,$83.02,,Lara Zielin,1894222431,9781894222433,Lobster Press,"Apr. 30th, 2003",107,5.86 x 8.74 x 0.28 inches
HC2599,How to Raise Your Parents,$3.98,$12.71,Sarah O'Leary Burningham,0811856968,9780811856966,Chronicle Books (CA),"Mar. 26th, 2008",144,5.92 x 8.45 x 0.47 inches
HC2600,Always a Witch,$12.22,$5.79,Carolyn MacCullough,0547721978,9780547721972,Graphia Books,"Aug. 7th, 2012",288,5.40 x 8.20 x 0.80 inches
HC2601,Phantom Stallion #13(Phantom Stallion),$3.98,$167.35,Terri Farley,0060583142,9780060583149,HarperCollins,Unknown,240,5.06 x 7.78 x 0.56 inches
HC2602,Kiss of Death(Morganville Vampires (Mass Market)),$5.79,$8.44,Rachel Caine,0451229738,9780451229731,Signet Book,"Apr. 27th, 2010",256,4.10 x 6.70 x 1.00 inches
HC2603,Lord Sunday(Keys to the Kingdom (Quality)),$6.98,$122.77,Garth Nix,0439436605,9780439436601,Scholastic Paperbacks,"Mar. 1st, 2011",320,5.34 x 7.61 x 0.81 inches
HC2604,Durango Street,$5.79,$7.72,Frank Bonham,0141303093,9780141303093,Puffin Books,"Jan. 1st, 1999",192,4.56 x 7.28 x 0.52 inches
HC2605,Bonechiller,$3.98,$116.48,Graham McNamee,0553494279,9780553494273,Laurel Leaf Library,"Mar. 9th, 2010",294,4.40 x 6.88 x 0.82 inches
HC2606,The Sable Quean(Redwall (Firebird Paperback)),$12.75,$10.62,Brian Jacques,0142420603,9780142420607,Firebird,"Feb. 16th, 2012",408,5.10 x 7.70 x 1.20 inches
HC2607,Stay,$3.98,$6.90,Deb Caletti,1442403748,9781442403741,Simon Pulse,"Mar. 20th, 2012",313,5.55 x 8.24 x 0.88 inches
HC2608,Emily Dickinson(Poetry for Young People (Paperback)),$5.48,$8.41,Frances Schoonmaker Bolin,1402754736,9781402754739,Sterling,"Mar. 1st, 2008",48,8.58 x 9.94 x 0.26 inches
HC2609,The Nightmarys,$5.79,$9.26,Dan Poblocki,0375842578,9780375842573,Yearling Books,"Aug. 9th, 2011",325,5.10 x 7.50 x 0.90 inches
HC2610,Dateline,$3.98,$9.88,Paul Fleischman,0763630845,9780763630843,Candlewick Press (MA),"Aug. 1st, 2006",80,6.10 x 8.90 x 0.20 inches
HC2611,Kiss of Frost(Mythos Academy Novels),$3.98,$10.70,Jennifer Estep,0758266944,9780758266941,Kensington Publishing Corporation,"Dec. 1st, 2011",374,5.50 x 8.20 x 1.20 inches
HC2612,Double or Die(Young Bond (Paperback)),$5.79,$10.18,Charlie Higson,1423110994,9781423110996,Hyperion Books,"Mar. 1st, 2009",371,5.56 x 8.26 x 0.89 inches
HC2613,The Islands of the Blessed(Sea of Trolls Trilogy),$5.48,$6.89,Nancy Farmer,1416907386,9781416907381,Atheneum Books for Young Readers,"Oct. 16th, 2012",496,
HC2614,The Renegade(Phantom Stallion),$3.98,$55.24,Terri Farley,0064410889,9780064410885,Avon Books,Unknown,240,5.17 x 7.61 x 0.58 inches
HC2615,Runner,$3.98,$9.88,Carl Deuker,0618735054,9780618735051,Graphia Books,"Apr. 23rd, 2007",216,5.30 x 8.10 x 0.50 inches
HC2616,Avalon High,$3.98,$9.99,Meg Cabot,0060755881,9780060755881,Harper Teen,"Jul. 3rd, 2007",288,5.31 x 8.08 x 0.81 inches
HC2617,Pandemonium,$3.98,$12.38,Chris Wooding,0439877598,9780439877596,Graphix,"Jan. 1st, 2012",160,5.90 x 8.90 x 0.40 inches
HC2618,Going Too Far,$3.98,$11.27,Jennifer Echols,1416571736,9781416571735,MTV Books,"Mar. 17th, 2009",245,4.96 x 7.08 x 0.65 inches
HC2619,Muchacho,$3.98,$9.87,LouAnne Johnson,0375859039,9780375859038,Ember,"May. 10th, 2011",197,5.50 x 8.10 x 0.60 inches
HC2620,The Quillan Games(Pendragon (Quality)),$3.98,$10.72,D. J. MacHale,0689869134,9780689869136,Aladdin Paperbacks,"Dec. 1st, 2007",486,5.30 x 7.66 x 1.36 inches
HC2621,Phantom Stallion #15(Phantom Stallion),$8.43,$31.91,Terri Farley,0060583169,9780060583163,HarperCollins,Unknown,224,5.24 x 7.18 x 0.49 inches
HC2622,Shut Out,$5.48,$6.85,Kody Keplinger,0316175552,9780316175555,Poppy Books,"Nov. 6th, 2012",288,
HC2623,Zap,$3.98,$9.45,Paul Fleischman,0763632341,9780763632342,Candlewick Press (MA),"Aug. 8th, 2006",83,5.02 x 7.28 x 0.27 inches
HC2624,Wavesong(Obernewtyn Chronicles the Obernewtyn Chronicles),$3.98,$133.76,Isobelle Carmody,0375857710,9780375857713,Random House Books for Young Readers,"Dec. 9th, 2008",480,4.10 x 6.70 x 1.30 inches
HC2625,A Kiss in Time,$3.98,$10.72,Alex Flinn,006087421X,9780060874216,Harper Teen,"Apr. 27th, 2010",371,5.58 x 7.98 x 0.97 inches
HC2626,Gandhi(DK Biography (Paperback)),$3.98,$7.97,Amy Pastan,0756621119,9780756621117,DK Publishing (Dorling Kindersley),"Aug. 1st, 2006",128,5.00 x 8.00 x 0.75 inches
HC2627,Hanging on to Max,$3.98,$10.36,Margaret Bechard,0689862687,9780689862687,Simon Pulse,"Dec. 2nd, 2003",176,5.12 x 7.08 x 0.57 inches
HC2628,Blood Beast(Demonata (Paperback)),$9.64,$9.98,Darren Shan,0316003786,9780316003780,"Little, Brown Young Readers","Oct. 1st, 2008",217,5.40 x 8.25 x 0.60 inches
HC2629,The Shadow Club Rising,$3.98,$8.44,Neal Shusterman,0142500895,9780142500897,Speak,"Jun. 23rd, 2003",208,4.19 x 6.85 x 0.50 inches
HC2630,"""Girls, You Just Don't Get It!""",$34.39,,Jennifer Austin Leigh,0981625827,9780981625829,Ignite Reality,Unknown,251,6.10 x 9.20 x 0.70 inches
HC2631,Looking Back,$3.98,$13.34,Lois Lowry,0385326998,9780385326995,Delacorte Press Books for Young Readers,"Mar. 7th, 2000",192,7.49 x 8.68 x 0.47 inches
HC2632,Lost Voices(Lost Voices (Trilogy - Quality)),$4.48,$6.60,Sarah Porter,0547482531,9780547482538,Graphia Books,"May. 1st, 2012",309,5.55 x 8.18 x 0.82 inches
HC2633,Dancergirl(Harlequin Teen),$3.98,$116.48,Carol M. Tanzman,037321040X,9780373210404,Harlequin Teen,"Nov. 15th, 2011",248,5.40 x 8.20 x 0.80 inches
HC2634,Very Classy,$3.98,$16.29,Derek Blasberg,1595144382,9781595144386,Razorbill,"Oct. 13th, 2011",320,5.50 x 8.40 x 1.10 inches
HC2635,What Child is This?,$3.98,$7.74,Caroline B. Cooney,0440226848,9780440226840,Laurel Leaf Library,"Oct. 31st, 1999",150,4.18 x 6.88 x 0.44 inches
HC2636,Relish,$7.80,$11.76,Lucy Knisley,1596436239,9781596436237,First Second,"Apr. 2nd, 2013",192,
HC2637,After,$3.98,$9.37,Amy Efaw,0142415901,9780142415900,Speak,"Dec. 2nd, 2010",350,5.40 x 8.10 x 1.70 inches
HC2638,Something for Joey(Bantam Starfire Books),$3.98,$8.50,Richard Peck,0553271997,9780553271997,Laurel Leaf Library,"Mar. 1st, 1983",192,4.21 x 6.93 x 0.55 inches
HC2639,Gatekeepers(Dreamhouse Kings (Paperback)),$6.89,$10.71,Robert Liparulo,1595547290,9781595547293,Thomas Nelson s,"Sep. 29th, 2009",309,5.44 x 8.28 x 0.85 inches
HC2640,The Spectacular Now,$7.99,$9.34,Tim Tharp,0375865020,9780375865022,Alfred A. Knopf,"Dec. 14th, 2010",294,5.32 x 7.97 x 0.69 inches
HC2641,Sex: A Book for Teens,$123.49,$184.10,Nikol Hasler,0981973329,9780981973326,Zest Books,"Jun. 1st, 2010",192,6.90 x 6.90 x 0.60 inches
HC2642,Heaven Looks a Lot Like the Mall,$3.98,$10.59,Wendy Mass,0316058505,9780316058506,"Little, Brown Young Readers","Nov. 1st, 2008",251,5.54 x 8.14 x 0.71 inches
HC2643,"California Test Practice, Grade 5(Spectrum California)",$4.48,$14.98,Vincent Douglas,0769630057,9780769630052,Spectrum,"Jul. 1st, 2003",168,8.34 x 10.84 x 0.38 inches
HC2644,The Second Summer of the Sisterhood(Sisterhood of the Traveling Pants (Paperback)),$6.48,$10.19,Ann Brashares,0385731051,9780385731058,Delacorte Press Books for Young Readers,"Dec. 28th, 2004",373,5.15 x 8.59 x 0.91 inches
HC2645,Antsy Does Time,$3.98,$8.47,Neal Shusterman,0142414875,9780142414873,Puffin Books,"Jan. 7th, 2010",247,5.08 x 7.84 x 0.66 inches
HC2646,Enna Burning(Books of Bayern (Paperback)),$3.98,$10.61,Shannon Hale,1582349061,9781582349060,Bloomsbury Publishing PLC,"Sep. 19th, 2006",317,5.10 x 7.80 x 1.00 inches
HC2647,Finally and Forever(Katie Weldon),$7.07,$6.99,Zondervan Publishing,0310729718,9780310729716,Zonderkidz,"Apr. 23rd, 2012",256,5.40 x 8.40 x 0.80 inches
HC2648,Miracle on 49th Street,$3.98,$8.62,Mike Lupica,0142409421,9780142409428,Puffin Books,"Oct. 4th, 2007",246,5.60 x 8.20 x 0.66 inches
HC2649,When I Was Your Age,$9.13,$16.10,Amy Ehrlich,0763658928,9780763658922,Candlewick Press (MA),"Feb. 14th, 2012",341,6.00 x 8.90 x 1.00 inches
HC2650,The Second Trial,$3.98,$13.72,Rosemarie Boll,1897187726,9781897187722,Second Story Press,"Apr. 1st, 2010",319,5.54 x 8.17 x 0.80 inches
HC2651,Black Pioneers of Science and Invention,$3.98,$8.44,Louis Haber,0152085661,9780152085667,Houghton Mifflin Harcourt (HMH),"Jan. 2nd, 1992",272,5.22 x 7.64 x 0.58 inches
HC2652,Foxfire(Other Novel),$3.98,$11.04,Karen Kincy,0738730572,9780738730578,Flux,"Oct. 8th, 2012",312,
HC2653,Eight Cousins(Puffin Classics (Paperback)),$3.98,$7.78,Louisa May Alcott,0140374566,9780140374568,Puffin Books,"Sep. 1st, 1995",320,5.10 x 7.76 x 0.87 inches
HC2654,The Best Friend(Life at Kingston High),$3.98,$5.79,Melody Carlson,0800719638,9780800719630,Fleming H. Revell Company,"Jun. 1st, 2012",215,5.50 x 7.80 x 0.70 inches
HC2655,Airman,$5.79,$10.28,Eoin Colfer,1423107519,9781423107514,Hyperion Books,"Apr. 1st, 2009",412,5.00 x 7.60 x 1.10 inches
HC2656,Fade Out(Morganville Vampires (Mass Market)),$3.98,$8.43,Rachel Caine,0451228669,9780451228666,Signet Book,"Nov. 3rd, 2009",256,4.10 x 6.60 x 0.70 inches
HC2657,Scholastic Dictionary of Spelling,$9.48,$11.06,Marvin Terban,0439764211,9780439764216,Scholastic Reference,"Jul. 1st, 2006",272,6.36 x 8.44 x 0.53 inches
HC2658,The Dark Game,$3.98,$11.27,Paul B. Janeczko,0763660663,9780763660666,Candlewick Press (MA),"Sep. 11th, 2012",256,
HC2659,Maggie's Door,$5.48,$8.44,Patricia Reilly Giff,0440415810,9780440415817,Yearling Books,"Sep. 13th, 2005",158,5.21 x 7.68 x 0.44 inches
HC2660,Flowers in the Attic/Petals on the Wind,$3.98,$14.74,V. C. Andrews,1442403012,9781442403017,Simon Pulse,"Nov. 10th, 2009",439,5.50 x 8.20 x 2.30 inches
HC2661,Fangtabulous(Vamped),$3.98,$10.86,Lucienne Diver,0738731501,9780738731506,Flux,"Jan. 8th, 2013",288,
HC2662,Dragon Spear,$7.89,$9.27,Jessica Day George,1599905167,9781599905167,Bloomsbury Publishing PLC,"Sep. 14th, 2010",248,5.50 x 8.08 x 0.69 inches
HC2663,Notes from an Accidental Band Geek,$3.98,$7.99,Erin Dionne,0142422479,9780142422472,Puffin Books,"Sep. 13th, 2012",304,
HC2664,Last Night I Sang to the Monster,$15.32,$12.85,Benjamin Alire Saenz,1935955098,9781935955092,Cinco Puntos Press,"Apr. 3rd, 2012",239,5.90 x 8.90 x 0.80 inches
HC2665,Crossing the Tracks,$4.98,$9.98,Barbara Stuber,1416997040,9781416997047,Margaret K. McElderry Books,"May. 24th, 2011",258,5.70 x 8.50 x 0.70 inches
HC2666,Predator Cities #4(Predator Cities),$3.98,$12.61,Philip Reeve,0545222141,9780545222143,Scholastic Press,"Jun. 1st, 2012",544,5.20 x 8.00 x 1.30 inches
HC2667,"Dragon Ball Z, Volume 15(Dragon Ball Z (Viz Paperback))",$3.98,$10.58,Akira Toriyama,159116186X,9781591161868,Viz Media,"Apr. 1st, 2004",192,5.00 x 7.50 x 0.65 inches
HC2668,Settle Down / Be Real (Cheer Drama / Baller Swag)(Lockwood High),$3.98,$122.61,Stephanie Perry Moore,1616518871,9781616518875,"Saddleback Educational Publishing, Inc.","Sep. 1st, 2012",192,
HC2669,A Little Piece of Ground,$3.98,$10.57,Elizabeth Laird,1931859388,9781931859387,Haymarket Books,"Oct. 1st, 2006",216,5.54 x 7.72 x 0.45 inches
HC2670,October(Conspiracy 365),$4.48,$117.69,Gabrielle Lord,1610671120,9781610671125,Kane/Miller Book s,"Jan. 1st, 2012",181,5.00 x 7.80 x 0.60 inches
HC2671,Children of the Lamp #1(Children of the Lamp (Quality)),$3.98,,Philip Kerr,0439670209,9780439670203,Scholastic Paperbacks,"Sep. 1st, 2005",384,5.32 x 7.68 x 0.98 inches
HC2672,Red Midnight,$3.98,$8.55,Ben Mikaelsen,0380805618,9780380805617,Rayo,"Apr. 1st, 2003",212,5.14 x 7.48 x 0.51 inches
HC2673,Girls in Pants(Sisterhood of the Traveling Pants (Paperback)),$5.79,$6.34,Ann Brashares,0553495046,9780553495041,Dell Publishing Company,"May. 31st, 2007",382,4.22 x 6.90 x 0.89 inches
HC2674,Lord of the Nutcracker Men,$3.98,$8.81,Iain Lawrence,0440418127,9780440418122,Laurel Leaf Library,"May. 13th, 2003",212,6.40 x 6.94 x 0.65 inches
HC2675,The Rivers of Zadaa(Pendragon (Quality)),$5.98,$10.71,D. J. MacHale,0689869126,9780689869129,Aladdin Paperbacks,"Apr. 1st, 2006",405,5.20 x 7.62 x 1.09 inches
HC2676,Journey to the Center of the Earth(Enriched Classics (Pocket)),$3.98,$6.44,Jules Verne,1416561463,9781416561460,Pocket Books,"May. 1st, 2008",330,4.22 x 6.91 x 0.93 inches
HC2677,The All-New Woodworking for Kids,$14.60,$14.60,Kevin McGuire,1600590357,9781600590351,Lark Books (NC),"Jul. 1st, 2008",144,8.53 x 9.94 x 0.39 inches
HC2678,Ghost Hunter(Chronicles of Ancient Darkness (Quality)),$5.92,$9.17,Michelle Paver,0060728426,9780060728427,Katherine Tegen Books,"Feb. 8th, 2011",285,5.10 x 7.63 x 0.65 inches
HC2679,Bright Island,$3.98,$9.33,Mabel L. Robinson,037597136X,9780375971365,Yearling Books,"Oct. 23rd, 2012",288,
HC2680,"How They Met, and Other Stories(Borzoi Books)",$4.48,$9.97,David Levithan,037584323X,9780375843235,Alfred A. Knopf Books for Young Readers,"Dec. 22nd, 2009",244,5.26 x 7.96 x 0.55 inches
HC2681,Letters from a Slave Girl,$5.79,$8.03,Mary E. Lyons,1416936378,9781416936374,Simon Pulse,"Jan. 1st, 2007",175,4.22 x 7.02 x 0.53 inches
HC2682,Fast Forward(Kimani TRU),$3.98,$10.69,Celeste O. Norfleet,037383134X,9780373831340,Kimani Press,"Feb. 28th, 2009",249,5.44 x 8.00 x 0.66 inches
HC2683,The Dark Side of Nowhere,$4.48,$5.80,Neal Shusterman,1442422815,9781442422810,Simon & Schuster Books for Young Readers,"Aug. 14th, 2012",230,5.54 x 8.22 x 0.63 inches
HC2684,Time of Courage(Urban Underground (Saddleback)),$3.98,$117.66,Anne Schraff,1616512709,9781616512705,"Saddleback Educational Publishing, Inc.",Unknown,197,4.10 x 6.90 x 0.40 inches
HC2685,A Summer of Kings,$6.48,$9.19,Han Nolan,0547577303,9780547577302,Graphia Books,"Feb. 8th, 2012",334,4.90 x 7.00 x 1.00 inches
HC2686,Mouse(Five Ancestors (Paperback)),$3.98,$8.44,Jeff Stone,0375830820,9780375830822,Yearling Books,"Jan. 12th, 2010",192,6.84 x 7.64 x 0.49 inches
HC2687,Human.4,$3.98,$12.75,Mike A. Lancaster,1606843095,9781606843093,Egmont USA,"May. 22nd, 2012",231,5.25 x 8.01 x 0.59 inches
HC2688,Clash of the New Kids(Archie (Archie Comics)),$5.79,$9.34,Alex Simmons,1936975092,9781936975099,Archie Comic Publications,"Aug. 7th, 2012",160,5.90 x 8.90 x 0.60 inches
HC2689,Rage(Horsemen of the Apocalypse),$3.98,$9.98,Jackie Morse Kessler,0547445288,9780547445281,Graphia Books,"Apr. 4th, 2011",213,5.66 x 8.22 x 0.57 inches
HC2690,Outcast(Chronicles of Ancient Darkness (Quality)),$5.48,$8.57,Michelle Paver,0060728361,9780060728366,HarperCollins,"Jan. 27th, 2009",319,5.10 x 7.40 x 0.80 inches
HC2691,The Way of the Dragon(Young Samurai (Quality)),$3.98,$8.58,Chris Bradford,1423137795,9781423137795,Hyperion Books,"Feb. 7th, 2012",503,4.74 x 8.32 x 1.17 inches
HC2692,Shadows on the Stars(Merlin (Puffin)),$5.48,$9.46,T. A. Barron,0142419281,9780142419281,Puffin Books,"Jul. 7th, 2011",448,5.07 x 7.80 x 1.25 inches
HC2693,The Canning Season,$8.65,$12.53,Polly Horvath,0312535643,9780312535643,Square Fish,"Aug. 21st, 2012",224,5.50 x 8.21 x 0.56 inches
HC2694,Tell(Orca Soundings (Paperback)),$8.56,$12.05,Norah McClintock,155143511X,9781551435114,Orca Book s,"Oct. 1st, 2006",100,4.31 x 6.97 x 0.34 inches
HC2695,Eclipse [With Poster](Twilight Saga (Paperback)),$5.79,,Stephenie Meyer,031608736X,9780316087360,"Little, Brown Books for Young Readers","May. 25th, 2010",629,5.52 x 8.23 x 1.76 inches
HC2696,The Poet Slave of Cuba,$5.79,$10.58,Margarita Engle,0312659288,9780312659288,Square Fish,"Mar. 15th, 2011",184,5.40 x 8.20 x 0.70 inches
HC2697,Dark Destiny(Dark Mirror),$3.98,$11.29,M. J. Putney,0312622864,9780312622862,St. Martin's Griffin,"Jul. 3rd, 2012",305,5.51 x 8.22 x 0.83 inches
HC2698,The Resistance,$3.98,$122.27,Gemma Malley,1599904594,9781599904597,Bloomsbury Publishing PLC,"Feb. 28th, 2010",323,5.38 x 7.72 x 0.89 inches
HC2699,Masquerade(Blue Blood Novels (Paperback)),$3.98,$10.88,Melissa de La Cruz,1423101278,9781423101277,Hyperion Books for Children,"Jul. 1st, 2008",304,5.78 x 8.28 x 0.72 inches
HC2700,Finding Our Way,$3.98,$14.25,"Rene, Jr. Saldana",0440237904,9780440237907,Laurel Leaf Library,"Dec. 31st, 2004",117,4.19 x 6.90 x 0.36 inches
HC2701,Girls in Pants(Sisterhood of the Traveling Pants (Paperback)),$3.98,$10.18,Ann Brashares,0553375938,9780553375930,Delacorte Press Books for Young Readers,"Jun. 13th, 2006",338,5.55 x 8.27 x 0.86 inches
HC2702,The Outcasts of 19 Schuyler Place,$3.98,$8.47,E. L. Konigsburg,0689866372,9780689866371,Aladdin Paperbacks,"Dec. 1st, 2005",296,6.40 x 7.68 x 0.85 inches
HC2703,Raven Rise(Pendragon (Quality)),$5.79,$10.87,D. J. MacHale,1416914196,9781416914198,Aladdin Paperbacks,"Dec. 22nd, 2009",544,5.26 x 7.64 x 1.45 inches
HC2704,"Then Again, Maybe I Won't",$3.98,$124.75,Judy Blume,0385739842,9780385739849,Delacorte Press Books for Young Readers,"Apr. 13th, 2010",179,5.20 x 8.00 x 0.50 inches
HC2705,The Betrayal of Natalie Hargrove,$6.98,$7.10,Lauren Kate,1595145176,9781595145178,Razorbill,"Jun. 14th, 2011",235,5.63 x 8.23 x 0.68 inches
HC2706,Oath Breaker(Chronicles of Ancient Darkness (Quality)),$3.98,$8.47,Michelle Paver,0060728396,9780060728397,Katherine Tegen Books,"Jan. 26th, 2010",289,5.13 x 7.52 x 0.70 inches
HC2707,Everneath,$7.99,$7.40,Brodi Ashton,0062071149,9780062071149,Balzer & Bray/Harperteen,"Dec. 26th, 2012",400,
HC2708,The Effect of Gamma Rays on Man-In-The-Moon Marigolds,$4.48,$9.83,Paul Zindel,0060757388,9780060757380,Harper Teen,"Mar. 29th, 2005",112,4.34 x 6.78 x 0.31 inches
HC2709,Crystal,$3.98,$9.94,Walter Dean Myers,0064473120,9780064473125,Amistad Press,"May. 7th, 2002",208,4.48 x 6.86 x 0.57 inches
HC2710,Starring Me,$3.98,$5.79,Krista McGee,1401684890,9781401684891,Thomas Nelson s,"Jul. 10th, 2012",334,5.40 x 8.30 x 1.00 inches
HC2711,Victory(Resistance (First Second)),$4.98,$7.32,Carla Jablonski,1596432934,9781596432932,First Second,"Jul. 17th, 2012",123,5.90 x 8.40 x 0.30 inches
HC2712,Bog Child,$3.98,$9.89,Siobhan Dowd,0375841350,9780375841354,David Fickling Books,"Jun. 8th, 2010",321,5.30 x 7.90 x 0.70 inches
HC2713,The Jack Tales,$3.98,$9.51,Richard Chase,0618346929,9780618346929,Houghton Mifflin Harcourt (HMH),"Aug. 25th, 2003",216,6.02 x 9.14 x 0.69 inches
HC2714,Daja's Book(Circle of Magic),$5.79,$8.92,Tamora Pierce,0590554107,9780590554107,Scholastic,"Mar. 1st, 2000",232,4.20 x 6.82 x 0.65 inches
HC2715,Draw 50 Buildings and Other Structures(Draw 50),$3.98,$8.81,Lee J. Ames,0385417772,9780385417778,Watson-Guptill Publications,"May. 1st, 1991",64,8.64 x 12.36 x 0.19 inches
HC2716,Leonardo's Shadow,$3.98,$12.32,Christopher Grey,1416905448,9781416905448,Simon Pulse,"Mar. 1st, 2008",390,5.77 x 8.31 x 1.07 inches
HC2717,Guantanamo Boy,$3.98,$8.28,Anna Perera,0807530786,9780807530788,Albert Whitman Teen,"Sep. 1st, 2012",339,5.07 x 8.00 x 0.76 inches
HC2718,The King's Shadow,$5.79,$8.44,Elizabeth Alder,0440220114,9780440220114,Laurel Leaf Library,"Jul. 7th, 1997",272,4.19 x 6.88 x 0.80 inches
HC2719,Tamar,$5.79,$10.28,Mal Peet,0763640638,9780763640637,Candlewick Press (MA),"Sep. 9th, 2008",424,5.40 x 7.70 x 1.20 inches
HC2720,The Overlord Protocol(H.I.V.E.),$3.98,$9.27,Mark Walden,1416935746,9781416935742,Simon & Schuster Children's Publishing,"Feb. 10th, 2009",376,5.24 x 7.64 x 1.04 inches
HC2721,Prove It! Church(Prove It!),$3.98,$11.17,Amy Welborn,0879739819,9780879739812,Our Sunday Visitor (IN),"Sep. 1st, 2001",155,5.21 x 7.99 x 0.63 inches
HC2722,Artichoke's Heart,$3.98,$9.27,Suzanne Supplee,0142414271,9780142414279,Speak,"May. 14th, 2009",276,5.60 x 8.22 x 0.77 inches
HC2723,Just as Long as We're Together,$3.98,,Judy Blume,0440210941,9780440210948,Laurel Leaf Library,"Oct. 31st, 1991",304,4.18 x 6.72 x 0.86 inches
HC2724,Tomorrow Girls #2(Tomorrow Girls),$3.98,$116.50,Eva Gray,0545317029,9780545317023,Scholastic Paperbacks,"Jul. 1st, 2011",224,5.32 x 7.64 x 0.56 inches
HC2725,The Scarlet Letter,$5.79,$7.77,Nathaniel Hawthorne,0812504836,9780812504835,Tor Classics,"Aug. 15th, 1989",277,4.24 x 6.78 x 0.82 inches
HC2726,Seventeen Presents... 500 Beauty Tips,$3.98,$112.13,Kristen Oldham,1588166422,9781588166425,Hearst Books,"Nov. 1st, 2009",528,4.06 x 5.00 x 1.19 inches
HC2727,If I Was Your Girl,$3.98,$10.67,Ni-Ni Simone,0758228414,9780758228413,Dafina Books,"Oct. 1st, 2008",261,6.40 x 8.60 x 0.70 inches
HC2728,Spectrum Science(Spectrum Science),$6.61,$11.27,School Specialty Publishing,0769653669,9780769653662,School Specialty Publishing,"May. 1st, 2008",176,8.40 x 10.80 x 0.40 inches
HC2729,Chosen(Lost Books),$5.98,$10.70,Ted Dekker,1595548599,9781595548597,Thomas Nelson s,"Apr. 13th, 2010",260,5.30 x 8.20 x 0.80 inches
HC2730,Lockdown(Orca Soundings (Paperback)),$9.81,$9.81,Diane Tullson,1551439166,9781551439167,Orca Book s,"Apr. 1st, 2008",103,4.35 x 7.03 x 0.30 inches
HC2731,Cryptid Hunters,$3.98,$8.48,Roland Smith,0786851627,9780786851621,Hyperion Books for Children,"Mar. 21st, 2006",348,5.21 x 7.64 x 0.85 inches
HC2732,The Circle Opens #1: Magic Steps(Circle Opens (Paperback)),$3.98,$8.96,Tamora Pierce,0590396056,9780590396059,Scholastic Paperbacks,"Apr. 1st, 2001",272,4.26 x 6.71 x 0.74 inches
HC2733,The Legend of Bass Reeves,$3.98,$8.42,Gary Paulsen,0553494295,9780553494297,Laurel Leaf Library,"Jan. 8th, 2008",137,4.24 x 6.86 x 0.49 inches
HC2734,Wintering,$7.26,$10.37,William Durbin,0980104599,9780980104592,Adventure Publications(MN),"Dec. 1st, 2009",152,6.56 x 8.62 x 0.33 inches
HC2735,Scribbler of Dreams,$5.79,$9.15,Mary E. Pearson,0152045694,9780152045692,Graphia Books,"Oct. 1st, 2002",240,5.50 x 8.20 x 0.50 inches
