ID,Title,Price,Author,ISBN13,Publisher,Publication_Date,Pages,Dimensions
BN2459,Adaptation,$7.24 ,Malinda Lo,9780316197984,"Little, Brown Books for Young Readers",9/3/13,386,5.40(w) x 8.20(h) x 1.20(d)
BN2460,Birthmarked (Birthmarked Trilogy Series #1),$9.05 ,Caragh M. O'Brien,9780312674724,Square Fish,10/11/11,384,5.50(w) x 8.20(h) x 1.10(d)
BN2461,Stormbreaker: The Graphic Novel,$10.86 ,Anthony Horowitz,9780399246333,Penguin Young Readers Group,10/19/06,144,6.00(w) x 9.06(h) x 0.31(d)
BN2462,Aquamarine,$6.99 ,Alice Hoffman,9780439098649,"Scholastic, Inc.",3/28/02,112,5.30(w) x 7.78(h) x 0.28(d)
BN2463,First and Goal: What Football Taught Me About Never Giving Up,$11.06 ,Jake Byrne,9780736961899,Harvest House Publishers,8/1/15,176,5.40(w) x 8.40(h) x 1.50(d)
BN2464,Supernaturally (Paranormalcy Series #2),$9.27 ,Kiersten White,9780061985874,HarperCollins Publishers,7/24/12,368,5.20(w) x 7.90(h) x 1.10(d)
BN2465,The Ascension: A Super Human Clash: A Super Human Clash,$9.99 ,Michael Carroll,9780142421093,Penguin Young Readers Group,7/19/12,400,8.20(w) x 5.40(h) x 1.10(d)
BN2466,Hell's Heroes (Demonata Series #10),$8.53 ,Darren Shan,9780316048910,"Little, Brown Books for Young Readers",7/13/11,224,5.40(w) x 8.10(h) x 0.70(d)
BN2467,Endlessly,$9.16 ,Kiersten White,9780061985898,HarperCollins Publishers,7/23/13,416,5.30(w) x 7.90(h) x 1.10(d)
BN2468,"Spectrum Writing, Grade 7",$9.95 ,School Specialty Publishing,9780769652870,"Carson-Dellosa Publishing Company, Incorporated",6/1/02,136,8.50(w) x 11.00(h) x 0.29(d)
BN2469,Catalyst,$9.99 ,S. J. Kincaid,9780062093066,HarperCollins Publishers,9/29/15,432,7.90(w) x 5.30(h) x 1.40(d)
BN2470,The Staying Sober Workbook: A Serious Solution for the Problems of Relapse,$23.48 ,Terence T. Gorski,9780830906215,Herald Publishing House,10/1/92,291,8.30(w) x 10.80(h) x 0.80(d)
BN2471,Lullaby,$9.99 ,Amanda Hocking,9781250046758,St. Martin's Press,7/5/13,368,4.10(w) x 6.70(h) x 1.10(d)
BN2472,The Great Escape: Tunnel to Freedom (Sterling Point Books Series),$5.08 ,Mike Meserole,9781402757051,Sterling,9/2/08,240,5.50(w) x 8.20(h) x 0.80(d)
BN2473,A Ring of Endless Light (Austin Family Series #4),$8.99 ,Madeleine L'Engle,9780312379353,Square Fish,9/2/08,352,5.10(w) x 7.50(h) x 1.10(d)
BN2474,Dead Is Not an Option (Dead Is Series #5),$7.99 ,Marlene Perez,9780547345932,Houghton Mifflin Harcourt,5/2/11,252,5.00(w) x 6.90(h) x 0.80(d)
BN2475,Tears of a Dragon (Dragons in Our Midst Series #4),$13.24 ,Bryan Davis,9780899571737,AMG Publishers,10/10/05,416,6.00(w) x 8.90(h) x 1.10(d)
BN2476,Dead Is So Last Year (Dead Is Series #3),$6.41 ,Marlene Perez,9780152062163,Houghton Mifflin Harcourt,5/4/09,208,5.00(w) x 6.90(h) x 0.70(d)
BN2477,Body & Soul (Ghost and the Goth Series #3),$8.17 ,Stacey Kade,9781423135272,Disney-Hyperion,4/2/13,336,5.50(w) x 8.20(h) x 0.70(d)
BN2478,Melting Stones (Circle Reforged Series #2),$8.99 ,Tamora Pierce,9780545052658,"Scholastic, Inc.",8/1/10,320,5.26(w) x 8.02(h) x 0.61(d)
BN2479,"Viva Jacquelina!: Being an Account of the Further Adventures of Jacky Faber, Over the Hills and Far Away (Bloody Jack Adventure Series #10)",$7.65 ,L. A. Meyer,9780544234390,Houghton Mifflin Harcourt,5/6/14,384,5.40(w) x 8.20(h) x 1.20(d)
BN2480,Sealed with a Diss (Clique Series #8),$7.68 ,Lisi Harrison,9780316115063,"Little, Brown Books for Young Readers",7/2/07,272,5.12(w) x 7.62(h) x 0.75(d)
BN2481,The Secret Circle: The Temptation,$9.99 ,L. J. Smith,9780062130457,HarperCollins Publishers,4/1/14,304,5.31(w) x 8.00(h) x 0.68(d)
BN2482,Back and Deader Than Ever (Monster High Series #4),$7.47 ,Lisi Harrison,9780316186674,"Little, Brown Books for Young Readers",5/14/13,237,5.50(w) x 8.25(h) x 0.75(d)
BN2483,The Essence (Pledge Trilogy Series #2),$9.99 ,Kimberly Derting,9781442445604,Margaret K. McElderry Books,12/31/13,368,5.50(w) x 8.20(h) x 1.10(d)
BN2484,Charm & Strange,$7.23 ,Stephanie Kuehn,9781250049179,St. Martin's Press,6/10/14,224,5.49(w) x 8.23(h) x 0.68(d)
BN2485,Diabolical (Tantalize Series #4),$7.27 ,Cynthia Leitich Smith,9780763661434,Candlewick Press,2/12/13,368,5.20(w) x 7.70(h) x 1.10(d)
BN2486,Legacies (Shadow Grail Series #1),$9.28 ,Mercedes Lackey,9780765317612,Tom Doherty Associates,7/6/10,320,5.50(w) x 8.20(h) x 1.00(d)
BN2487,Going Too Far,$9.03 ,Jennifer Echols,9781416571735,MTV Books,3/17/09,256,5.00(w) x 6.90(h) x 2.30(d)
BN2488,Revelation (Private Series #8),$9.27 ,Kate Brian,9781416958833,Simon & Schuster Books For Young Readers,9/16/08,288,5.66(w) x 10.88(h) x 0.78(d)
BN2489,The Craving (The Vampire Diaries: Stefan's Diaries Series #3),$7.88 ,L. J. Smith,9780062003959,HarperCollins Publishers,5/3/11,256,5.30(w) x 7.90(h) x 0.80(d)
BN2490,A Beautiful Evil,$9.99 ,Kelly Keaton,9781442409286,Simon Pulse,1/1/13,287,5.70(w) x 8.40(h) x 1.00(d)
BN2491,High School Geometry Tutor,$12.20 ,The Editors of REA,9780878915651,Research & Education Association,9/28/85,360,6.72(w) x 9.92(h) x 0.65(d)
BN2492,Nobody Does It Better (Gossip Girl Series #7),$8.34 ,Cecily von Ziegesar,9780316735124,"Little, Brown Books for Young Readers",5/11/05,256,5.25(w) x 8.00(h) x 0.62(d)
BN2493,The Lost (Witch and Wizard Series #5),$9.99 ,James Patterson,9780316207744,"Little, Brown Books for Young Readers",11/10/15,384,
BN2494,Clique Boxed Set #1 (Clique Series),$21.73 ,Lisi Harrison,9780316167055,"Little, Brown Books for Young Readers",10/4/06,,7.78(w) x 5.20(h) x 2.07(d)
BN2495,Where the Stars Still Shine,$9.99 ,Trish Doller,9781619632981,Bloomsbury USA,6/2/15,368,5.50(w) x 8.20(h) x 1.10(d)
BN2496,A Thousand Pieces of You,$9.99 ,Claudia Gray,9780062278975,HarperCollins Publishers,11/3/15,384,5.31(w) x 8.00(h) x 0.96(d)
BN2497,Bloodchild and Other Stories (Expanded Edition),$12.72 ,Octavia E. Butler,9781583226988,Seven Stories Press,10/15/05,224,4.99(w) x 7.25(h) x 0.62(d)
BN2498,Classy: Exceptional Advice for the Extremely Modern Lady,$13.21 ,Derek Blasberg,9781595142795,Penguin Young Readers Group,4/6/10,256,5.76(w) x 8.60(h) x 0.57(d)
BN2499,The Good Braider,$6.80 ,Terry Farish,9781477816288,Amazon Childrens Publishing,3/18/14,221,5.40(w) x 6.50(h) x 0.70(d)
BN2500,Slam,$11.62 ,Nick Hornby,9781594483455,Penguin Publishing Group,10/7/08,320,5.10(w) x 7.90(h) x 1.00(d)
BN2501,Ciudad de ceniza. Cazadores de sombras 2 (City of Ashes),$17.75 ,Cassandra Clare,9786070702921,Planeta Publishing Corporation,12/15/09,464,5.90(w) x 8.20(h) x 1.10(d)
BN2502,"Shadows: The Rephaim, Book 1",$9.99 ,Paula Weston,9781770497696,Tundra,9/9/14,400,5.20(w) x 7.80(h) x 0.90(d)
BN2503,"Grammar, Grades 7 - 8",$8.86 ,Christine Schwab,9781483815589,"Carson-Dellosa Publishing Company, Incorporated",2/2/15,128,8.30(w) x 10.60(h) x 0.40(d)
BN2504,"Brooklyn, Burning",$7.26 ,Steve Brezenoff,9781467716253,Lerner Publishing Group,8/28/14,208,5.20(w) x 7.40(h) x 0.70(d)
BN2505,Play On (Lewis Creek Series #1),$7.18 ,Michelle Smith,9781939392596,Spencer Hill Press,4/14/15,296,5.39(w) x 7.99(h) x 0.54(d)
BN2506,Gatekeepers (Dreamhouse Kings Series #3),$9.99 ,Robert Liparulo,9781595547293,"Nelson, Thomas, Inc.",9/29/09,310,5.30(w) x 8.30(h) x 0.90(d)
BN2507,Buddha in Your Backpack: Everyday Buddhism for Teens,$11.17 ,Franz Metcalf,9781569753217,Ulysses Press,11/15/02,244,8.26(w) x 5.48(h) x 0.68(d)
BN2508,The Wonderful Story of Henry Sugar,$7.99 ,Roald Dahl,9780141304700,Penguin Young Readers Group,5/28/00,240,5.03(w) x 7.68(h) x 0.62(d)
BN2509,Hidden Talents,$9.99 ,David Lubar,9780765379146,Tom Doherty Associates,6/16/15,256,5.40(w) x 8.20(h) x 0.80(d)
BN2510,"A Mad, Wicked Folly",$8.60 ,Sharon Biggs Waller,9780142427903,Penguin Young Readers Group,6/2/15,448,5.40(w) x 8.20(h) x 1.30(d)
BN2511,The Strange and Beautiful Sorrows of Ava Lavender,$8.99 ,Leslye Walton,9780763680275,Candlewick Press,9/22/15,320,
BN2512,Unseen Academicals (Discworld Series #37),$9.99 ,Terry Pratchett,9780062335005,HarperCollins Publishers,10/28/14,528,4.10(w) x 7.50(h) x 1.30(d)
BN2513,Star Wars Tales of the Bounty Hunters,$7.99 ,Kevin J. Anderson,9780553568165,Random House Publishing Group,11/28/96,352,4.17(w) x 6.89(h) x 0.94(d)
BN2514,See Jane Run,$7.52 ,Hannah Jayne,9781402282454,Sourcebooks,1/1/14,288,5.50(w) x 8.20(h) x 0.90(d)
BN2515,Pretenders (Pretenders Series #1),$8.22 ,Lisi Harrison,9780316222327,"Little, Brown Books for Young Readers",5/13/14,304,5.40(w) x 8.20(h) x 0.90(d)
BN2516,The Always War,$8.99 ,Margaret Peterson Haddix,9781416995272,Simon & Schuster Books For Young Readers,11/13/12,224,5.70(w) x 8.02(h) x 0.60(d)
BN2517,Diamonds in the Shadow,$9.99 ,Caroline B. Cooney,9780385732628,Random House Children's Books,3/10/09,240,5.20(w) x 7.94(h) x 0.54(d)
BN2518,Double Helix,$5.82 ,Nancy Werlin,9780142403273,Penguin Young Readers Group,5/5/05,256,5.13(w) x 6.99(h) x 0.71(d)
BN2519,The Boy with the Hidden Name: Otherworld Book Two,$8.99 ,Skylar Dorset,9781402292569,Sourcebooks,12/2/14,320,5.40(w) x 8.20(h) x 1.00(d)
BN2520,The Autobiography of Alice B. Toklas,$11.21 ,Gertrude Stein,9780679724636,Knopf Doubleday Publishing Group,3/28/90,256,5.20(w) x 8.00(h) x 0.66(d)
BN2521,Keesha's House,$7.50 ,Helen Frost,9780312641276,Square Fish,1/8/13,144,5.40(w) x 8.20(h) x 0.60(d)
BN2522,Star Wars The Courtship of Princess Leia,$7.99 ,Dave Wolverton,9780553569377,Random House Publishing Group,4/28/95,384,4.18(w) x 6.88(h) x 1.02(d)
BN2523,Burning Blue,$8.99 ,Paul Griffin,9780142425145,Penguin Young Readers Group,4/3/14,320,5.40(w) x 8.20(h) x 1.00(d)
BN2524,Antrax (Voyage of the Jerle Shannara Series #2),$7.09 ,Terry Brooks,9780345397676,Random House Publishing Group,8/27/02,416,4.15(w) x 6.90(h) x 1.10(d)
BN2525,Rakkety Tam (Redwall Series #17),$8.02 ,Brian Jacques,9780441013180,Penguin Publishing Group,8/30/05,384,4.33(w) x 6.80(h) x 1.10(d)
BN2526,New Boy,$7.99 ,Julian Houston,9780618884056,Houghton Mifflin Harcourt,1/14/08,288,5.25(w) x 8.00(h) x 0.77(d)
BN2527,Blazed,$9.01 ,Jason Myers,9781442487215,Simon Pulse,6/17/14,528,5.00(w) x 7.00(h) x 1.40(d)
BN2528,Down a Dark Hall,$9.00 ,Lois Duncan,9780316098984,"Little, Brown Books for Young Readers",4/19/11,240,5.50(w) x 8.25(h) x 0.75(d)
BN2529,Parable of the Talents,$13.00 ,Octavia E. Butler,9780446675789,Warner Books (NY),1/28/00,464,5.25(w) x 8.00(h) x 1.25(d)
BN2530,Evertrue: An Everneath Novel,$8.81 ,Brodi Ashton,9780062071200,HarperCollins Publishers,12/23/14,368,5.20(w) x 7.80(h) x 0.90(d)
BN2531,Second Chance (Drama High Series #2),$8.17 ,L. Divine,9780758216359,Kensington,8/28/06,234,5.53(w) x 8.27(h) x 0.68(d)
BN2532,Starcrossed,$8.79 ,Josephine Angelini,9780062012005,HarperCollins Publishers,5/1/12,512,5.32(w) x 7.74(h) x 1.28(d)
BN2533,"Mary, Bloody Mary (Young Royals Series)",$7.99 ,Carolyn Meyer,9780152164560,Houghton Mifflin Harcourt,4/28/01,240,4.19(w) x 6.88(h) x 0.65(d)
BN2534,"Singapore Math Practice, Level 6B",$9.99 ,School Specialty Publishing,9780768240061,Frank Schaffer Publications,6/1/09,128,8.30(w) x 10.70(h) x 0.30(d)
BN2535,Blackbird,$7.74 ,Anna Carey,9780062299741,HarperCollins Publishers,5/12/15,272,5.90(w) x 9.00(h) x 0.90(d)
BN2536,Jayd's Legacy (Drama High Series #3),$8.97 ,L. Divine,9780758216373,Kensington,2/1/07,208,5.54(w) x 8.26(h) x 0.60(d)
BN2537,Countdown,$6.99 ,Ben Mikaelsen,9780786812080,Disney-Hyperion,10/28/97,256,5.25(w) x 7.50(h) x 0.75(d)
BN2538,The Inheritance,$10.73 ,Louisa May Alcott,9780140436662,Penguin Publishing Group,2/28/98,208,5.10(w) x 7.80(h) x 0.60(d)
BN2539,Fox Forever: The Jenna Fox Chronicles,$9.99 ,Mary E. Pearson,9781250040053,Square Fish,2/18/14,320,5.40(w) x 8.10(h) x 0.90(d)
BN2540,Dr. Franklin's Island,$6.99 ,Ann Halam,9780440237815,Random House Children's Books,10/14/03,272,5.28(w) x 7.01(h) x 0.73(d)
BN2541,"Teen Beauty Secrets: Fresh, Simple and Sassy Tips for Your Perfect Look",$17.75 ,Diane Irons,9781570719592,Sourcebooks,7/28/02,256,8.00(w) x 6.50(h) x 0.71(d)
BN2542,Dark Calling (Demonata Series #9),$8.09 ,Darren Shan,9780316048729,"Little, Brown Books for Young Readers",9/14/10,186,5.40(w) x 8.10(h) x 0.80(d)
BN2543,Palace of the Damned (Saga of Larten Crepsley Series #3),$7.38 ,Darren Shan,9780316078696,"Little, Brown Books for Young Readers",10/2/12,272,5.30(w) x 8.10(h) x 0.80(d)
BN2544,Elusion,$8.71 ,Claudia Gabel,9780062122421,HarperCollins Publishers,2/24/15,416,5.30(w) x 8.00(h) x 1.10(d)
BN2545,Between,$7.23 ,Jessica Warman,9780802733863,Walker & Company,8/7/12,480,5.62(w) x 8.08(h) x 1.27(d)
BN2546,Wolf Island (Demonata Series #8),$7.45 ,Darren Shan,9780316048811,"Little, Brown Books for Young Readers",4/12/10,196,5.40(w) x 8.10(h) x 0.70(d)
BN2547,The Realms of the Gods (The Immortals Series #4),$7.99 ,Tamora Pierce,9781416908173,Simon Pulse,12/20/05,368,4.10(w) x 7.00(h) x 0.75(d)
BN2548,Remember Me: Remember Me; The Return; The Last Story,$8.66 ,Christopher Pike,9781442405967,Simon Pulse,7/6/10,789,5.40(w) x 8.20(h) x 2.10(d)
BN2549,Enemy Women: A Novel,$12.63 ,Paulette Jiles,9780061337635,HarperCollins Publishers,4/10/07,352,5.31(w) x 8.00(h) x 0.79(d)
BN2550,The Hunger Games Tribute Guide,$5.78 ,Emily Seife,9780545457828,"Scholastic, Inc.",2/7/12,128,5.30(w) x 7.99(h) x 0.45(d)
BN2551,Dead Is Just a Rumor (Dead Is Series #4),$7.99 ,Marlene Perez,9780547345925,Houghton Mifflin Harcourt,8/23/10,201,5.00(w) x 6.90(h) x 0.60(d)
BN2552,Touching Darkness (Midnighters Series #2),$6.90 ,Scott Westerfeld,9780060519568,HarperCollins Publishers,2/28/06,336,4.34(w) x 6.56(h) x 1.22(d)
BN2553,Something Strange and Deadly,$8.63 ,Susan Dennard,9780062083272,HarperCollins Publishers,6/25/13,388,5.46(w) x 7.88(h) x 1.00(d)
BN2554,"Mississippi Jack: Being an Account of the Further Waterborne Adventures of Jacky Faber, Midshipman, Fine Lady, and Lily of the West (Bloody Jack Adventure Series #5)",$8.99 ,L. A. Meyer,9780152066321,Houghton Mifflin Harcourt,9/13/10,624,5.50(w) x 8.10(h) x 1.10(d)
BN2555,Sisters Red,$6.78 ,Jackson Pearce,9780316068673,"Little, Brown Books for Young Readers",4/5/11,352,5.40(w) x 8.10(h) x 1.10(d)
BN2556,Reunion (Mediator Series #3),$7.99 ,Meg Cabot,9780060725136,HarperCollins Publishers,12/28/04,304,4.18(w) x 6.75(h) x 0.76(d)
BN2557,Because I'm Worth It (Gossip Girl Series #4),$8.20 ,Cecily von Ziegesar,9780316909686,"Little, Brown Books for Young Readers",9/24/03,256,5.25(w) x 8.00(h) x 0.75(d)
BN2558,The Outlaws of Sherwood,$8.99 ,Robin McKinley,9780698119598,Penguin Young Readers Group,5/28/02,352,5.07(w) x 7.67(h) x 0.91(d)
BN2559,The Mermaid's Mirror,$6.64 ,L. K. Madigan,9780547577357,Houghton Mifflin Harcourt,9/27/11,320,5.00(w) x 7.02(h) x 0.80(d)
BN2560,I Like It Like That (Gossip Girl Series #5),$8.11 ,Cecily von Ziegesar,9780316735186,"Little, Brown Books for Young Readers",5/5/04,224,5.25(w) x 8.00(h) x 0.50(d)
BN2561,Hourglass (Evernight Series #3),$6.90 ,Claudia Gray,9780061284489,HarperCollins Publishers,3/8/11,368,5.30(w) x 7.80(h) x 1.20(d)
BN2562,Demon in My View (Den of Shadows Series),$6.75 ,Amelia Atwater-Rhodes,9780440228844,Random House Children's Books,9/11/01,192,4.10(w) x 6.70(h) x 0.90(d)
BN2563,My Soul to Save (Soul Screamers Series #2),$8.04 ,Rachel Vincent,9780373210046,Harlequin,12/29/09,288,4.98(w) x 8.06(h) x 0.75(d)
BN2564,Call Me Francis Tucket (Francis Tucket Series #2),$5.99 ,Gary Paulsen,9780440412700,Random House Children's Books,10/28/96,112,5.12(w) x 7.62(h) x 0.31(d)
BN2565,Shadowland (Mediator Series #1),$7.99 ,Meg Cabot,9780060725112,HarperCollins Publishers,12/28/04,304,4.34(w) x 10.62(h) x 0.81(d)
BN2566,The Spook's Tale and Other Horrors (The Last Apprentice Series),$7.71 ,Joseph Delaney,9780061730313,HarperCollins Publishers,4/27/10,176,5.30(w) x 7.90(h) x 0.60(d)
BN2567,Clash,$8.28 ,Nicole Williams,9780062267153,HarperCollins Publishers,12/18/12,288,5.31(w) x 8.00(h) x 0.64(d)
BN2568,Red Riding Hood,$8.99 ,Sarah Blakley-Cartwright,9780316176040,"Little, Brown Books for Young Readers",1/25/11,329,5.76(w) x 8.10(h) x 0.95(d)
BN2569,Strands of Bronze and Gold,$8.18 ,Jane Nickerson,9780307975997,Random House Children's Books,3/11/14,368,5.50(w) x 8.10(h) x 1.00(d)
BN2570,Spellbound,$8.04 ,Cara Lynn Shultz,9780373210305,Harlequin,6/21/11,352,5.32(w) x 8.30(h) x 0.94(d)
BN2571,Spellcaster,$7.85 ,Cara Lynn Shultz,9780373210503,Harlequin,3/27/12,384,5.40(w) x 8.20(h) x 1.10(d)
BN2572,The Escape,$9.99 ,Hannah Jayne,9781492616542,Sourcebooks,7/7/15,256,5.50(w) x 8.10(h) x 0.70(d)
BN2573,Kin (Tales of Beauty and Madness Series),$8.45 ,Lili St. Crow,9781595146212,Penguin Young Readers Group,3/3/15,320,5.40(w) x 8.10(h) x 1.20(d)
BN2574,Across the Nightingale Floor: Tales of the Otori Book One,$13.34 ,Lian Hearn,9781573223324,Penguin Publishing Group,6/28/03,320,5.15(w) x 8.00(h) x 0.80(d)
BN2575,Eleanor's Story: An American Girl in Hitler's Germany,$7.75 ,Eleanor Ramrath Garner,9781561452965,"Peachtree Publishing, Inc.",10/28/03,288,5.90(w) x 8.40(h) x 0.80(d)
BN2576,Defiance: A Strange Angels Novel,$8.79 ,Lili St. Crow,9781595143921,Penguin Young Readers Group,4/19/11,272,8.10(w) x 5.50(h) x 0.80(d)
BN2577,Clueless in the Kitchen: A Cookbook for Teens,$12.00 ,Evelyn Raab,9781554078240,"Firefly Books, Limited",8/17/11,216,7.00(w) x 9.90(h) x 0.60(d)
BN2578,"Chicken Soup for the Teenage Soul III: More Stories of Life, Love and Learning",$12.51 ,Jack Canfield,9781623610913,"Backlist, LLC - a unit of Chicken Soup of the Soul Publishing LLC",10/2/12,400,8.50(w) x 5.60(h) x 1.10(d)
BN2579,Last Night I Sang to the Monster,$10.05 ,Benjamin Alire S��enz,9781935955092,Cinco Puntos Press,4/3/12,304,6.06(w) x 8.80(h) x 0.68(d)
BN2580,Renegade (Lost Books Series #3),$9.99 ,Ted Dekker,9781595548610,"Nelson, Thomas, Inc.",4/13/10,278,5.40(w) x 8.20(h) x 0.90(d)
BN2581,The House of Seven Gables,$7.95 ,Nathaniel Hawthorne,9781617207112,Wilder Publications,3/28/12,238,6.00(w) x 8.90(h) x 0.80(d)
BN2582,Off Course (A Circuit Series #3),$7.77 ,Georgina Bloomberg,9781599909097,Bloomsbury USA,11/13/12,256,5.68(w) x 8.04(h) x 0.71(d)
BN2583,Empty,$8.10 ,K. M. Walton,9781442453586,Simon Pulse,12/3/13,272,5.80(w) x 8.14(h) x 0.74(d)
BN2584,ACID,$9.08 ,Emma Pass,9780385372428,Random House Children's Books,4/14/15,384,5.50(w) x 8.25(h) x 0.80(d)
BN2585,Divided We Fall (Divided We Fall Series #1),$7.78 ,Trent Reedy,9780545543682,"Scholastic, Inc.",12/30/14,384,5.20(w) x 7.90(h) x 0.90(d)
BN2586,Prep,$13.96 ,Curtis Sittenfeld,9780812972351,Random House Publishing Group,11/22/05,448,7.88(w) x 5.16(h) x 0.37(d)
BN2587,Mortal Gods (Goddess War Series #2),$7.13 ,Kendare Blake,9780765334473,Tom Doherty Associates,9/8/15,368,5.40(w) x 8.20(h) x 1.10(d)
BN2588,Barron's Dictionary and Thesaurus,$13.06 ,Robert Allen,9780764136061,"Barron's Educational Series, Incorporated",4/28/07,784,5.28(w) x 7.52(h) x 1.21(d)
BN2589,The Thing About the Truth,$7.61 ,Lauren Barnholdt,9781442434615,Simon Pulse,6/4/13,320,5.40(w) x 8.20(h) x 0.80(d)
BN2590,The Islanders: Volume 4: Lucas Gets Hurt and Aisha Goes Wild,$9.99 ,Katherine Applegate,9780062340825,HarperCollins Publishers,7/7/15,448,5.30(w) x 8.10(h) x 1.20(d)
BN2591,Friedrich,$6.99 ,Hans Peter Richter,9780140322057,Penguin Young Readers Group,5/28/87,160,4.44(w) x 7.13(h) x 0.31(d)
BN2592,Mila 2.0 (Mila 2.0 Series #1),$9.99 ,Debra Driza,9780062090379,HarperCollins Publishers,4/15/14,496,5.20(w) x 7.70(h) x 1.30(d)
BN2593,Prom,$6.55 ,Laurie Halse Anderson,9780142405703,Penguin Young Readers Group,2/2/06,240,5.48(w) x 8.25(h) x 0.67(d)
BN2594,Abraham Lincoln: Friend of the People (Sterling Point Books Series),$5.08 ,Clara Ingram Judson,9781402751172,Sterling,11/1/07,208,5.30(w) x 8.20(h) x 0.60(d)
BN2595,Star Wars The Jedi Academy #2: Dark Apprentice,$7.19 ,Kevin J. Anderson,9780553297997,Random House Publishing Group,6/28/94,368,4.15(w) x 6.87(h) x 0.95(d)
BN2596,Swimming to Antarctica: Tales of a Long-Distance Swimmer,$10.90 ,Lynne Cox,9780156031301,Houghton Mifflin Harcourt,3/7/05,384,5.31(w) x 8.00(h) x 0.98(d)
BN2597,Magician's Gambit (Belgariad Series #3),$7.09 ,David Eddings,9780345335456,Random House Publishing Group,2/28/86,320,6.86(w) x 10.92(h) x 0.87(d)
BN2598,Dove,$9.99 ,Robin L. Graham,9780060920470,HarperCollins Publishers,3/28/91,240,5.31(w) x 8.00(h) x 0.54(d)
BN2599,The Name of the Game Was Murder,$5.99 ,Joan Lowery Nixon,9780440219163,Random House Children's Books,11/28/94,192,4.25(w) x 6.93(h) x 0.52(d)
BN2600,The Brave,$6.99 ,Robert Lipsyte,9780064470797,HarperCollins Publishers,3/28/03,240,4.66(w) x 6.42(h) x 0.64(d)
BN2601,If I Should Die Before I Wake,$7.99 ,Han Nolan,9780152046798,Houghton Mifflin Harcourt,4/14/03,312,4.90(w) x 6.94(h) x 0.80(d)
BN2602,Under the Persimmon Tree,$7.23 ,Suzanne Fisher Staples,9780312377762,Square Fish,4/1/08,304,5.45(w) x 8.21(h) x 0.88(d)
BN2603,Phoenix Rising,$8.99 ,Karen Hesse,9780312535629,Square Fish,2/17/09,208,5.20(w) x 7.50(h) x 0.70(d)
BN2604,El reino del dragon de oro (Kingdom of The Golden Dragon),$8.99 ,Isabel Allende,9780060591717,HarperCollins Publishers,9/7/04,432,7.72(w) x 10.92(h) x 0.94(d)
BN2605,Lord Brocktree (Redwall Series #13),$7.22 ,Brian Jacques,9780441008728,Penguin Publishing Group,8/28/01,368,6.62(w) x 10.98(h) x 0.99(d)
BN2606,Jazmin's Notebook,$5.99 ,Nikki Grimes,9780141307022,Penguin Young Readers Group,1/28/00,112,5.06(w) x 7.75(h) x 0.29(d)
BN2607,Voices from the Fields: Children of Migrant Farmworkers Tell Their Stories,$13.40 ,S. Beth Atkin,9780316056205,"Little, Brown Books for Young Readers",4/1/00,96,8.50(w) x 9.25(h) x 0.25(d)
BN2608,Queen of the Darkness (Black Jewels Series #3),$7.99 ,Anne Bishop,9780451456731,Penguin Publishing Group,1/28/00,448,4.38(w) x 6.82(h) x 1.24(d)
BN2609,The Zom-B Chronicles,$11.29 ,Darren Shan,9780316284899,"Little, Brown Books for Young Readers",9/9/14,560,5.40(w) x 7.90(h) x 1.50(d)
