Label,Beer Name,Brew Factory Name,Style,ABV
B541,Battenkill Harvest Moon Amber Ale,Battenkill Brewing Company,Amber Ale,-
B542,Bridge Brew Works The Blunt,Bridge Brew Works,English Pale Ale,-
B543,Piney River McKinney Eddy Amber Ale,Piney River Brewing Company,Amber Ale,-
B544,Elk Mountain Devils Head Red,Elk Mountain Brewing Company,Irish Ale,-
B545,Mickey Finns Abana Amber Ale,Mickey Finns Brewery & Pub,Amber Ale,5.60%
B546,Kane Hop Lab #4 - Imperial Red,Kane Brewing Company,American Strong Ale,9.20%
B547,Brighton Bier Red Rye,Kemptown,Amber Ale,4.50%
B55,Saint Arnold Amber Ale,Saint Arnold Brewing Company,Amber Ale,5.50%
B550,Broken Tooth Something Red,Broken Tooth Brewing Company,Amber Ale,6.10%
B552,Lagerheads Winter Mischief ,Lagerheads Brewing Company,Spice/Herb/Vegetable,8%
B553,Black Husky Harold The Red Ale,Black Husky Brewing,Amber Ale,6.60%
B554,Eastern Shore St. Michaels Ale,Eastern Shore Brewing,Amber Ale,5%
B556,Broad Brook Ale,Broad Brook Brewing Company,Premium Bitter/ESB,6.10%
B557,4 Noses One Point Five IPA,4 Noses Brewing Company,India Pale Ale &#40;IPA&#41;,7.70%
B559,A1A Ale Works Red Brick Ale,A1A Ale Works,Amber Ale,5.42%
B56,Brewsters Pursuit of Hoppiness,Brewsters Brewing Co. - Alberta,Imperial IPA,8.50%
B562,Portsmouth Brewing Red Bird Ale,Portsmouth Brewing,California Common,-
B563,Round Barn Indecision Ale,Round Barn Brewery & Winery,Amber Ale,5.30%
B564,Marin Albion Amber Ale,Marin Brewing Company,Amber Ale,5%
B565,Lonerider Red Spur,Lonerider Brewing Company,Amber Ale,7.30%
B566,Granville Island Gastown Amber Ale,Granville Island &#40;Brewery - MolsonCoors&#41;,Amber Ale,5.50%
B567,Midland Copper Harbor Ale,Midland Brewing Company,Irish Ale,5.30%
B568,BruRm AmBAR Ale,BruRm @ BAR,Amber Ale,-
B57,Local Option Mourning Wood,Pub Dog Brewing Company,Amber Ale,7.30%
B570,Southern Oregon Woodshed Red,Southern Oregon Brewing Co.,Amber Ale,6.30%
B571,Broadhead Grindstone Amber,Broadhead Brewing Company,Amber Ale,4.80%
B572,Atwater Rost,Atwater Block Brewery,Amber Lager/Vienna,5%
B574,Black Bear Gearhead Ale,Black Bear Brewery,Amber Ale,4.50%
B575,Mayday Angry Redhead,Mayday Brewery,Amber Ale,6%
B577,Golden Valley Red Thistle Ale,Golden Valley Brewery,Irish Ale,5.50%
B579,De Rustica Red Pyment,De Rustica Meadery,Mead,-
B58,Blue Moon Valencia Grove Amber Ale,Coors Brewing Company &#40;MillerCoors&#41;,Amber Ale,5.90%
B580,Bamberg Franconian Rhapsody,Cervejaria Bamberg,Smoked,5%
B581,Artisan_s Toasted Amber Ale,Artisan_s Brewery and Italian Grill,Amber Ale,5%
B582,Cascade Amber,Cascade Brewing,Amber Ale,5%
B583,Boulevard Tenpenny Ale,Boulevard Brewing Company  &#40;Duvel-Moortgat&#41;,Bitter,3.30%
B584,Mountain Sun Annapurna Amber,Mountain Sun Pub & Brewery,Amber Ale,5.70%
B588,Fiddlers Green Amber,F.X. Matt Brewing Company,Amber Ale,-
B589,Destihl Barrel Aged Deadhead Double Red Ale,Destihl Brewery,American Strong Ale,-
B590,Fin City Jackspot Amber Ale ,Fin City Brewing Company,Amber Ale,5.80%
B591,Public Works Red Cent Amber,Peabody Heights Brewery,Amber Ale,5.25%
B592,Horny Goat Red Planet Red Ale,Stevens Point Brewery,Amber Ale,5.40%
B594,Bear Republic Altered Beast,Bear Republic Brewing Company,Imperial IPA,9.20%
B595,Coalition King Kitty Red Ale,Coalition Brewing,Amber Ale,5.75%
B596,Bison Organic Red Ale,Bison Brewing Company,Amber Ale,6%
B597,Pig Minds Vanilla Bitch Slap,Pig Minds Brewing Co.,Amber Ale,5.50%
B598,Day Block Frank_s Red Ale,Day Block Brewing Company,Amber Ale,5.30%
B599,Alley Kat Rocky Mountain Red Ale &#40;The Cheesecake Cafe&#41;,Alley Kat Brewing Company,Irish Ale,-
B6,Bells Amber Ale,Bells Brewery,Amber Ale,5.80%
B60,Pipeworks Blood of the Unicorn,Pipeworks Brewing Company,American Strong Ale,8.50%
B601,38 State Irish Red Ale,38 State Brewing Company,Irish Ale,5.40%
B602,Church-Key Tobacco Road,Church-Key Brewing,Porter,-
B603,Caldera Dry Hop Orange,Caldera Brewing Company,India Pale Ale &#40;IPA&#41;,5.40%
B606,Empyrean Winter Axis Festiv_Ale,Empyrean Brewing Company,Amber Ale,6%
B607,Estes Park Redrum Ale,Estes Park Brewery,Premium Bitter/ESB,4.50%
B609,Ei8ht Ball Red Drink,Ei8ht Ball Brewing,Imperial IPA,7.50%
B610,Long Valley German Valley Amber,Long Valley Pub and Brewery,Amber Ale,4.50%
B613,Keuka Briglin Road Red,Keuka Brewing Company,Amber Ale,5%
B616,Olde Main Long Face Amber,Olde Main Brewing Co.,Amber Ale,5.50%
B618,Backyard January S_Ale,Backyard,Golden Ale/Blond Ale,4.20%
B619,Rockyard Redhawk Ale,Rockyard Brewing Company,Scottish Ale,5%
B620,&#268;erná Hora 1530,Pivovar &#268;erná Hora &#40;Pivovary Lobkowicz&#41;,Imperial Pils/Strong Pale Lager,6.30%
B623,Basil Ts Beer of the Dragon,Basil Ts &#40;Red Bank&#41;,Spice/Herb/Vegetable,5%
B624,Railway City Iron Spike Copper Ale,Railway City Brewing Company,Amber Ale,4.40%
B625,Clancys Amber,Moosehead Brewery,Amber Ale,5%
B626,El Segundo Station No. 1,El Segundo Brewing Company,Amber Ale,6.70%
B627,Block 15 Hellion,Block 15 Brewery,Belgian Strong Ale,12.50%
B628,Arizona Wilderness Red Rock Secret,Arizona Wilderness Brewing Company,Amber Ale,6%
B629,Tenaya Creek Red Ryder,Tenaya Creek Brewery,Specialty Grain,6.70%
B63,Deschutes Cinder Cone Red Ale,Deschutes Brewery,Amber Ale,5.30%
B630,Devils Backbone Montpelier_s Best Ambition Ale,Devils Backbone Brewing Company,Amber Ale,5.40%
B633,Lexington Avenue Eleanor_s Rye,Lexington Avenue Brewery,Specialty Grain,8%
B635,Coney Island 1609 Amber Ale,Shmaltz Brewing Company,Amber Ale,4.80%
B636,Saint Arnould Vlimeuse,Saint Arnould,Amber Ale,6.20%
B637,Glutenberg Rousse,Glutenberg Craft Brewery,Amber Ale,5%
B639,Against the Grain The Wrath of the Krauth of Khan,Against the Grain Brewery,Smoked,7.20%
B64,Dark Horse Amber Ale,Dark Horse Brewing Company,Amber Ale,5.50%
B641,Collesi Imper Ale Ambrata Fiat Lux,Tenute Collesi,Bière de Garde,7.50%
B644,HopTown Paint the Town Red,HopTown Brewing Company,Amber Ale,5.50%
B645,Ice Harbor Runaway Red Ale,Ice Harbor Brewing Company,Amber Ale,5.70%
B647,Geneva Lake Cedar Point Amber Ale,Geneva Lake Brewing Company,Amber Ale,5%
B648,Ellis Island Amber Ale,Ellis Island Casino & Brewery,Amber Ale,6%
B649,1904 American Red,Anheuser-Busch InBev,Amber Lager/Vienna,-
B65,Atlanta Laughing Skull Amber Ale &#40;2009 - present&#41;,Red Brick Brewing Company,Amber Ale,5.30%
B652,Chatham Maple Amber,Chatham Brewing,Amber Ale,5.50%
B654,Big Dog_s Alpha Dog Double Red,Big Dog_s Brewing Co.,American Strong Ale,9.10%
B655,Cheers Norm_s Amber Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Amber Ale,4.50%
B656,Strawn Amber Ale,Strawn Brewing Company,Amber Ale,6%
B657,Madhouse Venture Series Oak Aged Imperial Red ,Madhouse Brewing Company,American Strong Ale,8.50%
B658,Iron Hill Big Red Wibby,Iron Hill Lancaster,American Strong Ale,7.50%
B659,Silver Gulch Copper Creek Amber Ale,Silver Gulch Brewing & Bottling Co.,Amber Ale,5%
B66,Widmer Brothers Drop Top Amber Ale,Widmer Brothers Brewing Company,Amber Ale,5.30%
B661,Southbound Fade to Red,Southbound Brewing Company,American Strong Ale,7.30%
B662,Firefly Hollow Moonrise Amber,Firefly Hollow Brewing Company,Amber Ale,6.30%
B666,Pizza Port Rhino Chaser Imperial Red Ale,Pizza Port &#40;Ocean Beach&#41;,American Strong Ale,9.50%
B667,Noble Ale Works Alpha Red,Noble Ale Works,American Strong Ale,7.20%
B668,Zion Canyon Springdale Amber Ale,Zion Canyon Brewing Company,Amber Ale,4%
B669,Granville Island Swing Span Amber Ale,Granville Island &#40;Brewery - MolsonCoors&#41;,Amber Ale,5.60%
B67,Thirsty Dog Hoppus Maximus,Thirsty Dog Brewing Company,Amber Ale,5.90%
B671,Falling Sky Reelin_ In the Oats Stout,Falling Sky Brewing,Sweet Stout,6.30%
B672,Ale Asylum Limited #8: Phantasm Autumn Ale,Ale Asylum,American Strong Ale,7.80%
B675,Maumee Bay Fallen Timbers Red Ale,Maumee Bay Brewing Co.,Amber Ale,5%
B676,Kuhnhenn Red Run Red Ale,Kuhnhenn Brewing,Amber Ale,6%
B677,Boot Tread,Martens,Belgian Ale,5%
B678,Breakside Alan from the Wood,Breakside Brewery,Traditional Ale,10.30%
B679,2cabeças Sunset American Pale Ale,2cabeças,American Pale Ale,5%
B680,Okanagan Spring Cloudy Amber Ale,Okanagan Spring Brewery &#40;Sapporo&#41;,Amber Ale,5%
B681,Angry Minnow Nut Red Ale,Angry Minnow,Amber Ale,4.50%
B682,Beer Here Dead Cat,De Proefbrouwerij,Amber Ale,4.70%
B683,Mudshark Scorpion Amber Ale,Mudshark Brewing Company,Amber Ale,5.20%
B684,BoB The Griffin Ryerish Redhead Ale,The Brew on Broadway &#40;BoB&#41;,Irish Ale,5.70%
B686,Battered Boar Briarpatch Amber Ale,Battered Boar Brewing Company,Amber Ale,7%
B688,Four Sons Going &#40;Coco&#41; Nuts,Four Sons Brewing,Amber Ale,5.20%
B689,8 Wired Semiconductor Session IPA,Renaissance Brewing,Session IPA,4.40%
B690,Bent Hill Maple Irish Red Ale,Bent Hill Brewery,Irish Ale,4.80%
B691,Chicago Ramblin Reck Amber Ale,Chicago Brewing Company,Amber Ale,4.50%
B692,Big Horn Buttface Amber Ale,Big Horn Brewing Company &#40;Ram International&#41;,Amber Ale,5.80%
B693,Beer Valley Jackalope Imperial Pumpkin Porter,Beer Valley Brewing Company,Spice/Herb/Vegetable,7%
B694,Kilannan 100 Mile Rye Pale Ale,Kilannan Brewing Company,Specialty Grain,4.20%
B695,Kawaba Sunrise Ale,Kawaba Beer,Amber Ale,5%
B696,Pair O_ Dice Hop Bet Red Ale &#40;Red IPA&#41;,Pair O_ Dice Brewing Company,Amber Ale,5.20%
B697,Weeping Radish Ruddy Raddish,Weeping Radish Farm Brewery,Irish Ale,4.90%
B699,Crooked Ladder Gypsy Red,Crooked Ladder Brewing Company,Amber Ale,5%
B7,Sierra Nevada Flipside Red IPA,Sierra Nevada Brewing Company,India Pale Ale &#40;IPA&#41;,6.20%
B70,Evil Twin Hop Flood,Two Roads Brewing Company,Amber Ale,7%
B700,Infamous Bugsy_s Firebrush Amber,Infamous Brewing Company,Amber Ale,5.50%
B702,Big Buck Redbird Ale,Big Buck Brewery,Amber Ale,5.50%
B704,Barrio Rojo,Barrio Brewing Co.,Scottish Ale,-
B705,Ruhstaller The Kenyan [v.2],Ruhstaller,American Strong Ale,6.20%
B706,The Brew Hub Diver Down,The Brew Hub,American Strong Ale,8.50%
B708,Fearless Loki Red Ale,Fearless Brewing Company,American Strong Ale,7.50%
B709,Roy Pitz Truly Honest Ale,Roy Pitz Brewing Company,American Pale Ale,6%
B71,Florida Beer Key West Sunset Ale,Florida Beer Company,Amber Ale,4.80%
B710,21st Amendment British Invasion IPA,21st Amendment Brewery,India Pale Ale &#40;IPA&#41;,6.50%
B712,Circle Devil_s Envy,Circle Brewing Company,Amber Ale,4.80%
B713,&#379;ywiec Freeq Red Fruits,&#379;ywiec &#40;&#379;ywiec Group/Heineken&#41;,Fruit Beer,4.50%
B714,Abbey Wright Alpha Deuce IPA,Abbey Wright Brewing Company,Imperial IPA,7.80%
B716,Great Adirondack Ausable Wulff Red Ale,Great Adirondack Brewing Co.,Amber Ale,5.60%
B717,Fernie Big Caboose Red Ale,Fernie Brewing Company,Amber Ale,5%
B72,Breconshire Alleycat Amber Ale,Breconshire,Bitter,4.20%
B720,Morgantown Old Morgantown Amber Ale,Morgantown Brewing Company,Amber Ale,5.80%
B721,Bell In Hand Ale,Boston Beer Company,Amber Ale,-
B722,Ales of Scilly Maiden Voyage ,Ales of Scilly,Bitter,4%
B723,Barkerville 18 Karat Ale,Barkerville Brewing Company,Amber Ale,4.90%
B725,8 Sail Green Man Harvest Ale,8 Sail,Golden Ale/Blond Ale,4.20%
B727,Faction Red,Faction Brewing,Amber Ale,5.60%
B728,BlueTarp BantamWeight Ale,BlueTarp Brewing Company,Amber Ale,4.50%
B729,Four Corners Red_s Roja,Four Corners Brewing Company,Amber Ale,6.20%
B73,African Moon Amber Ale,Porcupine Quill Micro Brewery,Amber Ale,6%
B730,Redneck Riviera Farmer_s Tan,Redneck Riviera Brewing Project,Saison,-
B731,New England Fat Ten-Er #14,New England Brewing Co.,Amber Ale,6.50%
B732,McCashin Family Stoke Amber,McCashin Family Brewery,Amber Ale,4.50%
B734,Sheltowee 502 Amber Ale,Bluegrass Brewing Company,Amber Ale,5%
B735,Ecliptic Phobos Extra Red Ale,Ecliptic Brewing,Amber Ale,5.20%
B736,Market Cross Red Ale,Market Cross Pub and Brewery,Amber Ale,5.20%
B737,Firefly Hollow Photon Imperial Crimson,Firefly Hollow Brewing Company,American Strong Ale,8.90%
B738,Temperance Evenfall,Temperance Beer Company,American Strong Ale,8%
B739,Trouble Brewing Amber Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Amber Ale,4.70%
B74,Odell Levity Amber Ale,Odell Brewing Company,Amber Ale,5.10%
B742,Champion Red Scare Imperial Stout,Champion Brewing Company,Imperial Stout,9%
B744,Red Wing Remmler_s Royal Brew &#40;Oak Aged&#41;,Red Wing Brewery,Brown Ale,6.50%
B746,Altamont Beer Works Rich Mahogany,Altamont Beer Works,Amber Ale,6%
B747,Petoskey North 45 Amber Ale,Petoskey Brewing,Amber Ale,5.80%
B748,Freetail Original Ale,Freetail Brewing Co.,Amber Ale,4.90%
B749,St. Ambroise Rousse,McAuslan Brewing,Amber Ale,5%
B75,Brewery Vivant Big Red Coq,Brewery Vivant,India Pale Ale &#40;IPA&#41;,6.30%
B751,Blimp City Akron/Macon German Style Alt Bier,Blimp City Brewery,Altbier,-
B752,Big Time Better Off Red Ale,Big Time Brewery,Amber Ale,-
B753,Council Royal Blood Imperial Red,Council Brewing Company,American Strong Ale,8.10%
B756,Dead Frog Mandarin Orange Amber Ale,Dead Frog Brewery,Amber Ale,5%
B757,Kellys Havana Red Ale,Kellys Caribbean Bar & Grill & Brewery,Amber Ale,-
B758,Metolius River Ales Rusty Spinner Amber Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Amber Ale,5.10%
B759,Flat Earth Cygnus X-1 Red Barchetta,Flat Earth Brewing Company,Porter,6.50%
B76,Blue Point Bourbon Barrel-Aged Winter Ale,Blue Point Brewing &#40;AB InBev&#41;,Amber Ale,4.50%
B760,Isotopes Slammin Amber,Sierra Blanca Brewing Co,Amber Ale,-
B761,Black Bear Drop Dead Red Ale,Black Bear Brewery,Amber Ale,4.80%
B762,Texas Ale Project Fire Ant Funeral,Texas Ale Project,Amber Ale,6%
B763,Fulton Garage Series  4: The Libertine - 2 Gingers Barrel Aged,Fulton Beer Company,Specialty Grain,8.50%
B766,Railway City Iron Spike Amber Ale,Railway City Brewing Company,Amber Ale,4.60%
B768,New Holland revered,New Holland Brewing Company,India Pale Ale &#40;IPA&#41;,5%
B769,Les Bières Béluga Golden Ale,Brasserie Générale,Golden Ale/Blond Ale,5%
B77,Abita Red Fish Ale,Abita Brewing Company,Amber Ale,-
B770,Arizona Wilderness Rincon Red,Arizona Wilderness Brewing Company,Amber Ale,4.70%
B771,Great Black Swamp Mosquito Red,Great Black Swamp Brewing Company,Amber Ale,-
B774,Cascade Amber Ale,Cascade Brewery &#40;CUB&#41;,Amber Ale,4.80%
B775,Four Corners Boss Lady Rustic Red,Four Corners Brewing Company,Amber Ale,6.20%
B777,Hardknott Infra Red,Hardknott,Amber Ale,6.50%
B779,Barley and Hops Tuscarora Red,Barley and Hops Grill and Microbrewery,Amber Ale,5.70%
B78,Barnhouse Banshee Irish Red,Barnhouse Brewery,Irish Ale,5.50%
B780,Mildura Brewery Storm Cloudy Ale,Mildura Brewery,American Pale Ale,4.50%
B782,Persephone Rum Runner Red Ale,Persephone Brewing,Amber Ale,6%
B783,Alameda Rose City Red,Alameda Brewing Co.,Amber Ale,6.40%
B784,Galaxy Galactic Silk Ale,Galaxy Brewing Company,Amber Ale,6.10%
B786,Victoria Bitter Original Ale,Carlton & United Breweries  &#40;CUB&#41;,Bitter,4.60%
B787,Double Take Amber Ale,Genesee Brewing Company &#40;North American Breweries&#41;,Amber Ale,5.10%
B788,Olde Peninsula Sunset Red,Olde Peninsula Brewpub and Restaurant,Amber Ale,5.75%
B789,Dragonmead Corktown Red,Dragonmead Brewery,Amber Ale,6%
B79,Deschutes Green Lakes Non-Organic Ale,Deschutes Brewery,Amber Ale,6.40%
B790,Bowen Island Mutiny Red Ale,Kamloops Brewery,Amber Ale,5.50%
B791,Silver Moon Hounds Tooth Amber,Silver Moon Brewing,Amber Ale,4.50%
B793,Iron Horse Loco Imperial Red,Iron Horse Brewery,American Strong Ale,7.50%
B794,Estes Park Trail Ridge Red,Estes Park Brewery,Bitter,4.50%
B795,Harviestoun Broken Dial,Harviestoun,Amber Ale,4.50%
B797,4 Noses The Rambler,4 Noses Brewing Company,Spice/Herb/Vegetable,5.10%
B798,James River Rock Island Red,James River Brewery,Wheat Ale,4.90%
B799,Engine House No. 9 Rowdy Dick Amber Ale,Engine House No. 9 Restaurant and Brewery,Amber Ale,5.30%
B8,BrewDog Hello,BrewDog,Imperial IPA,8.20%
B80,Blue Moon Rising Moon Spring Ale,Coors Brewing Company &#40;MillerCoors&#41;,Wheat Ale,5.60%
B800,Endeavour 2011 Reserve Amber Ale,Australian Independent Brewers,Amber Ale,5.20%
B802,Marley_s Pack Dog Peanut Butter Ale,Marley_s Brewery and Grille,Spice/Herb/Vegetable,6.30%
B803,5 Seasons Westside Raspberry Rapture,5 Seasons Westside,Fruit Beer,-
B804,1516 Maple Fall Ale,1516 Brewing Company,Spice/Herb/Vegetable,5.40%
B805,Anacortes Amber,Rockfish Grill & Anacortes Brewery,Amber Ale,5%
B806,Birra Antoniana Bionda Integrale,Birrificio Antoniano,Zwickel/Keller/Landbier,5.20%
B807,Water Street Amber,Water Street Brewery,Amber Ale,5%
B809,Great Western Original 16 Canadian Copper Ale,Great Western Brewing &#40;Canadian Brewing&#41;,Amber Ale,5.20%
B81,523 / Blackwell / Evil Twin Eau Trappiste,523,Imperial Stout,11.30%
B811,COAST Same Old,COAST Brewing Company,Amber Ale,5.50%
B812,Asher Tree Hugger Organic Amber,Asher Brewing Company,Amber Ale,6%
B813,House Ales X Great Lakes California Love,House Ales,American Pale Ale,6%
B814,Beaver Street Railhead Red,Beaver Street Brewery,Amber Ale,-
B815,Kennebec River Sledhead Red ,Kennebec River Pub & Brewery,Amber Ale,5.20%
B818,Kern River Double Dirty Hippie,Kern River Brewing,American Strong Ale,10%
B819,Wrecking Bar Nathan_s 13 Minute Amber,Wrecking Bar Brewpub,Amber Ale,7.40%
B82,Natty Greene_s Buckshot Amber Ale,Natty Greene_s Pub & Brewing Company,Amber Ale,4.90%
B820,Redondo Beach Dubbel Dark IPA,Redondo Beach Brewing Company,Black IPA,-
B821,Great Rhythm AMPLIFIED Amber Ale,Great Rhythm Brewing Company,Amber Ale,5%
B822,18th Street Alpha Company,18th Street Brewery,Saison,8.50%
B823,Kroghs Alpine Glow Red Ale,Kroghs Restaurant & Brew Pub,Amber Ale,4.50%
B824,38 State Extra Special Bitters,38 State Brewing Company,Premium Bitter/ESB,7.50%
B825,Dempseys Red Rooster Ale,Dempseys Restaurant and Brewery,Amber Ale,6%
B828,Auburn Alehouse Hop Donkey,Auburn Alehouse &#40;CA&#41;,American Strong Ale,9%
B829,Cycle Blind Date,Cycle Brewing,Amber Ale,5.50%
B83,O_Fallon Hemp Hop Rye ,O_Fallon Brewery,Specialty Grain,5.50%
B830,Freetail Piñata Protest,Freetail Brewing Co.,Witbier,6%
B832,Creature Comforts Misty Valley Reclaimed Rye,Creature Comforts Brewing Company,Amber Ale,5.50%
B833,Cannon Red Jacket Ale,Cannon Brewpub,Amber Ale,-
B834,Tiny Rebel Cwtch,Tiny Rebel,Amber Ale,4.60%
B835,Pyramid Alehouse Amber,Pyramid Breweries &#40;North American Breweries&#41;,Amber Ale,4.80%
B836,Black Dragon Expedition Amber,Black Dragon Brewery,Amber Ale,5%
B838,Bent River Mississippi Red Lager,Bent River Brewing Company,Oktoberfest/Märzen,-
B839,Big Time Atlas Amber Ale,Big Time Brewery,Amber Ale,5.40%
B84,Bishop Nick Revelry,Bishop Nick,Bitter,4.50%
B840,Austin Beer Garden Big Mama Red,Austin Beer Garden Brewery,American Strong Ale,7.90%
B841,Orléans Suzanne Marceau &#40;Ambrée _ l_rable&#41;,Microbrasserie de l__le d_Orléans,Amber Ale,6%
B842,La Lièvre Frousse,Microbrasserie du Lièvre,Amber Ale,5.40%
B843,Fort Pitt Ale,City Brewery &#40;Melanie Brewing Co&#41;,Brown Ale,-
B845,Crossroads Brick Row Red,Crossroads Brewing Company,Amber Ale,5%
B846,Bullfrog That Red Ale,Bullfrog Brewery,Amber Ale,6%
B848,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20%
B849,Minocqua Road-Kill Red Ale,Minocqua Brewing Company,Amber Ale,8.50%
B85,SKA Pinstripe Red Ale,SKA Brewing,Amber Ale,5.15%
B852,HammerHeart Barrel Aged Serpensblod  ,HammerHeart Brewing Company,Amber Ale,8.34%
B854,Howe Sound Mettleman Copper Ale,Howe Sound Brewing,Amber Ale,5.50%
B855,Riverside Forty Four American Amber,Riverside Brewing Company,Amber Ale,6.50%
B856,Metropolitan BaphoMetro,Metropolitan Brewing,Spice/Herb/Vegetable,5.40%
B857,Aarhus Frederik,Aarhus Bryghus,Fruit Beer,5%
B858,Twin Leaf Paradigm Shift,Twin Leaf Brewery,Amber Lager/Vienna,4.90%
B86,Newport Storm Hurricane Amber Ale,Coastal Extreme Brewing Company,Amber Ale,5.20%
B860,Pit-Caribou Bonne Aventure Rousse,Microbrasserie Pit-Caribou,Amber Ale,5%
B863,Delafield Bricklayer Pale Ale,Delafield Brewhaus,English Pale Ale,5%
B864,Crabtree Serenity Amber Ale,Crabtree Brewing Company,Amber Ale,6.10%
B866,Bogotá Beer Company &#40;BBC&#41; Monserrate Roja,Bogotá Beer Company &#40;AB InBev&#41;,Amber Ale,5%
B867,Blue Canoe Razorback Rye P.A.,Blue Canoe Brewing Company,India Pale Ale &#40;IPA&#41;,7.50%
B868,Baja Red,Baja Brewing Co.,Amber Ale,6%
B869,Boxing Rock Temptation Red Ale,Boxing Rock Brewing Company,Amber Ale,6%
B87,Redhook Late Harvest Autumn Ale,Redhook Brewery,Amber Ale,5.90%
B870,Original Gravity County Street Amber,Original Gravity Brewing Company,Amber Ale,5.50%
B871,Rip Current Raked Over Red,Rip Current Brewing,Amber Ale,7%
B873,Drakes Red Eye,Drakes Brewing Company,Amber Ale,6.50%
B875,5 Seasons North The GA Wholesalers Give Millions of Dollars to Our State,5 Seasons North,India Pale Ale &#40;IPA&#41;,7%
B876,18th Street / Central State Garce Salée,18th Street Brewery,Saison,6.90%
B877,Amazon Beer Priprioca Red Ale,Amazon Beer,Amber Ale,6%
B878,Budweiser Black Crown,Anheuser-Busch InBev,Amber Lager/Vienna,6%
B881,Charlie and Jakes Indian River Red,Charlie & Jakes Brewery & BBQ,Amber Ale,-
B882,Cigar City Joe_s Hoppy Time IPA,Cigar City Brewing,India Pale Ale &#40;IPA&#41;,7.50%
