Label,Beer Name,Brew Factory Name,Style,ABV
A3942,Hibiscus Red,Wavelength Brewing Company,American Amber / Red Ale,6.20%
A3943,4 Pines Keller Door Big Mark Red Ale,4 Pines Brewing Company,American Amber / Red Ale,4.70%
A3944,Mainstay Amber,Green Beacon Brewing Co,American Amber / Red Ale,3.50%
A3945,Moxie Ale,DuVig Brewing Co.,American Amber / Red Ale,5.20%
A3946,Heal & Grow,Main Street Brewing Company,American Amber / Red Ale,5.80%
A3947,16-Hour Dry Hopped Amber,Nighthawk Brewery,American Amber / Red Ale,6.80%
A3948,Pacific Red Ale,Brasserie de la Vallée du Giffre,American Amber / Red Ale,5.50%
A3949,Oho-Rojo,F-Town Brewing Co.,American Amber / Red Ale,6.10%
A3950,Sutton Hoo,Townshend Brewery,American Amber / Red Ale,4.70%
A3951,Red Beard IRA,Mill City Brew Werks,American Amber / Red Ale,-
A3952,Happiness,2 Brothers Brewery,American Amber / Red Ale,3.50%
A3953,Rousse Classique,La Barberie,American Amber / Red Ale,5.00%
A3954,Equinox,Tilted Barn Brewery,American Amber / Red Ale,6.30%
A3955,Sandalwood Ale,Chorlton Brewing Company,American Amber / Red Ale,6.70%
A3956,Ankerla Kolonial Red Ale,Brauerei Gasthof Ankerbräu,American Amber / Red Ale,7.00%
A3957,Galarneau,Gambrinus,American Amber / Red Ale,5.00%
A3958,Honey I Shrunk The Figs,Ambitious Ales,American Amber / Red Ale,6.50%
A3959,Rediculous,Old Ivy Brewery and Taproom,American Amber / Red Ale,6.70%
A3960,Unhinged Amber,Mad Hatter Brewing,American Amber / Red Ale,7.40%
A3961,Special Ale Aged With Chocolate And Arbol Chiles,River Horse Brewing Co.,American Amber / Red Ale,4.50%
A3962,Hopstock,La Brasserie Artisanale de Nice,American Amber / Red Ale,5.50%
A3963,Sumter Street Amber,Frothy Beard Brewing Company,American Amber / Red Ale,5.20%
A3964,Bière Du Vercors Ambrée,Bière du Vercors,American Amber / Red Ale,5.00%
A3965,3 Speed,Highlands Hollow Brewhouse,American Amber / Red Ale,6.30%
A3966,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40%
A3967,Harvest,Granite Brewery & Restaurant,American Amber / Red Ale,6.70%
A3968,Ruby Red,Honey Hollow Brewing Co.,American Amber / Red Ale,6.20%
A3969,Crouching Tiger Ragin' Bull,Bolero Snort Brewery,American Amber / Red Ale,5.00%
A3970,Navigation Brewing Co. American Amber Ale,Navigation Brewing Co.,American Amber / Red Ale,5.14%
A3971,Riverport Traditional Ale,Big River Brewpub,American Amber / Red Ale,5.00%
A3972,Red Point IPA,Buxton Brewery,American Amber / Red Ale,7.50%
A3973,Malty Amber,192 Brewing Company & Lake Trail Taproom,American Amber / Red Ale,-
A3974,Ambrée St Guillaume,Au Brasseur,American Amber / Red Ale,-
A3975,1837 Red Special Edition,Ale Syndicate,American Amber / Red Ale,5.40%
A3976,Rubber City Red,R. Shea Brewing,American Amber / Red Ale,4.50%
A3977,Liar's Moon,Triple Rock Brewery & Alehouse,American Amber / Red Ale,4.80%
A3978,Raybuck Red Ale,Off The Rail Brewing Company,American Amber / Red Ale,6.40%
A3979,Resin Red,Alvarado Street Brewery & Grill,American Amber / Red Ale,6.00%
A3980,Weekender Amber Ale,Stilt House Brewery,American Amber / Red Ale,5.70%
A3981,Sentinel Amber Ale,Big Shed Brewery,American Amber / Red Ale,3.80%
A3982,Graupel,Snake River Brewing Company & Brewpub,American Amber / Red Ale,5.90%
A3983,Get Down Ruby Red,Hawcreek Brewing Co.,American Amber / Red Ale,-
A3984,Papabeers Ruby Jazz Ale Special Edition,Pyynikin Käsityöläispanimo,American Amber / Red Ale,5.30%
A3985,Arago Amber,7 Devils Brewing Co.,American Amber / Red Ale,5.50%
A3986,Dog And Bull,Broken Goblet Brewing Company,American Amber / Red Ale,5.00%
A3987,Imperial Ruby,Toxic Brewing Co.,American Amber / Red Ale,8.70%
A3988,Cold Water Amber,Cold Water Brewery & Grill,American Amber / Red Ale,6.00%
A3989,Harvest Amber,Levante Brewing Company,American Amber / Red Ale,5.50%
A3990,Red Storm Ryesing,Still Hill Brewery,American Amber / Red Ale,5.70%
A3991,Bresañ Tostada,Bresañ Cerveza Artesanal,American Amber / Red Ale,6.50%
A3992,Red Plague,Epidemic Ales,American Amber / Red Ale,5.00%
A3993,Waroux - Bière De Château,Brasserie C,American Amber / Red Ale,7.50%
A3994,La Rousse De Saint-Louis,Bières De Saint-Louis,American Amber / Red Ale,5.00%
A3995,Ragin' Bull's Pecan Pie,Bolero Snort Brewery,American Amber / Red Ale,5.00%
A3996,Maple Wheat Amber Ale,Big Axe Brewery and B&B,American Amber / Red Ale,-
A3997,Left Hand Rye Pale Ale,Bull & Barrel Brew Pub,American Amber / Red Ale,5.00%
A3998,Mildly Confusing,Nevin's Brewing Company,American Amber / Red Ale,6.20%
A3999,Cabosse,Brasserie de Sulauze,American Amber / Red Ale,-
A4000,Red Beer,Brew Practitioners Brewery & Taproom,American Amber / Red Ale,5.60%
A4001,Ambleside Amber Ale - Pomegranate & Galena Hops,Bridge Brewing Company,American Amber / Red Ale,5.30%
A4002,Oscar Red Ale,Dobler's Brewery and Tavern,American Amber / Red Ale,-
A4003,Feisty Fisher Amber Ale,Weasel Boy Brewing Company,American Amber / Red Ale,-
A4004,Oxit Ambrée,Brasserie des Coteaux,American Amber / Red Ale,5.50%
A4005,Ambleside Amber Ale,Bridge Brewing Company,American Amber / Red Ale,5.30%
A4006,Rooster Lager,Bank Brewing Co.,American Amber / Red Ale,5.40%
A4007,REDemption,Adroit Theory Brewing Company,American Amber / Red Ale,7.80%
A4008,Amber Ale With Spanish Orange,Dangerous Man Brewing,American Amber / Red Ale,6.00%
A4009,Horse Power,Kansas Territory Brewing Company,American Amber / Red Ale,5.90%
A4010,Redux Red Ale,Three Forks Bakery & Brewing Co.,American Amber / Red Ale,5.40%
A4011,Chaleur Phantom,Savoie's Brewhouse,American Amber / Red Ale,5.00%
A4012,Hop Around Imperial Red Ale,Big Bay Brewing Co.,American Amber / Red Ale,9.00%
A4013,Lager X (#13),The Standeaven Brewery,American Amber / Red Ale,5.00%
A4014,Walleye Chop,Bank Brewing Co.,American Amber / Red Ale,5.90%
A4015,Waldorf Nitro Amber Ale,Batch Brewing Co.,American Amber / Red Ale,-
A4016,Hoppin Honey Red Ale,Bulk Head Brewing Co.,American Amber / Red Ale,8.50%
A4017,La Calavera Brettanojingo,La Calavera,American Amber / Red Ale,6.20%
A4018,High Ridge Double Red,Arkose Brewing,American Amber / Red Ale,6.80%
A4019,The Liberation Libation,Holy City Brewing,American Amber / Red Ale,4.80%
A4020,Batch #0037 - Imperial Amber,3cross Brewing Company,American Amber / Red Ale,7.10%
A4021,Mild Child,O'Connor Brewing Co.,American Amber / Red Ale,3.50%
A4022,Parley,Foley Brothers Brewing,American Amber / Red Ale,5.00%
A4023,Triple AAA,Crafty Devil Brewing,American Amber / Red Ale,5.60%
A4024,Alias,Block Brewing Company,American Amber / Red Ale,5.90%
A4025,60 Miles From Bangor,Northumberland Hills Brewery,American Amber / Red Ale,6.00%
A4026,Certified Originals Sol Y Sambra,First Draft - Niagara College Teaching Brewery,American Amber / Red Ale,-
A4027,Sailor's Delight Amber,Westport Brewing,American Amber / Red Ale,5.25%
A4028,Copperhead Road,450 North Brewing Company,American Amber / Red Ale,5.20%
A4029,Riptide,Westport Brewing,American Amber / Red Ale,6.90%
A4030,Rover Capacity Red,Moccasin Bend Brewing Co.,American Amber / Red Ale,-
A4031,Redemption Red,Doomsday Brewing Company,American Amber / Red Ale,6.00%
A4032,Tostada,Cerveza Milana,American Amber / Red Ale,5.40%
A4033,Sorachi Red,BadWolf Brewing Company,American Amber / Red Ale,5.30%
A4034,Verde Canyon Railroad Copper Rail Ale,Oak Creek Brewing Co.,American Amber / Red Ale,5.50%
A4035,Road Rage,Escape Craft Brewery,American Amber / Red Ale,10.00%
A4036,My Hearts Content,Kinzua Dam Beer Company,American Amber / Red Ale,-
A4037,Reunion,Enki Brewing,American Amber / Red Ale,5.00%
A4038,Admiral Ambar,Canton Brew Works,American Amber / Red Ale,5.30%
A4039,Amber Smashed Face,3 Floyds Brewing Co.,American Amber / Red Ale,-
A4040,Nut Red,Grain Station Brew Works,American Amber / Red Ale,5.40%
A4041,Pioneer American Red Ale,Pioneer Beer Company,American Amber / Red Ale,5.70%
A4043,No-Brainer,Valholl Brewing Co. LLC,American Amber / Red Ale,8.80%
A4044,KCCO Amber Ale,Resignation Brewery,American Amber / Red Ale,5.00%
A4045,Kilted Viking,Valholl Brewing Co. LLC,American Amber / Red Ale,8.90%
A4046,Serie Brouepub Cascade Rousse,_ La Fût,American Amber / Red Ale,5.70%
A4047,Torquemada Sarmiento,Cerveza Torquemada,American Amber / Red Ale,7.00%
A4048,May-Bee,Dorset Brewing Company,American Amber / Red Ale,4.80%
A4049,Herrmann The Great,Kretschmann Brewing Company,American Amber / Red Ale,6.00%
A4050,Northern Red Ale,Village Brewery,American Amber / Red Ale,-
A4051,Stoaked Imperial Red,Upland Brewing Company,American Amber / Red Ale,-
A4052,Rose Bud,The Hourglass Brewery,American Amber / Red Ale,6.00%
A4053,Red's On Vacation,Barley John's Brew Pub,American Amber / Red Ale,5.44%
A4054,The Woodsman,Village Brewery,American Amber / Red Ale,-
A4055,The Revival Of Refreshment,Icicle Brewing Company,American Amber / Red Ale,5.00%
A4056,Sierra Nevada Bigfoot Barleywine Style Ale,Sierra Nevada Brewing Co.,American Barleywine,9.60%
A4057,Olde School Barleywine,Dogfish Head Brewery,American Barleywine,15.04%
A4059,Old Ruffian Barley Wine,Great Divide Brewing Company,American Barleywine,10.20%
A4060,Brewer's Reserve Bourbon Barrel Barleywine,Central Waters Brewing Co.,American Barleywine,11.50%
A4061,Hog Heaven Barley Wine,Avery Brewing Company,American Barleywine,9.20%
A4062,Old Guardian Barley Wine Style Ale,Stone Brewing Co.,American Barleywine,11.00%
A4063,Old Horizontal,Victory Brewing Company,American Barleywine,11.00%
A4064,Behemoth Blonde Barleywine,3 Floyds Brewing Co.,American Barleywine,10.50%
A4065,Olde GnarlyWine,Lagunitas Brewing Company,American Barleywine,10.60%
A4066,Tröegs Flying Mouflan,Tröegs Brewing Company,American Barleywine,9.30%
A4067,AleSmith Old Numbskull,AleSmith Brewing Company,American Barleywine,11.00%
A4068,XS Old Crustacean,Rogue Ales,American Barleywine,11.50%
A4069,Doggie Claws,Hair of the Dog Brewing Company / Brewery and Tasting Room,American Barleywine,11.50%
A4070,Sierra Nevada Bigfoot Barleywine Style Ale - Barrel-Aged,Sierra Nevada Brewing Co.,American Barleywine,12.20%
A4071,Cockeyed Cooper,Uinta Brewing Company,American Barleywine,11.10%
A4072,Solstice D'hiver,Brasserie Dieu Du Ciel,American Barleywine,10.20%
A4073,Barleywine Style Ale,Green Flash Brewing Co.,American Barleywine,10.90%
A4074,Anniversary Barley Wine Ale,Uinta Brewing Company,American Barleywine,10.40%
A4075,Heirloom Pumpkin Barleywine,Almanac Beer Co.,American Barleywine,12.00%
A4076,A Deal With The Devil,Anchorage Brewing Company,American Barleywine,17.30%
A4077,Killer Penguin Barleywine,Boulder Beer / Wilderness Pub,American Barleywine,10.00%
A4078,Lower De Boom Barleywine,21st Amendment Brewery,American Barleywine,11.50%
A4079,Griffin's Bow,Boston Beer Company (Samuel Adams),American Barleywine,11.50%
A4080,Sisyphus,Real Ale Brewing Company,American Barleywine,11.50%
A4081,Alaskan Barley Wine (Pilot Series),Alaskan Brewing Co.,American Barleywine,10.70%
A4082,Smuttynose Barleywine Style Ale (Big Beer Series),Smuttynose Brewing Company,American Barleywine,11.60%
A4083,Gratitude,East End Brewing Company,American Barleywine,11.50%
A4084,Great,Alpine Beer Company,American Barleywine,14.00%
A4085,The Vermonster,Rock Art Brewery,American Barleywine,10.00%
A4086,John Barleycorn Barleywine Ale,Mad River Brewing Company,American Barleywine,11.40%
A4087,Evil Twin Freudian Slip,Evil Twin Brewing,American Barleywine,10.30%
A4088,# 100,Nøgne _ - Det Kompromissløse Bryggeri A/S,American Barleywine,10.00%
A4089,Helldorado,Firestone Walker Brewing Co.,American Barleywine,13.20%
A4090,Big Worse,Mikkeller ApS,American Barleywine,12.00%
A4091,Barrel Aged Old Ruffian,Great Divide Brewing Company,American Barleywine,12.70%
A4092,Old Guardian Barley Wine Style Ale - Extra Hoppy,Stone Brewing Co.,American Barleywine,11.00%
A4093,AleSmith Old Numbskull - Barrel Aged,AleSmith Brewing Company,American Barleywine,11.00%
A4094,Barrel Aged Behemoth,3 Floyds Brewing Co.,American Barleywine,12.50%
A4095,Old Boardhead Barleywine Ale,Full Sail Brewery & Tasting Room & Pub,American Barleywine,9.00%
A4096,Barrel Roll No. 4 Hammerhead,Hangar 24 Brewery,American Barleywine,13.80%
A4097,Chicken Killer Barley Wine,Santa Fe Brewing Company,American Barleywine,10.00%
A4098,Old Blarney Barleywine,Moylan's Brewery,American Barleywine,10.00%
A4099,Devil's Milk,DuClaw Brewing Company,American Barleywine,10.60%
A4101,Olde Bluehair Barley Wine,Big Sky Brewing Company,American Barleywine,12.00%
A4102,Oak-Aged Backburner (Imperial Barley Wine Style Ale),Southern Tier Brewing Company,American Barleywine,9.60%
A4103,Holidale,Berkshire Brewing Company Inc.,American Barleywine,9.50%
A4104,Blue Point Old Howling Bastard,Blue Point Brewing Company,American Barleywine,10.00%
A4105,Talon - True Style Barley Wine Ale,Mendocino Brewing Company,American Barleywine,10.50%
A4106,Hell On Wood,DuClaw Brewing Company,American Barleywine,10.60%
A4107,New Crustacean,Rogue Ales,American Barleywine,11.60%
A4108,Widdershins,Left Hand Brewing Company,American Barleywine,10.00%
A4109,Sunturnbrew,Nøgne _ - Det Kompromissløse Bryggeri A/S,American Barleywine,11.00%
A4110,Grand Illumination,AleWerks Brewing Company,American Barleywine,10.00%
A4111,Old Godfather,Speakeasy Ales & Lagers,American Barleywine,9.50%
A4112,Old Backus Barleywine,Free State Brewing Co.,American Barleywine,10.50%
A4113,Imperial Barley Wine Style Ale,Mendocino Brewing Company,American Barleywine,11.00%
A4114,Premeditated Murder Barleywine,New England Brewing Co.,American Barleywine,11.80%
A4115,Thomas Hooker Old Marley Barleywine,Thomas Hooker Brewing Company,American Barleywine,10.00%
A4116,Old Knucklehead Barleywine,BridgePort Brewing Co. / Brewpub,American Barleywine,9.20%
A4117,Santa Vs. Unicorn,Pipeworks Brewing Company,American Barleywine,10.00%
A4118,Old Embalmer,Widmer Brothers Brewing Company,American Barleywine,10.20%
A4119,Redhook Treblehook,Redhook Ale Brewery,American Barleywine,10.10%
A4120,Pike Old Bawdy Barley Wine,The Pike Brewing Company,American Barleywine,9.90%
A4121,Short's The Wizard,Short's Brewing Company,American Barleywine,11.00%
A4122,10 Squared Fish Tale Ale,Fish Brewing Company / Fishbowl Brewpub,American Barleywine,10.00%
A4123,Maltose Falcons Brownywine,Firestone Walker Brewing Co.,American Barleywine,13.60%
A4124,Kentucky Bourbon Barrel Barleywine,Alltech's Lexington Brewing and Distilling Co.,American Barleywine,10.00%
A4125,Attempted RedRum,New England Brewing Co.,American Barleywine,13.00%
A4126,Three Guy Off The Scale Barley Wine,Dark Horse Brewing Company,American Barleywine,15.00%
A4127,Reaper Vs. Unicorn,Pipeworks Brewing Company,American Barleywine,10.00%
A4128,Before The Dawn,Steel Toe Brewing,American Barleywine,13.70%
A4129,Twisted Trace,Minneapolis Town Hall Brewery,American Barleywine,9.90%
A4130,Barley Wine,Epic Brewing Company,American Barleywine,10.10%
A4131,Day & Night,Trillium Brewing Company,American Barleywine,10.00%
A4132,Single Batch Series - Barleywine,Sebago Brewing Company,American Barleywine,9.20%
A4133,Big Eddy Ryewine Ale,Jacob Leinenkugel Brewing Company,American Barleywine,10.00%
A4134,Quakerbridge,Half Acre Beer Company,American Barleywine,10.00%
A4135,Old Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Stone Brewing Co.,American Barleywine,11.20%
A4136,Numb Comfort,Deep Ellum Brewing Company,American Barleywine,11.50%
A4137,Bernese Barleywine Ale,Thirsty Dog Brewing Company,American Barleywine,10.50%
A4138,Fish Tale Leviathan Barleywine,Fish Brewing Company / Fishbowl Brewpub,American Barleywine,10.00%
A4140,Old Herb Barleywine,Southampton Publick House,American Barleywine,11.00%
A4141,Old Cellar Dweller,Driftwood Brewery,American Barleywine,11.60%
A4142,Blunderbuss Barleywine,Cambridge Brewing Company,American Barleywine,11.50%
A4143,Big Worst,Mikkeller ApS,American Barleywine,18.50%
A4144,Short's Bourbon Barrel Aged Wizard,Short's Brewing Company,American Barleywine,11.00%
A4145,Olde Deuteronomy,Alley Kat Brewing Company,American Barleywine,11.00%
A4146,Tenaya Creek Old Jackalope Barleywine,Tenaya Creek Brewery,American Barleywine,10.40%
A4147,Tröegs Flying Mouflan (Bourbon Barrel Aged),Tröegs Brewing Company,American Barleywine,13.40%
A4148,Bearded Pat's Barleywine,Bluegrass Brewing Co. - East St. Matthew's,American Barleywine,11.00%
A4149,Old Birdbrain,Black Raven Brewing Co.,American Barleywine,11.50%
A4150,Broad Street Barley Wine,Appalachian Brewing Company,American Barleywine,8.70%
A4151,Oaked Old Richland,The Bruery,American Barleywine,11.10%
A4152,Fathead Barleywine - Reserve Series Aged In Whiskey Barrels,Nebraska Brewing Company,American Barleywine,12.10%
A4153,Bourbon Barrel-Aged Old Dipsea With Brett,Marin Brewing Company,American Barleywine,9.00%
A4154,Kuhnhenn Extraneous Ale,Kuhnhenn Brewing Company,American Barleywine,17.00%
A4155,Rhinoceros,Telegraph Brewing Company,American Barleywine,10.00%
A4156,Tickle Fight,Solemn Oath Brewery,American Barleywine,11.00%
A4157,Kickin' Chicken Bourbon Barrel Barley Wine,Santa Fe Brewing Company,American Barleywine,12.00%
A4158,Old Dipsea Barleywine Style Ale,Marin Brewing Company,American Barleywine,9.60%
A4160,Live Oak Old Treehugger Barleywine,Live Oak Brewing Company,American Barleywine,11.50%
A4161,Cyclops Barleywine,Elysian Brewing Company,American Barleywine,9.85%
A4162,Good,Alpine Beer Company,American Barleywine,17.00%
A4163,3 Sheets Barleywine,Ballast Point Brewing Company,American Barleywine,9.50%
A4164,Entropy,Mystic Brewery,American Barleywine,14.20%
A4165,He'Brew Jewbelation 18,Shmaltz Brewing Company,American Barleywine,12.40%
A4166,Critical Hit,Ninkasi Brewing Company,American Barleywine,11.70%
A4167,Bourbon Barrel Aged Vermonster,Rock Art Brewery,American Barleywine,10.00%
A4168,Annularity,FiftyFifty Brewing Co.,American Barleywine,10.00%
A4169,Little Korkny Ale,Nørrebro Bryghus,American Barleywine,12.25%
A4170,Dick's Barley Wine,Dick's Brewing Company,American Barleywine,10.00%
A4171,Old Guardian Barley Wine Style Ale - Red Wine Barrel Aged,Stone Brewing Co.,American Barleywine,11.20%
A4172,Kuhnhenn Vintage Ale,Kuhnhenn Brewing Company,American Barleywine,17.00%
A4173,Olde Scoutter's Barleywine,Bear Republic Brewing Co.,American Barleywine,10.40%
A4174,Old No. 23,Bristol Brewing Company,American Barleywine,11.25%
A4175,Foggy Notion,Mother's Brewing Company,American Barleywine,10.00%
A4176,Kuhnhenn American Barley Wine,Kuhnhenn Brewing Company,American Barleywine,11.50%
A4177,Moosekiller Barley Wine Style Ale,Tampa Bay Brewing Co.,American Barleywine,9.80%
A4178,Highway To Ale Barleywine,Beer Valley Brewing Co.,American Barleywine,10.50%
A4179,Grand Reserve,Parish Brewing Company,American Barleywine,11.00%
A4180,Domination Ale,Horseheads Brewing Inc.,American Barleywine,12.00%
A4181,Top Fuel,Local Option,American Barleywine,14.00%
A4182,Barrel Aged GnarlyWine,Lagunitas Brewing Company,American Barleywine,11.00%
A4183,Noggin Floggin,Hopworks Urban Brewery,American Barleywine,11.00%
A4184,Big Bourbon Series Discombobulation Celebration Ale,Shoreline Brewery And Restaurant,American Barleywine,13.00%
A4185,Trainwreck Organic Barleywine Style Ale,Butte Creek Brewing Company,American Barleywine,10.60%
A4186,Gratitude - Bourbon Barrel Aged,East End Brewing Company,American Barleywine,11.40%
A4187,Devil's Spear,18th Street Brewery,American Barleywine,11.50%
A4188,Old Conundrum,FiftyFifty Brewing Co.,American Barleywine,9.05%
A4189,Corps Mort,_ l_�abri de la Tempête,American Barleywine,11.00%
A4190,Patience,Fulton Beer,American Barleywine,13.20%
A4191,MotherAnimal,Tired Hands Brewing Company,American Barleywine,11.50%
A4192,Three Sheets Barleywine (Barrel Aged),Ballast Point Brewing Company,American Barleywine,9.00%
A4193,Portsmouth Barleywine,Portsmouth Brewery,American Barleywine,11.50%
A4194,Vengeful Heart,Kane Brewing Company,American Barleywine,10.30%
A4196,Twisted Reality Barleywine,Minneapolis Town Hall Brewery,American Barleywine,9.90%
